received_time, packet_text, rssi
1689322990538590193, 3, -94
1689322990636100233, 4, -97
1689322991010273199, 5, -101
1689322991078849964, 4, -97
1689322991180544341, 5, -99
1689322991254568869, 2, -100
1689322991274744100, 3, -100
1689322991515776414, 2, -91
1689322991782596304, 3, -100
1689322991854184136, 4, -99
1689322992146229939, 5, -99
1689322992262210331, 5, -95
1689322992531275409, 3, -100
1689322992788267108, 4, -97
1689322992977745313, 2, -102
1689322993083944076, 3, -100
1689322993264389500, 5, -99
1689322993334650364, 5, -100
1689322993374454478, 3, -98
1689322993545191241, 5, -97
1689322993634337192, 5, -90
1689322993657044900, 2, -101
1689322993764370267, 2, -98
1689322993860163032, 3, -93
1689322994061944926, 4, -94
1689322994114880637, 2, -97
1689322994323366897, 4, -90
1689322994368469659, 3, -92
1689322994505036893, 5, -90
1689322994836677905, 3, -90
1689322994859533789, 3, -87
1689322994985849346, 5, -87
1689322995097458320, 4, -91
1689322995421567631, 3, -90
1689322995740741258, 2, -90
1689322995839437955, 4, -93
1689322996459699230, 2, -79
1689322996570745760, 5, -95
1689322996622534659, 4, -96
1689322997114371907, 2, -88
1689322997164712746, 5, -90
1689322997189347103, 3, -89
1689322997571379787, 5, -84
1689322997624188104, 4, -89
1689322997789207368, 2, -82
1689322997873636487, 4, -95
1689322997911168746, 3, -99
1689322998035734996, 4, -96
1689322998244998957, 3, -93
1689322998421199316, 4, -91
1689322998499469586, 3, -97
1689322998556604425, 5, -94
1689322998710143846, 4, -93
1689322998775952147, 2, -89
1689322998857049266, 3, -97
1689322999036076318, 2, -83
1689322999528752464, 5, -84
1689322999660344275, 4, -99
1689322999684663634, 3, -93
1689322999882986394, 2, -85
1689322999973319365, 3, -96
1689323000076399771, 5, -88
1689323000217297330, 2, -83
1689323000324245513, 5, -81
1689323000489458837, 4, -99
1689323000757275697, 2, -82
1689323000960722107, 3, -86
1689323001333880499, 5, -78
1689323001364439645, 2, -84
1689323001464432892, 4, -99
1689323001561442052, 2, -85
1689323001885249126, 3, -75
1689323002325603878, 2, -80
1689323002640364682, 5, -87
1689323002723629749, 4, -85
1689323002823748412, 3, -82
1689323002959864191, 3, -83
1689323003121556246, 3, -86
1689323003165018711, 5, -83
1689323003189862858, 2, -81
1689323003447178460, 4, -86
1689323003486139247, 4, -90
1689323003836075456, 3, -92
1689323003891127606, 5, -86
1689323004014215537, 4, -87
1689323004153318685, 2, -84
1689323004440853228, 2, -88
1689323004664637785, 3, -90
1689323004710827933, 5, -84
1689323004947538048, 4, -90
1689323005006204695, , -84
1689323005232401105, 2, -85
1689323005483880615, 3, -90
1689323005628872875, 5, -87
1689323005974692039, 4, -86
1689323006116517974, 4, -86
1689323006213590675, 2, -75
1689323006267667001, 3, -88
1689323006451007607, 5, -82
1689323006776787892, 2, -85
1689323006821035870, 4, -90
1689323006899056455, 4, -84
1689323006941641063, 3, -87
1689323006986422943, 3, -84
1689323007243210061, 3, -84
1689323007466122334, 5, -77
1689323007575603358, 4, -84
1689323007616283765, 2, -77
1689323007643261694, 4, -89
1689323007719118080, 3, -90
1689323007926379716, 4, -84
1689323007961598506, 4, -84
1689323008001063508, 2, -82
1689323008112403682, 5, -78
1689323008254244930, 5, -78
1689323008400625563, 5, -85
1689323008455488496, 4, -91
1689323008681058921, 3, -95
1689323008717049007, 2, -83
1689323008868904537, 2, -78
1689323008893934880, 2, -84
1689323008993427455, 2, -78
1689323009240651275, 2, -86
1689323009397638894, 5, -83
1689323009545611752, 2, -83
1689323009624632171, 5, -77
1689323010123109097, 5, -77
1689323010231970335, 5, -70
1689323010265666224, 5, -76
1689323010329868550, 3, -93
1689323010411166240, 4, -95
1689323010719354343, 3, -90
1689323010943103066, 2, -79
1689323011229213248, 5, -81
1689323011366488392, 4, -97
1689323011643076317, 5, -79
1689323011700669120, 3, -88
1689323011770564676, 2, -78
1689323011864038191, 2, -78
1689323012017059909, 3, -93
1689323012097969061, 3, -91
1689323012175561837, 2, -76
1689323012330511297, 4, -88
1689323012490277640, 5, -76
1689323012638304664, 4, -91
1689323012828302396, 3, -91
1689323012849280120, 4, -87
1689323012955572684, 2, -87
1689323012996420850, 2, -89
1689323013076477510, 3, -84
1689323013324800903, 5, -78
1689323013507295579, 2, -76
1689323013616070308, 5, -76
1689323013648072357, 4, -94
1689323013870594269, 5, -83
1689323014057693434, 3, -88
1689323014181577347, 4, -98
1689323014481529328, 2, -75
1689323014558288882, 2, -81
1689323014685538077, 4, -99
1689323014713108552, 5, -76
1689323015033998726, 3, -92
1689323015107340969, 3, -84
1689323015245549333, 4, -96
1689323015542822433, 2, -79
1689323015661778214, 3, -89
1689323015701781752, 5, -81
1689323015819572075, 4, -93
1689323015854960239, 2, -78
1689323015924369080, 5, -76
1689323015999539378, 3, -93
1689323016119533639, 4, -94
1689323016240925804, 4, -89
1689323016291144822, 5, -92
1689323016705557990, 5, -86
1689323016846391434, 3, -90
1689323016870446942, 2, -89
1689323017034131843, 4, -95
1689323017420714694, 3, -89
1689323017440781228, 5, -78
1689323017468822845, 5, -81
1689323017497022274, 4, -103
1689323017809114091, 5, -79
1689323017830706028, 2, -76
1689323017860966218, 3, -88
1689323017926697228, 4, -92
1689323018192667126, 4, -92
1689323018562295029, 4, -87
1689323018926573137, 5, -76
1689323018985996080, 5, -84
1689323019079440377, 4, -98
1689323019424160957, 5, -85
1689323019689404455, 4, -92
1689323019718725332, 2, -80
1689323020330441477, 5, -81
1689323020483208926, 3, -96
1689323020559322341, 3, -101
1689323020720972365, 2, -78
1689323020893417602, 4, -87
1689323021089852253, 5, -89
1689323021143377907, 3, -93
1689323021174613245, 2, -79
1689323021202600175, 2, -79
1689323021639058036, 5, -87
1689323021678441580, 4, -95
1689323021931016132, 5, -82
1689323022128455515, 4, -88
1689323022461017821, 4, -94
1689323022673555658, 5, -79
1689323022709196007, 2, -82
1689323022880632660, 3, -98
1689323022910092649, 4, -93
1689323023076099248, 5, -79
1689323023305442086, 2, -84
1689323023416187006, 3, -84
1689323023707183965, 4, -89
1689323023746270376, 5, -78
1689323023780903131, 5, -80
1689323023938352308, 3, -85
1689323023962324691, 3, -84
1689323024130529811, 4, -91
1689323024220577889, 2, -81
1689323024333624193, 4, -95
1689323024390690179, 2, -81
1689323024553828939, 4, -93
1689323024747257004, 5, -85
1689323024896953440, 3, -88
1689323024971101508, 2, -88
1689323025042623402, 4, -95
1689323025153154938, 3, -89
1689323025404391794, 3, -91
1689323025429588906, 5, -78
1689323025504293584, 2, -76
1689323025531541354, 5, -81
1689323025666024857, 2, -81
1689323025791162456, 2, -78
1689323025887121105, 3, -99
1689323025907877320, 4, -98
1689323025935038529, 2, -84
1689323026339828348, 5, -84
1689323026395382941, 4, -91
1689323026502783724, 3, -88
1689323026670805148, 2, -82
1689323026835577643, 2, -84
1689323026863515511, 5, -83
1689323026909279934, 4, -94
1689323027027463847, 2, -85
1689323027115087781, 4, -97
1689323027262385697, 2, -79
1689323027316463325, 3, -86
1689323027362246445, 3, -87
1689323027554543948, 5, -83
1689323027669563723, 4, -90
1689323027758494364, 2, -94
1689323028053006655, 4, -89
1689323028208614026, 4, -92
1689323028322205013, 2, -85
1689323028426700667, 4, -96
1689323028475998495, 5, -97
1689323028662493498, 2, -87
1689323028727559879, 3, -87
1689323028812481129, 2, -80
1689323029000231799, 2, -80
1689323029173070105, 4, -95
1689323029274802815, 5, -86
1689323029848628528, 3, -88
1689323029905917115, 2, -83
1689323029995997485, 4, -98
1689323030221952178, 5, -89
1689323030287970321, 3, -83
1689323030675296446, 4, -95
1689323030705989237, 5, -79
1689323030790285805, 2, -78
1689323030858775384, 4, -99
1689323031116311349, 3, -89
1689323031225984455, 3, -95
1689323031278593242, 3, -89
1689323031507960403, 2, -80
1689323031551713230, 5, -94
1689323031606670068, 4, -91
1689323032197983849, 3, -94
1689323032321384121, 5, -79
1689323032385370095, 4, -92
1689323032493398893, 2, -83
1689323032752579634, 2, -78
1689323032915164077, 5, -79
1689323033038307944, 2, -85
1689323033134530341, 2, -77
1689323033207489149, 2, -88
1689323033457339247, 3, -83
1689323033782307456, 5, -83
1689323033807631859, 3, -87
1689323033972403573, 4, -94
1689323034227206229, 2, -86
1689323034470052173, 2, -87
1689323034503670927, 5, -80
1689323034676622461, 4, -88
1689323034733559281, 4, -90
1689323034794421169, 3, -89
1689323034874329601, 2, -84
1689323035123434185, 4, -95
1689323035144148474, 3, -86
1689323035451318566, 5, -80
1689323035499852651, 4, -93
1689323035620516802, 3, -86
1689323035689171170, 3, -87
1689323035718256111, 3, -87
1689323035811265412, 2, -88
1689323035986672445, 5, -85
1689323036165005388, 2, -93
1689323036349813011, 4, -92
1689323036672776708, 3, -84
1689323036905073790, 4, -84
1689323036981142570, 5, -91
1689323037232877963, 2, -93
1689323037284292699, 4, -86
1689323037505168428, 3, -83
1689323037647014415, 5, -87
1689323037688956998, 2, -79
1689323037751309758, 4, -85
1689323038203916012, 3, -83
1689323038321095977, 2, -89
1689323038425047521, 2, -81
1689323038447895852, 4, -85
1689323038646028665, 3, -79
1689323038713106486, 2, -88
1689323038865341284, 3, -87
1689323038948872026, 5, -82
1689323039029480035, 3, -79
1689323039165868937, 2, -95
1689323039463462502, 4, -89
1689323039701847758, 2, -82
1689323039911695515, 3, -85
1689323039961836409, 5, -92
1689323040220283459, 5, -84
1689323040860067731, 2, -83
1689323041057484249, 4, -80
1689323041137330494, 5, -91
1689323041291402411, 5, -84
1689323041610808223, 3, -80
1689323041841430477, 2, -85
1689323041879891999, 2, -86
1689323041904165265, 4, -84
1689323042086366141, 5, -94
1689323042319785453, 2, -83
1689323042503153506, 3, -89
1689323042598030290, 2, -77
1689323042640740418, 4, -85
1689323043079488571, 4, -88
1689323043188318820, 5, -93
1689323043272104091, 2, -81
1689323043309123542, 4, -87
1689323043352064397, 3, -79
1689323043541931974, 3, -87
1689323043787888306, 4, -87
1689323043834762667, 5, -88
1689323043918691062, 3, -89
1689323044208313034, 2, -90
1689323044258352678, 4, -86
1689323044549543073, 5, -81
1689323044844544526, 3, -87
1689323044939142875, 5, -81
1689323045002963174, 4, -84
1689323045071205931, 2, -87
1689323045169214926, 5, -91
1689323045203812264, 4, -81
1689323045363392307, 3, -87
1689323045413379503, 5, -93
1689323045640991577, 4, -89
1689323045792025084, 4, -80
1689323045826706171, 2, -84
1689323045928631588, 5, -90
1689323046057698578, 5, -89
1689323046221177179, 2, -87
1689323046361626043, 3, -81
1689323046427029036, 4, -83
1689323046483940023, 5, -86
1689323046615432043, 3, -84
1689323046833103478, 3, -87
1689323047194658955, 4, -83
1689323047223987696, 2, -84
1689323047336680358, 5, -84
1689323047382036972, 3, -83
1689323047464774805, 3, -85
1689323047532910220, 2, -84
1689323047606328763, 4, -82
1689323047751288368, 4, -81
1689323047828644427, 5, -90
1689323047979057106, 3, -78
1689323048089832598, 3, -84
1689323048242602391, 2, -84
1689323048265734470, 4, -81
1689323048359124080, 4, -79
1689323048427424077, 5, -104
1689323048514293122, 3, -84
1689323048908194812, 3, -78
1689323049105571330, 4, -81
1689323049144366234, 3, -77
1689323049240139572, 4, -84
1689323049275974242, 5, -86
1689323049377169301, 4, -80
1689323049653675925, 2, -89
1689323049812822326, 5, -93
1689323049973179966, 4, -79
1689323050066037653, 3, -78
1689323050116865415, 2, -94
1689323050253102391, 5, -92
1689323050423318430, 2, -90
1689323050570383588, 5, -83
1689323050641360071, 4, -79
1689323050701920347, 5, -101
1689323050840741727, 3, -78
1689323051059948357, 2, -87
1689323051273008064, 5, -93
1689323051507694760, 4, -81
1689323051627220380, 2, -96
1689323051853142312, 3, -80
1689323051962695576, 2, -85
1689323052115269329, 4, -81
1689323052203744817, 2, -92
1689323052232352835, 5, -90
1689323052639897108, 2, -89
1689323052794605217, 4, -85
1689323052844185021, 3, -77
1689323052881948893, 2, -84
1689323053177288677, 5, -93
1689323053478540646, 5, -95
1689323053610800992, 2, -89
1689323053696794003, 5, -85
1689323053863331274, 3, -74
1689323053996789838, 3, -74
1689323054092373230, 4, -94
1689323054269387592, 4, -80
1689323054518394104, 5, -93
1689323054609115197, 2, -97
1689323054652088031, 4, -84
1689323054986087511, 3, -81
1689323055018260965, 5, -95
1689323055306652428, 4, -89
1689323055525096200, 4, -80
1689323055607595650, 2, -94
1689323055939214735, 3, -76
1689323056167305971, 3, -83
1689323056308419257, 5, -87
1689323056455074262, 4, -76
1689323056498702871, 3, -75
1689323056586918935, 4, -82
1689323056688335242, 2, -88
1689323056777202289, 2, -94
1689323056862514265, 2, -85
1689323057245892250, 5, -81
1689323057279846782, 2, -90
1689323057457707333, 3, -78
1689323057687897456, 3, -76
1689323057792501598, 3, -77
1689323057914518653, 4, -80
1689323057947702254, 5, -94
1689323057993471781, 3, -83
1689323058518648514, 5, -89
1689323058552218935, 5, -96
1689323058678310952, 4, -84
1689323058742700152, 3, -88
1689323058853426685, 4, -80
1689323058958404053, 2, -96
1689323059421205474, 3, -75
1689323059803296908, 4, -76
1689323059839246994, 3, -76
1689323059946335333, 3, -81
1689323060152240939, 5, -89
1689323060196743707, 2, -89
1689323060568321123, 5, -91
1689323060627669900, 3, -82
1689323060798843274, 4, -75
1689323061012819379, 2, -83
1689323061140029251, 3, -75
1689323061233755420, 4, -83
1689323061335298965, 5, -94
1689323061622767259, 5, -93
1689323061894732571, 2, -90
1689323061928795903, 3, -81
1689323061996786111, 4, -83
1689323062092985591, 3, -77
1689323062159299877, 5, -95
1689323062471327528, 4, -80
1689323062515286708, 3, -89
1689323062758601918, 2, -80
1689323062886959071, 5, -84
1689323062951330979, 2, -86
1689323063057767240, 2, -90
1689323063314338109, 3, -83
1689323063669275158, 4, -81
1689323063759603233, 3, -80
1689323063903875500, 2, -98
1689323064555467268, 3, -80
1689323064603401619, 4, -85
1689323064738349909, 5, -88
1689323064927647231, 3, -83
1689323065703465773, 5, -87
1689323066013653285, 4, -91
1689323066063186424, 5, -103
1689323066090360028, 3, -76
1689323066477687716, 5, -94
1689323066513741603, 2, -92
1689323066625686303, 4, -84
1689323066805043507, 2, -89
1689323066861295438, 3, -77
1689323066880309742, 5, -97
1689323067113437546, 2, -92
1689323067205980185, 3, -86
1689323067367302816, 4, -86
1689323067760390607, 5, -93
1689323067811691229, 3, -86
1689323067996225834, -, -76
1689323068017647668, 4, -85
1689323068184899516, 2, -84
1689323068486777156, 5, -93
1689323068641593545, 4, -92
1689323068790285980, 2, -84
1689323068840280572, 5, -91
1689323068957865584, 3, -79
1689323069232719828, 4, -92
1689323069401214268, 5, -78
1689323069482863204, 4, -84
1689323069698504242, 3, -75
1689323069728168188, 5, -80
1689323069990035623, 3, -85
1689323070026662474, 4, -90
1689323070330276036, 2, -87
1689323070376008845, 3, -76
1689323070434090394, 5, -90
1689323070466339941, 5, -89
1689323070711772944, 5, -94
1689323070827986094, 3, -91
1689323070997026154, 4, -88
1689323071134004739, 2, -89
1689323071164920652, 4, -88
1689323071427345895, 3, -85
1689323071466186423, 4, -86
1689323071626891195, 2, -85
1689323071958523718, 5, -85
1689323072377444970, 3, -79
1689323072495120607, 5, -87
1689323072683832048, 4, -84
1689323073006934858, 2, -92
1689323073120019704, 2, -90
1689323073169228314, 3, -86
1689323073223212609, 5, -91
1689323073263550207, 4, -82
1689323073469021234, 5, -84
1689323073593245716, 3, -81
1689323073673199096, 2, -81
1689323073701268056, 4, -91
1689323073883993199, 2, -80
1689323074351536503, 2, -77
1689323074384931561, 4, -94
1689323074470787750, 5, -85
1689323074576517663, 3, -83
1689323074651588275, 2, -81
1689323074996410000, 2, -76
1689323075310914347, 3, -83
1689323075338527062, 4, -85
1689323075358340109, 2, -73
1689323075916966638, 4, -91
1689323076000992272, 2, -79
1689323076020941307, 5, -85
1689323076200533457, 3, -81
1689323076424716344, 4, -88
1689323076576362657, 5, -83
1689323076678981662, 5, -84
1689323076758695668, 4, -91
1689323076897593610, 2, -82
1689323077105906590, 3, -88
1689323077185671585, 4, -97
1689323077309546071, 4, -92
1689323077350996679, 2, -85
1689323077417901064, 5, -83
1689323077544175580, 5, -77
1689323077633546112, 2, -80
1689323078011415658, 5, -75
1689323078074742992, 3, -91
1689323078128628070, 4, -96
1689323078539701998, 2, -77
1689323078840102048, 3, -93
1689323078906546905, 5, -76
1689323078958051432, 3, -84
1689323078999586571, 3, -88
1689323079219592308, 3, -86
1689323079326671271, 2, -78
1689323079609947051, 5, -82
1689323079668206620, 3, -89
1689323079900437817, 4, -84
1689323079997816141, 5, -82
1689323080253371499, 2, -75
1689323080568873441, 4, -89
1689323080662367217, 5, -76
1689323080699192086, 3, -86
1689323081060116007, 2, -75
1689323081222530503, 5, -81
1689323081332409753, 3, -85
1689323081404673255, 4, -94
1689323082056186013, 2, -83
1689323082129067530, 3, -95
1689323082294529446, 2, -87
1689323082474280189, 4, -90
1689323082905607681, 2, -80
1689323082941006261, 3, -88
1689323083054645477, 5, -82
1689323083480901713, 3, -78
1689323083917145774, 2, -75
1689323083961339378, 5, -82
1689323084101892148, 5, -83
1689323084263268476, 3, -79
1689323084477889836, 3, -89
1689323084540381293, 3, -94
1689323084597524621, 2, -81
1689323084664226977, 5, -84
1689323084725142718, 4, -90
1689323084756299828, 5, -88
1689323084813567114, 3, -83
1689323084988519046, 3, -87
1689323085201184539, 5, -92
1689323085540350326, 5, -83
1689323085592072715, 2, -82
1689323085716304020, 3, -89
1689323085744640322, 5, -88
1689323085785540727, 3, -91
1689323085939462697, 2, -82
1689323086271230479, 4, -92
1689323086623290523, 3, -85
1689323086731225468, 5, -81
1689323086756288258, 2, -78
1689323086880159827, 2, -91
1689323087214286338, 4, -93
1689323087393781614, 3, -94
1689323087440926545, 5, -80
1689323087475375603, 4, -98
1689323087552994108, 5, -83
1689323087573813448, 4, -104
1689323087817595060, 2, -79
1689323087885183033, 4, -100
1689323088056623123, 5, -89
1689323088272675823, 2, -81
1689323088476748322, 3, -93
1689323088692547847, 5, -92
1689323088836770532, 4, -89
1689323089091916883, d, -78
1689323089346790477, 3, -87
1689323089764453563, 2, -95
1689323089824826393, 4, -93
1689323089965553797, 3, -95
1689323090229154966, 2, -74
1689323090596032894, 3, -88
1689323090685349677, 5, -84
1689323090942318616, 5, -81
1689323091243975738, 3, -90
1689323091531325804, 4, -90
1689323091734709194, 2, -75
1689323091845438957, 3, -91
1689323091992473490, 5, -79
1689323092205085649, 3, -87
1689323092296637255, 2, -79
1689323092432548609, 4, -97
1689323092549380712, 4, -92
1689323092694147089, 4, -93
1689323092742907474, 5, -86
1689323092819446666, 2, -76
1689323093004863711, 3, -88
1689323093118249022, 4, -90
1689323093264900538, 5, -77
1689323093399730079, 2, -77
1689323093582637147, 5, -83
1689323093872377608, 4, -89
1689323093952421038, 2, -80
1689323093972433198, 5, -82
1689323094133926609, 2, -76
1689323094340049192, 2, -77
1689323094411298797, 3, -86
1689323094435451857, 5, -86
1689323094784671041, 5, -78
1689323094872313829, 4, -91
1689323094899443840, 3, -84
1689323094944868734, 3, -90
1689323094974086643, 2, -79
1689323095184721164, 4, -93
1689323095214942032, 3, -90
1689323095544590927, 5, -78
1689323095639282713, 2, -85
1689323095719727129, 3, -87
1689323095856254780, 5, -84
1689323095913225246, 2, -85
1689323096059356298, 4, -90
1689323096315191497, 2, -86
1689323096421041409, 4, -102
1689323096659362655, 2, -91
1689323096802919876, 5, -85
1689323096914643432, 3, -89
1689323097028304835, 3, -85
1689323097078489061, 2, -83
1689323097142047695, 2, -84
1689323097370680436, 4, -89
1689323097530206573, 3, -79
1689323097586191215, 3, -89
1689323097837177552, 4, -95
1689323097894668847, 3, -85
1689323097989238446, 5, -86
1689323098091405006, 2, -78
1689323098155679936, 2, -83
1689323098294578033, 5, -85
1689323098370543949, 2, -79
1689323098509469651, 2, -81
1689323098558969664, 4, -85
1689323098594368974, 4, -86
1689323098733627173, 3, -90
1689323098868854367, 2, -86
1689323098898840914, 5, -90
1689323099043467448, 3, -91
1689323099587032970, 4, -94
1689323099632818279, 2, -86
1689323099794422522, 5, -88
1689323099908231423, 3, -96
1689323100138671595, 4, -101
1689323100224107008, 2, -79
1689323100384318190, 2, -73
1689323100802026172, 3, -84
1689323101000202318, 5, -88
1689323101096414454, 2, -79
1689323101204756531, 4, -84
1689323101424268679, 5, -80
1689323101669695068, 3, -79
1689323101803487952, 4, -84
1689323101902085170, 2, -79
1689323102092944821, 5, -81
1689323102438297010, 3, -87
1689323102656957811, 5, -81
1689323102721944297, 4, -89
1689323102856731547, 2, -80
1689323103055232794, 5, -86
1689323103251205419, 5, -83
1689323103283420227, 3, -91
1689323103504805639, 4, -85
1689323103744256666, 2, -79
1689323103765844905, 4, -83
1689323103956399820, 5, -84
1689323103981685004, 3, -91
1689323104197113179, 4, -95
1689323104239956639, 3, -88
1689323104347786168, 3, -81
1689323104377010535, 5, -80
1689323104600739623, 2, -86
1689323104827126083, 2, -81
1689323104999260594, 4, -87
1689323105221258396, 3, -95
1689323105295211622, 5, -85
1689323105594437203, 5, -87
1689323105844989118, 2, -75
1689323105889537094, 4, -84
1689323105967531793, 5, -92
1689323106013027677, 3, -88
1689323106137436689, 2, -91
1689323106288050981, 3, -84
1689323106449745223, 4, -84
1689323106484549070, 5, -92
1689323106571386136, 4, -83
1689323106719633002, 4, -91
1689323106918556485, 2, -79
1689323106993757252, 4, -84
1689323107152548395, 2, -79
1689323107204697447, 2, -88
1689323107288329907, 3, -85
1689323107436303390, 4, -84
1689323107788483693, 5, -88
1689323108159148565, 2, -80
1689323108191321499, 3, -78
1689323108273199496, 5, -84
1689323108459253514, 4, -90
1689323108484777550, 5, -89
1689323108515963617, 2, -85
1689323108627756131, 3, -79
1689323108862782772, 4, -87
1689323109178301745, 3, -86
1689323109288648074, 5, -85
1689323109450038152, 2, -85
1689323109478853512, 4, -93
1689323109522733838, 4, -91
1689323109719462237, 2, -91
1689323109987650708, 3, -76
1689323110055473626, 5, -89
1689323110284089753, 3, -86
1689323110418886795, 4, -82
1689323110573990837, 2, -87
1689323110642016357, 3, -85
1689323110741186331, 3, -79
1689323110972525297, , -87
1689323111360164440, 2, -84
1689323111473416680, 3, -71
1689323111572774985, 3, -84
1689323111627309119, 5, -97
1689323111969428525, 2, -84
1689323112019632021, 3, -85
1689323112158377777, 4, -82
1689323112299016848, 5, -87
1689323112486395229, 4, -87
1689323112587818723, 4, -81
1689323112706920805, 3, -86
1689323112804283451, 2, -85
1689323112893770076, 3, -78
1689323113211556789, 2, -82
1689323113458083897, 3, -86
1689323113526557174, 4, -78
1689323113636428663, 5, -101
1689323113907599972, 3, -76
1689323114121119414, 4, -81
1689323114208943294, 2, -96
1689323114276965221, 5, -93
1689323114396093500, 5, -91
1689323114579779988, 4, -76
1689323114897352849, 3, -84
1689323114923124487, 5, -94
1689323115020238489, 2, -93
1689323115080836578, 2, -87
1689323115291306830, 4, -83
1689323115469514462, 3, -83
1689323115654667967, 2, -88
1689323115816731269, 5, -93
1689323116077925533, 4, -84
1689323116340972854, 5, -89
1689323116417743971, 2, -91
1689323116460173216, 5, -96
1689323116481107607, 3, -89
1689323116537202872, 4, -81
1689323116700254654, 4, -79
1689323116863554975, 3, -85
1689323117098977029, 3, -94
1689323117234573959, 5, -92
1689323117263541453, 2, -89
1689323117558609104, 4, -84
1689323117796041139, 3, -89
1689323118146253908, 4, -81
1689323118198887799, 5, -90
1689323118247855682, 2, -94
1689323118545847629, 3, -81
1689323118879160970, 5, -89
1689323118944359225, 3, -81
1689323118978828751, 2, -87
1689323119032510289, 4, -77
1689323119176166937, 4, -83
1689323119218419933, 5, -84
1689323119581531334, 3, -77
1689323119699139471, 4, -80
1689323119765585370, 2, -94
1689323119838478606, 5, -86
1689323119973254815, 5, -87
1689323120165766482, 3, -77
1689323120405009177, 3, -77
1689323120444557512, 2, -91
1689323120521794145, 3, -78
1689323120677700420, 4, -83
1689323120889502482, 5, -99
1689323121017451983, 2, -91
1689323121269652268, 3, -77
1689323121467753414, 4, -83
1689323121785765230, 5, -92
1689323121822590620, 5, -90
1689323121848847306, 3, -82
1689323121882789650, 2, -82
1689323122066606397, 2, -90
1689323122108255910, 2, -83
1689323122169518836, 4, -84
1689323122193685020, 3, -83
1689323122515770964, 4, -78
1689323122838001282, 5, -87
1689323122862245174, 2, -90
1689323122914840055, 2, -92
1689323123023294057, 4, -78
1689323123145670067, 3, -80
1689323123380552386, 2, -92
1689323123626564811, 5, -87
1689323123667986878, 4, -81
1689323123777297748, 3, -78
1689323124055044465, |, -82
1689323124159820897, 3, -81
1689323124289444861, 4, -81
1689323124422428065, 5, -96
1689323124485408528, 3, -81
1689323124506480469, 5, -89
1689323124557944788, 5, -90
1689323124740232330, 4, -83
1689323124862745370, 5, -102
1689323124906641529, 2, -84
1689323125255865765, 3, -76
1689323125462990371, 3, -82
1689323125630622319, 4, -79
1689323125758619579, 3, -83
1689323125905137034, 2, -91
1689323125953221123, 5, -92
1689323126011814959, 5, -93
1689323126228607861, 3, -83
1689323126298455083, 5, -88
1689323126403037195, 4, -89
1689323126507866231, 2, -83
1689323126833985471, 2, -82
1689323127068051756, 2, -82
1689323127262560019, 4, -80
1689323127480765669, 3, -84
1689323127528679134, 2, -96
1689323127657824874, 5, -86
1689323127802646459, 3, -82
1689323127960560527, 5, -92
1689323128031616436, 5, -90
1689323128114150729, 2, -90
1689323128286668935, 2, -87
1689323128376472223, 2, -95
1689323128478877948, 2, -89
1689323128558789817, 3, -75
1689323128717741012, 5, -92
1689323128798189230, 4, -85
1689323129001351373, 4, -87
1689323129145679212, 5, -90
1689323129363827206, 3, -83
1689323129474107858, 2, -90
1689323129948980939, 4, -94
1689323130043059605, 3, -79
1689323130110566432, 3, -78
1689323130365464192, 2, -83
1689323130905201520, 4, -74
1689323131048978636, 3, -84
1689323131178691870, `, -84
1689323131209312526, 2, -85
1689323131470768715, 2, -81
1689323131637520567, 5, -83
1689323131748869907, 3, -85
1689323131883208047, 4, -91
1689323132215313066, 4, -92
1689323132436454418, 2, -80
1689323132570733287, 3, -89
1689323132632191680, 5, -86
1689323132860052657, 2, -81
1689323133023932296, 4, -88
1689323133119286940, 5, -80
1689323133186016587, 5, -90
1689323133286837951, 2, -85
1689323133384178723, 2, -89
1689323133438591035, 3, -81
1689323133550171623, 4, -86
1689323133615459669, 4, -94
1689323133752485909, 3, -82
1689323133934638608, 3, -84
1689323134069649502, 5, -82
1689323134164443006, 2, -84
1689323134298873436, 5, -84
1689323134471609243, 4, -82
1689323134828598252, 2, -83
1689323134895520657, 3, -91
1689323134967355205, 4, -85
1689323135217937171, 5, -76
1689323135546288527, 4, -88
1689323135715871342, 2, -83
1689323135757132577, 4, -86
1689323135779895545, 2, -75
1689323135966873721, 3, -83
1689323136044498685, 5, -87
1689323136072671603, 5, -79
1689323136158666489, 4, -89
1689323136427114020, 3, -87
1689323136605638941, 2, -74
1689323136901538772, 2, -74
1689323136986139504, 5, -83
1689323137072440481, 4, -94
1689323137094300020, 3, -83
1689323137228351391, 5, -84
1689323137302933466, 2, -83
1689323137373001207, 4, -84
1689323137524717468, 3, -86
1689323137562927377, 3, -93
1689323137663814470, 5, -85
1689323137901740146, 4, -93
1689323138002803488, 5, -77
1689323138098514274, 2, -77
1689323138181475230, 3, -83
1689323138383037595, 4, -88
1689323138703011007, 5, -87
1689323138779403221, 2, -73
1689323138865665969, 3, -82
1689323139125555611, 4, -85
1689323139183247840, 2, -86
1689323139448408839, 5, -74
1689323139497523232, 3, -99
1689323139767683976, 5, -74
1689323139836161159, 5, -75
1689323139967602398, 5, -77
1689323140135658092, 4, -93
1689323140344345652, 3, -88
1689323140380396883, 3, -84
1689323140419039913, 2, -79
1689323140492512050, 3, -91
1689323140604403625, 4, -94
1689323140726770156, 5, -76
1689323140754334121, 5, -73
1689323140800249116, 3, -90
