received_time, packet_text, rssi
1689842964501436192, 2, -95
1689842964525846817, 3, -108
1689842964787968235, 5, -96
1689842964943692513, 2, -96
1689842965013729003, 2, -95
1689842965144778487, 4, -95
1689842965303554502, 3, -109
1689842965329945244, 2, -94
1689842965437079679, 5, -96
1689842965498134497, 2, -96
1689842965681797650, 2, -95
1689842965900879833, 4, -94
1689842965964385343, 2, -96
1689842966235224469, 4, -95
1689842966293735312, 6, -91
1689842966340562642, 3, -107
1689842966394744916, 5, -96
1689842966610896661, 2, -96
1689842966662962827, 3, -107
1689842966715732643, 5, -96
1689842966817408710, 2, -96
1689842966967671597, 3, -109
1689842967026792287, 4, -94
1689842967288399009, 3, -108
1689842967359951028, 5, -98
1689842967634424915, 5, -95
1689842967711259208, 2, -96
1689842967781178248, 3, -109
1689842967988503009, 4, -94
1689842968156838613, 3, -109
1689842968203607193, 5, -98
1689842968428695607, 2, -95
1689842968527880250, 4, -95
1689842968694748762, 3, -110
1689842969114669512, 3, -109
1689842969172371494, 4, -91
1689842969383834768, 2, -95
1689842969483299360, 3, -108
1689842969548909830, 4, -94
1689842969685651743, 5, -98
1689842969750627730, 3, -108
1689842969899064977, 2, -96
1689842970371688767, 2, -96
1689842970463928521, Y, -92
1689842970854057514, 3, -107
1689842970892503279, 5, -96
1689842971196757610, 2, -92
1689842971303121724, 5, -97
1689842971342749059, 3, -107
1689842971455605923, 4, -95
1689842971485845855, 3, -106
1689842971654015101, 2, -96
1689842971877900014, 3, -108
1689842972080973336, 2, -96
1689842972168761498, 5, -96
1689842972233676754, 4, -94
1689842972310774327, 4, -95
1689842972476078762, 3, -108
1689842972571286138, 4, -95
1689842972754036048, 5, -97
1689842972975032973, 3, -108
1689842973003553987, 5, -97
1689842973326808851, 2, -95
1689842973390731392, 3, -108
1689842973592278348, 4, -94
1689842973787275471, 3, -107
1689842973867180718, 2, -96
1689842973887823453, 4, -90
1689842974218853469, 4, -94
1689842974430652728, 3, -108
1689842974453164902, 2, -96
1689842974544521679, 3, -107
1689842974580630242, 5, -96
1689842974701353976, 5, -97
1689842975097358933, 4, -95
1689842975184426464, 5, -96
1689842975462285203, 2, -97
1689842975520100778, 3, -107
1689842975732710197, 2, -95
1689842975843997829, 5, -97
1689842975892227770, 5, -98
1689842975924007971, 3, -108
1689842975994772065, 4, -94
1689842976168036078, 4, -95
1689842976264493147, 5, -97
1689842976301758122, 5, -97
1689842976363014968, 2, -95
1689842976555275455, 4, -95
1689842976591441934, 3, -110
1689842977005806223, 4, -94
1689842977054629813, 5, -98
1689842977142261148, 2, -95
1689842977163689252, 5, -98
1689842977476774200, 2, -95
1689842977519156187, 3, -109
1689842977586459112, 4, -95
1689842977912706331, 3, -108
1689842977996238317, 3, -108
1689842978055170721, 2, -95
1689842978115319850, 3, -108
1689842978160577480, 5, -97
1689842978328935835, 4, -94
1689842978371003757, 3, -109
1689842978459703380, 2, -95
1689842978510353543, 2, -95
1689842978574085821, 5, -98
1689842978637612211, 4, -94
1689842978680631337, 2, -96
1689842978793007880, 3, -110
1689842978829825405, 2, -97
1689842978856620834, 5, -98
1689842979065732467, 5, -97
1689842979086206659, 3, -108
1689842979306730967, 3, -107
1689842979367416766, 2, -97
1689842979619875807, 4, -94
1689842979719284820, 5, -98
1689842979761151542, 3, -108
1689842980106418876, 3, -107
1689842980170641989, 3, -108
1689842980239052004, 5, -99
1689842980366482911, 2, -95
1689842980431759937, 4, -91
1689842980718878466, 2, -96
1689842980803636292, 3, -106
1689842980918304827, 5, -98
1689842981074575604, 2, -96
1689842981215163208, 4, -95
1689842981459117296, 3, -108
1689842981479524300, 5, -99
1689842981567328030, 4, -94
1689842981969910148, 2, -90
1689842982248249973, 3, -108
1689842982276176138, 3, -108
1689842982441518220, 4, -94
1689842982922527965, 4, -94
1689842982955536454, 2, -95
1689842983191678095, 5, -97
1689842983290374809, 3, -109
1689842983436448540, 2, -95
1689842983473392366, 4, -93
1689842983504592510, 3, -108
1689842983855990552, 5, -98
1689842984013917586, 4, -93
1689842984070989663, 4, -93
1689842984351490852, 2, -92
1689842984508875122, 5, -97
1689842984862082704, 5, -97
1689842984937353594, 3, -110
1689842985020318177, 4, -93
1689842985171148707, 3, -109
1689842985204913033, 2, -95
1689842985601750940, 4, -92
1689842985800606510, 3, -109
1689842986019720541, 2, -95
1689842986112182371, 5, -97
1689842986311293775, 4, -95
1689842986341652247, 3, -110
1689842986562823008, 4, -95
1689842986716723868, 5, -98
1689842986787482749, 2, -95
1689842986938295622, 4, -94
1689842987029154420, 4, -94
1689842987069882488, 3, -108
1689842987419150509, 3, -109
1689842987479728544, 5, -97
1689842987555402299, 2, -96
1689842987579025208, 5, -99
1689842987845653232, 4, -93
1689842988129716989, 2, -92
1689842988170377244, 2, -95
1689842988268049678, 5, -98
1689842988401633534, 5, -95
1689842988610014682, 4, -94
1689842988922081165, 2, -95
1689842989111134431, 4, -91
1689842989217553794, 5, -98
1689842989421792363, 3, -108
1689842989653015110, 4, -94
1689842989789401848, 2, -96
1689842989842768796, 4, -94
1689842989902120521, 5, -97
1689842990028456155, 3, -109
1689842990150882128, 2, -95
1689842990202891827, 3, -109
1689842990248673676, 3, -109
1689842990468948645, 5, -98
1689842990493069577, 3, -108
1689842990660673489, 4, -95
1689842990833546860, 4, -93
1689842990979314697, 5, -96
1689842991094470989, t, -95
1689842991140699038, 2, -95
1689842991292617798, 2, -95
1689842991458823262, 3, -107
1689842991764135844, 4, -95
1689842991785137955, 5, -98
1689842991810644624, 3, -108
1689842991957877782, 5, -97
1689842992022212559, 2, -95
1689842992569648784, 5, -97
1689842992710878102, 4, -94
1689842993029512848, 2, -96
1689842993104878682, 5, -97
1689842993160622363, 4, -94
1689842993201277616, 3, -109
1689842993331104519, 3, -109
1689842993896467571, 4, -92
1689842993938790855, 2, -96
1689842994039187731, 5, -98
1689842994150068993, 4, -94
1689842994330907098, 3, -109
1689842994400747012, 4, -94
1689842994425164247, 4, -94
1689842994540250536, 3, -109
1689842994638053645, 2, -96
1689842994693715814, 5, -97
1689842994746669581, 5, -98
1689842994852129456, 2, -95
1689842994950302411, 5, -98
1689842995119376899, 4, -93
1689842995200577613, 5, -97
1689842995250217765, 3, -108
1689842995580298411, 3, -108
1689842995710951411, 2, -97
1689842995950708839, 4, -94
1689842995993324260, 3, -109
1689842996141567837, 2, -91
1689842996589690777, 5, -98
1689842996941455566, 4, -91
1689842996977999803, 3, -108
1689842997040746287, 2, -96
1689842997204998191, 3, -107
1689842997240357369, 2, -96
1689842997350744617, 5, -97
1689842997374575442, 4, -94
1689842997582905224, 4, -90
1689842997685476225, 5, -97
1689842997841231359, 3, -111
1689842997875628707, 2, -95
1689842998105880136, 5, -99
1689842998327599583, 4, -94
1689842998525035599, 4, -95
1689842998855529471, 3, -112
1689842998922809993, 4, -91
1689842999294865996, 4, -94
1689842999451090505, 2, -96
1689842999541263147, 3, -111
1689842999686684569, 5, -98
1689842999941103176, 2, -95
1689843000034465265, 4, -95
1689843000058676769, 4, -95
1689843000258683476, 3, -110
1689843000579726765, 5, -98
1689843000749834693, 4, -94
1689843000807146453, 4, -94
1689843000943145056, 2, -97
1689843001038039549, 2, -96
1689843001227408324, 3, -108
1689843001508719803, 4, -89
1689843001543282205, 5, -97
1689843002020094320, 2, -95
1689843002061315408, 3, -109
1689843002220371963, 2, -95
1689843002268046320, 4, -94
1689843002393018238, 4, -94
1689843002532756393, 5, -97
1689843002837940623, 4, -95
1689843002933463713, 3, -107
1689843002999536257, 2, -95
1689843003195041161, 3, -109
1689843003269617872, 5, -97
1689843003361120312, 4, -94
1689843003546654061, 3, -109
1689843003853885541, 4, -94
1689843003908821401, 2, -90
1689843004212821662, 3, -108
1689843004394118353, 5, -97
1689843004435647984, 4, -94
1689843004608078214, 3, -108
1689843004697344806, 5, -96
1689843004788081564, 4, -94
1689843004930206867, 2, -95
1689843005200176136, 4, -93
1689843005417528673, 2, -95
1689843005548067238, 3, -109
1689843005623496400, 5, -97
1689843005645919664, 5, -95
1689843005717967451, , -99
1689843006039436515, 2, -95
1689843006103049199, 4, -94
1689843006371696165, 5, -97
1689843006702505077, 2, -94
1689843006740261611, 4, -94
1689843006803053248, 4, -94
1689843007108679296, 5, -95
1689843007153231132, 5, -97
1689843007350364428, 4, -94
1689843007572238970, 2, -96
1689843007623429441, 5, -96
1689843007856167644, 3, -109
1689843007952809020, 4, -94
1689843008295413886, 3, -108
1689843008503905220, 2, -96
1689843008619881245, 5, -97
1689843008715235789, 4, -94
1689843009158871900, 3, -108
1689843009224991109, 5, -97
1689843009275796629, 4, -94
1689843009297543533, 2, -94
1689843009418528339, 5, -98
1689843009701972319, 2, -93
1689843010051362537, 3, -110
1689843010283647712, 4, -95
1689843010317672713, 4, -94
1689843010373147272, 4, -94
1689843010414915236, 5, -97
1689843010483627637, 3, -109
1689843010599063918, 2, -96
1689843010693093454, 4, -94
1689843010769625381, 5, -95
1689843010863063142, 5, -98
1689843011048433654, 5, -96
1689843011394802236, 3, -109
1689843011467604401, 2, -96
1689843011512269883, 4, -94
1689843011929691973, 4, -95
1689843012096288515, 4, -95
1689843012146752314, 3, -109
1689843012290833561, 2, -95
1689843012442826002, 5, -98
1689843012468891578, 2, -96
1689843012690779604, 4, -94
1689843012739367923, 3, -110
1689843012869461896, 5, -96
1689843012922033677, 3, -109
1689843013017695929, 2, -95
1689843013490931534, 3, -108
1689843013687163724, 4, -95
1689843013814633619, 2, -96
1689843013957384597, 5, -96
1689843014203422820, 3, -104
1689843014420910712, 4, -94
1689843014777580393, 2, -95
1689843014852536529, 3, -108
1689843014878805648, 4, -93
1689843015070713071, 5, -96
1689843015095405565, 3, -108
1689843015189830465, 2, -96
1689843015252757256, 4, -95
1689843015734174780, 2, -96
1689843015798742206, 4, -90
1689843015954570189, 3, -109
1689843016002662410, 4, -95
1689843016241573139, 2, -96
1689843016313959154, 2, -96
1689843016648876615, 2, -95
1689843016744442355, 5, -97
1689843016859036544, 4, -96
1689843016930128436, 3, -108
1689843017428523820, 2, -91
1689843017628108579, 3, -109
1689843017778231526, 3, -105
1689843017860833175, 4, -95
1689843017940404598, 3, -109
1689843018081790304, 5, -97
1689843018275627475, 5, -98
1689843018327890241, 4, -92
1689843018414606863, 2, -96
1689843018972915005, 5, -96
1689843019068538817, 2, -96
1689843019235773793, 4, -95
1689843019483273321, 3, -109
1689843019590837362, 3, -109
1689843019667754809, 3, -109
1689843019879588547, 5, -97
1689843019979404727, 3, -110
1689843020083277182, 2, -95
1689843020133197278, 4, -95
1689843020171366416, 5, -98
1689843020445039279, 4, -95
1689843020853097230, 2, -93
1689843020986082154, 5, -99
1689843021142737742, 4, -95
1689843021455148495, 3, -110
1689843021691653318, 3, -108
1689843021796357392, 2, -92
1689843021889341238, 3, -108
1689843022025941392, 4, -94
1689843022129794002, 5, -96
1689843022232487698, 3, -110
1689843022610301868, 2, -91
1689843022650345653, 5, -97
1689843022711805609, 3, -110
1689843022942736231, 2, -95
1689843022973057561, 2, -96
1689843022994361440, 4, -95
1689843023050339801, 5, -96
1689843023089779051, 2, -95
1689843023154878143, 2, -93
1689843023474194977, 3, -111
1689843023685124538, 5, -97
1689843023738948823, 4, -94
1689843023914452180, 2, -96
1689843023944877313, 3, -111
1689843024411119150, 4, -95
1689843024507374682, 5, -97
1689843024720740611, 3, -110
1689843024777703248, 4, -94
1689843024859797236, 2, -96
1689843025190128613, 2, -96
1689843025346141641, 2, -97
1689843025375041556, 4, -94
1689843025517654347, 5, -97
1689843025554329569, 3, -109
1689843025857939377, 2, -95
1689843025911170794, 2, -96
1689843026165726814, 2, -92
1689843026296554117, 4, -93
1689843026496446681, 5, -101
1689843026557537676, 5, -103
1689843026683706044, 5, -107
1689843026832469496, 3, -102
1689843026868098306, 2, -105
1689843027095658485, 5, -104
1689843027261165111, 4, -97
1689843027324860496, 5, -105
1689843027588437143, 3, -97
1689843027709056414, 2, -92
1689843027831060590, 5, -91
1689843027939019472, 4, -93
1689843028262790595, 5, -82
1689843028427564143, 2, -88
1689843028570398444, 3, -83
1689843028733697400, 4, -89
1689843028908334601, 4, -82
1689843029038175021, 5, -93
1689843029270472622, 3, -83
1689843029442165117, 3, -85
1689843029483289740, 2, -84
1689843029527398028, 5, -85
1689843029671661399, 2, -81
1689843029722075141, 4, -90
1689843030114386520, 2, -79
1689843030194973985, 7, -76
1689843030245203038, 5, -79
1689843030301516034, 4, -87
1689843030374834706, 3, -88
1689843030694348977, 2, -82
1689843030776206138, 5, -79
1689843030897963644, 4, -84
1689843031050385501, 2, -78
1689843031310977801, 5, -74
1689843031374432871, 2, -84
1689843031484135043, 4, -84
1689843031670863929, 4, -87
1689843031794728113, 3, -85
1689843032006634651, 3, -79
1689843032253824317, 5, -70
1689843032305333326, 5, -78
1689843032333516308, 4, -85
1689843032724751582, 2, -74
1689843032749866733, 3, -82
1689843032973068182, 4, -84
1689843033061592517, 5, -80
1689843033148385227, 5, -78
1689843033494860489, 3, -83
1689843033537677622, 2, -80
1689843033882853658, 4, -86
1689843034019067916, 5, -79
1689843034098081151, 3, -83
1689843034186749601, 2, -82
1689843034479503810, 3, -85
1689843034740947153, 4, -85
1689843034831408583, 5, -78
1689843034998813079, 3, -86
1689843035308845359, r, -83
1689843035408269863, 4, -95
1689843035600262996, 5, -81
1689843035703041478, 3, -88
1689843035901561473, 5, -81
1689843036082225996, 4, -89
1689843036152619231, 4, -90
1689843036194218596, 5, -86
1689843036289655419, 2, -87
1689843036342981885, 3, -85
1689843036612559337, 2, -89
1689843036637660634, 5, -80
1689843036762988209, 3, -89
1689843036797568260, 4, -83
1689843037041157379, 3, -86
1689843037193059541, 4, -85
1689843037304601773, 5, -81
1689843037451206142, 5, -82
1689843037486739376, 3, -88
1689843037549207824, 2, -92
1689843037576550383, 4, -86
1689843037829960081, 2, -92
1689843037980299889, 5, -84
1689843038024156871, 5, -85
1689843038325144092, 2, -86
1689843038352364204, 5, -85
1689843038382575531, 5, -86
1689843038626833037, 3, -87
1689843038817124021, 5, -87
1689843038862997682, 2, -86
1689843039161729837, 4, -93
1689843039359157530, 5, -84
1689843039395512800, r, -89
1689843039599881576, 2, -85
1689843039640476298, 2, -91
1689843039903424905, 4, -93
1689843039992321427, 4, -94
1689843040118250150, 5, -85
1689843040195244673, 4, -98
1689843040285141461, 5, -85
1689843040356937620, 5, -86
1689843040399305218, 3, -88
1689843040441800003, 4, -91
1689843040562294631, 2, -85
1689843040632586822, 3, -87
1689843041008695793, 4, -94
1689843041069355114, 3, -89
1689843041102251300, 3, -88
1689843041247498471, 3, -88
1689843041316949095, 5, -86
1689843041445351998, 3, -91
1689843041550067468, 5, -87
1689843041693098115, 2, -80
1689843041749977154, 5, -86
1689843041873850082, 4, -92
1689843042018231831, 3, -84
1689843042091336539, 2, -83
1689843042151925963, 3, -91
1689843042419955482, 5, -89
1689843042443162964, 4, -86
1689843042557324584, 5, -88
1689843042773186656, 3, -89
1689843042843383377, 5, -87
1689843042882928301, 4, -85
1689843043056085898, >, -84
1689843043261298686, 2, -84
1689843043303671335, 2, -87
1689843043411698803, 3, -86
1689843043625485393, 4, -94
1689843043670526182, 3, -88
1689843043722588577, 5, -87
1689843043896205916, 3, -87
1689843043939237631, 2, -89
1689843044148610964, 4, -82
1689843044378635045, 5, -85
1689843044533873628, 2, -82
1689843044601234967, 3, -84
1689843044723659708, 2, -83
1689843044963229106, 3, -85
1689843045009468497, 4, -92
1689843045183513701, 4, -102
1689843045253320420, 5, -84
1689843045361100750, 5, -90
1689843045574244573, 3, -84
1689843045601549059, 4, -89
1689843045693835911, t, -85
1689843046237172639, 5, -87
1689843046311930272, 4, -91
1689843046453887889, 2, -96
1689843046507725658, 5, -83
1689843046819957101, 2, -98
1689843046945565923, 3, -84
1689843047069612286, 5, -94
1689843047253960780, 4, -80
1689843047429345522, 3, -86
1689843047680022744, 3, -83
1689843047728267197, 2, -88
1689843047816537306, 5, -98
1689843047937082764, 3, -83
1689843047994080395, 4, -84
1689843048731629626, 5, -89
1689843048783392851, 4, -84
1689843048832355121, 5, -94
1689843048856520265, 3, -84
1689843049201513879, 4, -81
1689843049226384860, 2, -88
1689843049450447494, 3, -84
1689843049604624869, 5, -90
1689843049724424956, 2, -85
1689843049750130161, 5, -87
1689843049842060447, 3, -80
1689843049882404645, 4, -78
1689843050335376868, 2, -93
1689843050588208786, 4, -77
1689843050706174070, 3, -83
1689843050731157917, 2, -83
1689843050774265517, 5, -88
1689843050878089415, 3, -84
1689843051185994784, 4, -88
1689843051550726376, 4, -78
1689843051604439976, 3, -84
1689843051639996698, 2, -84
1689843051670496827, 3, -87
1689843051821575380, 4, -74
1689843051861260251, 4, -82
1689843051961358605, 5, -84
1689843052265544420, 5, -90
1689843052385102265, 3, -84
1689843052438335341, 2, -88
1689843052497290690, 4, -81
1689843052723855159, 5, -86
1689843052839540481, 3, -84
1689843052881726512, 2, -85
1689843053080011907, 5, -83
1689843053147844652, 2, -80
1689843053195118891, 5, -88
1689843053512859785, 4, -83
1689843053659517893, 3, -87
1689843053830502813, 2, -80
1689843054101606711, 3, -90
1689843054185740438, 5, -80
1689843054315949022, 5, -86
1689843054352943616, 4, -98
1689843054528979554, 5, -88
1689843054696799923, 2, -81
1689843054883974573, 5, -84
1689843055301456524, 3, -85
1689843055531243560, 2, -84
1689843055707099341, 5, -86
1689843056084951524, 3, -93
1689843056115729779, 4, -89
1689843056148535182, 4, -90
1689843056306453042, 3, -92
1689843056395775081, 5, -92
1689843056464261371, 4, -97
1689843056492731644, 3, -95
1689843056532937819, 4, -89
1689843056746708042, 2, -90
1689843056804000985, 4, -93
1689843056910368437, 5, -87
1689843057080133919, 3, -100
1689843057200345098, 2, -94
1689843057317889907, 2, -94
1689843057450815068, 3, -95
1689843057480179564, 5, -85
1689843057674236648, 5, -83
1689843057718523889, 2, -88
1689843057745232433, 4, -81
1689843057982433782, 4, -85
1689843058029769635, 3, -91
1689843058253825124, 2, -79
1689843058383862454, 5, -78
1689843058463969698, 4, -86
1689843058530582487, 4, -84
1689843058612588284, 2, -76
1689843058707738169, 2, -78
1689843058782242932, 4, -82
1689843058913076048, 5, -81
1689843059093469248, 3, -88
1689843059133967508, 4, -83
1689843059226497325, 5, -82
1689843059443597981, 2, -84
1689843059485287185, 4, -86
1689843059744206213, 3, -91
1689843059944116663, 5, -79
1689843060141052147, 3, -91
1689843060380731581, 5, -82
1689843060411995463, 2, -82
1689843060631499987, 2, -73
1689843060799127902, 5, -79
1689843061035206586, 3, -98
1689843061084870107, 2, -82
1689843061250212748, 4, -89
1689843061363077736, 2, -93
1689843061725943051, 5, -84
1689843061823280656, 5, -86
1689843061917060583, 3, -98
1689843062093675373, 5, -82
1689843062121792622, 2, -76
1689843062330236974, 5, -85
1689843062624332768, 5, -81
1689843062659044274, 2, -86
1689843062779075710, 2, -89
1689843062812552939, 5, -83
1689843063145366772, 4, -90
1689843063214187594, 3, -98
1689843063240852490, 4, -92
1689843063291426955, 2, -82
1689843063389599563, 2, -79
1689843063596998075, 5, -86
1689843063632478648, 2, -84
1689843063669088291, 4, -88
1689843063715137364, 5, -80
1689843063852074576, 5, -86
1689843063880337711, 5, -88
1689843064327881332, 2, -83
1689843064491941567, 5, -92
1689843064520811789, 4, -92
1689843064783313384, 3, -84
1689843064887532590, 5, -86
1689843065051789962, 4, -86
1689843065610992570, 2, -83
1689843065763154401, 2, -88
1689843065783529156, 5, -86
1689843065807662631, 3, -85
1689843066009397306, 4, -88
1689843066359300975, 2, -84
1689843066425666104, 3, -89
1689843066522208650, 5, -87
1689843066831223745, 4, -85
1689843066949072041, 4, -84
1689843067020829545, 2, -94
1689843067043462491, 2, -94
1689843067178699221, 3, -84
1689843067499636781, 5, -81
1689843067693984484, 2, -91
1689843067731626892, 4, -89
1689843067824705459, 5, -89
1689843067981452159, 3, -90
1689843068380315435, 3, -85
1689843068582447401, 5, -91
1689843068632303370, 2, -91
1689843068722761088, 3, -91
1689843068781332056, 4, -91
1689843068811649578, 4, -86
1689843069429769449, 2, -78
1689843069541882970, 4, -81
1689843069672430089, 3, -87
1689843069763321820, 3, -81
1689843070180247490, 5, -98
1689843070287054626, 4, -80
1689843070307909435, 2, -91
1689843070621358353, 5, -86
1689843070648403147, 3, -84
1689843070825099963, 3, -85
1689843070895435895, 2, -94
1689843071160371039, 4, -84
1689843071372173007, 3, -89
1689843071568770667, P, -84
1689843071751995958, 3, -88
1689843071832145593, 2, -88
1689843071887735137, t, -82
1689843071925522233, 5, -93
1689843072041935101, 2, -84
1689843072234656905, 2, -85
1689843072262123159, 3, -85
1689843072411681950, 2, -85
1689843072440320555, 5, -92
1689843072607785648, 3, -82
1689843072764885733, 4, -87
1689843072882131835, 5, -101
1689843072903670971, 2, -90
1689843073212554651, 3, -84
1689843073561763618, 2, -84
1689843073666124696, 5, -100
1689843073772824694, 2, -89
1689843074104019285, 2, -92
1689843074153354156, 3, -84
1689843074250852590, 4, -82
1689843074287023738, 5, -87
1689843074454360079, 4, -83
1689843074580027063, 2, -92
1689843074751694211, 3, -84
1689843075016258776, 4, -83
1689843075067705690, 5, -89
1689843075171667547, 3, -83
1689843075224334260, 3, -84
1689843075296374159, 2, -91
1689843075465367593, 3, -83
1689843075817931524, 4, -79
1689843075846009188, 5, -90
1689843075959704018, 3, -85
1689843076072279518, 4, -84
1689843076265669395, 2, -84
1689843076325176461, 4, -82
1689843076465741499, 4, -76
1689843076529225150, ;, -81
1689843076549841885, 4, -79
1689843076730515021, 3, -90
1689843076790309016, 5, -89
1689843076989756376, 2, -84
1689843077482809196, 4, -82
1689843077515758398, 2, -82
1689843077685602304, 5, -86
1689843077850840610, 3, -89
1689843078235435922, 4, -88
1689843078369471546, 3, -90
1689843078414016128, 2, -84
1689843078685680522, 5, -86
1689843078822655746, 3, -91
1689843078956400275, 5, -84
1689843079047514971, 2, -91
1689843079072363762, 3, -88
1689843079511002719, 3, -90
1689843079536193960, 5, -85
1689843079611175958, 4, -94
1689843079983720573, 2, -83
1689843080100097760, 4, -101
1689843080130982002, 5, -85
1689843080257894406, 3, -96
1689843080382667215, 5, -85
1689843080528387333, 2, -83
1689843080669586382, 2, -82
1689843080764292193, 4, -109
1689843080929597008, 5, -85
1689843081014572606, 3, -91
1689843081377064139, 5, -81
1689843081585870612, 4, -93
1689843081665578471, 2, -83
1689843082049960339, 2, -83
1689843082354963672, 5, -84
1689843082383621598, 2, -81
1689843082467346980, 3, -92
1689843082612949023, 4, -90
1689843082856687261, 3, -99
1689843083115364751, 2, -79
1689843083143402414, 5, -80
1689843083320596723, 5, -81
1689843083394125952, 4, -88
1689843083610504498, 2, -79
1689843083692205129, 3, -94
1689843083713612128, 2, -82
1689843083776204574, 4, -86
1689843084123540547, 5, -77
1689843084221905596, 4, -89
1689843084637081648, 3, -90
1689843085136284958, 5, -87
1689843085186846657, 4, -91
1689843085326239027, 3, -98
1689843085506991585, 3, -98
1689843085656595784, 2, -90
1689843085686628563, 4, -92
1689843085881969173, 5, -85
1689843085998957976, 4, -93
1689843086079102763, 3, -104
1689843086113682755, 2, -81
1689843086162340224, 5, -83
1689843086307724711, 2, -84
1689843086367866778, 3, -104
1689843086476633970, 2, -86
1689843086558559288, 4, -89
1689843086633551545, 5, -83
1689843086735411926, 5, -84
1689843086799579954, 4, -91
1689843086858466962, 5, -85
1689843087039086757, 3, -94
1689843087115490741, 5, -87
1689843087168692611, 5, -83
1689843087643140928, 4, -94
1689843088011992802, 3, -93
1689843088182744049, 2, -79
1689843088324363409, 5, -93
1689843088771928809, 4, -89
1689843088800184650, 3, -91
1689843089105308392, 3, -89
1689843089173299306, 2, -85
1689843089255097018, 3, -90
1689843089281720245, 5, -86
1689843089303884591, 5, -85
1689843089441532209, 4, -95
1689843089648789188, 2, -86
1689843089776084403, 4, -92
1689843089864987468, 2, -90
1689843089911022838, 4, -90
1689843089936613455, 4, -89
1689843090241195266, 3, -90
1689843090312184842, 5, -84
1689843090421413754, 3, -88
1689843090534217113, 4, -87
1689843090685410486, 3, -88
1689843090790186716, 2, -87
1689843091154164546, 4, -91
1689843091238780242, 3, -82
1689843091291293045, 5, -85
1689843091366794262, 3, -88
1689843091770663675, 3, -87
1689843092098901610, 4, -83
1689843092145448910, 2, -87
1689843092218215944, 5, -83
1689843092359065715, 4, -80
1689843092414977339, 2, -95
1689843092566470817, 5, -79
1689843092677940105, 4, -82
1689843092877494328, 4, -81
1689843093110071190, 3, -85
1689843093370262533, 2, -92
1689843093470878216, 5, -92
1689843093695657793, 3, -90
1689843093783113974, 2, -93
1689843093858204719, 4, -81
1689843093911633100, 2, -90
1689843093992855859, 4, -79
1689843094148706965, 3, -89
1689843094288160997, 5, -89
1689843094372404607, 2, -85
1689843094475046448, 5, -101
1689843094791650042, 2, -89
1689843094846503587, 5, -95
1689843094897004867, 4, -84
1689843094938441772, 4, -84
1689843094993553444, 4, -85
1689843095054378638, 3, -83
1689843095355959487, 4, -85
1689843095550576128, 2, -93
1689843095599733338, 5, -95
1689843095759079411, 5, -89
1689843095943785057, 4, -85
1689843095970424013, 4, -85
1689843095998896676, 4, -87
1689843096035550429, 3, -84
1689843096129040758, 2, -87
1689843096344644654, 3, -85
1689843096403720462, 4, -87
1689843096469334590, 4, -86
1689843096575915723, 3, -85
1689843097263306029, 3, -79
1689843097391100774, |, -85
1689843097625372641, 2, -93
1689843097768173357, 4, -84
1689843098032658471, 2, -88
1689843098151542643, 3, -83
1689843098200648654, 5, -97
1689843098532570404, 4, -84
1689843098689556358, 3, -84
1689843098726208183, 5, -96
1689843098803636596, 3, -85
1689843098878357338, 4, -83
1689843098921040239, 2, -94
1689843099186608430, 4, -83
1689843099316658916, 5, -93
1689843099369560053, 3, -87
1689843099699910543, 4, -84
1689843099836357628, 3, -87
1689843099933143444, 2, -92
1689843100065539932, 3, -87
1689843100106130113, 5, -96
1689843100353877107, 4, -83
1689843100374965249, 2, -88
1689843100678720220, 5, -87
1689843100810729623, 2, -85
1689843101101389831, 4, -83
1689843101151382722, 3, -84
1689843101387364960, 2, -88
1689843101482015033, 4, -84
1689843101523864700, 3, -83
1689843101675163484, 5, -90
1689843101971315077, 2, -84
1689843102428387695, 2, -89
1689843102484087650, 3, -86
1689843102529804839, 5, -88
1689843102939298591, 4, -89
1689843103072062267, 2, -85
1689843103259450371, 3, -87
1689843103349803180, 5, -84
1689843103464309981, 3, -90
1689843103906352147, 2, -81
1689843103967019682, 4, -90
1689843104087640684, 5, -88
1689843104121248481, 5, -89
1689843104466434830, 3, -87
1689843104708177515, 5, -87
1689843104785708167, 3, -89
1689843104868708746, 2, -85
1689843105024826358, 2, -86
1689843105674294862, 4, -79
1689843105714469884, 2, -85
1689843105776139143, 3, -89
1689843106188740251, 4, -89
1689843106244319370, 2, -83
1689843106307600096, 5, -89
1689843106417993540, 3, -94
1689843106620445113, 4, -91
1689843106672194836, 4, -90
1689843106830317406, 2, -90
1689843106919903074, 5, -93
1689843107213699804, 3, -94
1689843107354457847, 2, -92
1689843107437797020, 5, -88
1689843108152998447, 3, -97
1689843108242601615, 4, -99
1689843108271743916, 5, -94
1689843108361764795, 2, -96
1689843108421576698, 2, -95
1689843108573481576, 2, -93
1689843108916803482, 3, -97
1689843109473489001, 2, -95
1689843109718846806, 3, -99
1689843109865471288, 2, -96
1689843109924823502, `, -93
1689843110129142947, 3, -94
1689843110197319430, 5, -106
1689843110228781432, 2, -94
1689843110343706306, 5, -99
1689843110408229121, 4, -94
1689843110431394670, 5, -96
1689843110516076819, 4, -97
1689843110909822188, 2, -95
1689843110972421868, 5, -100
1689843111128601559, 3, -97
1689843111331469902, 4, -95
1689843111502828170, 5, -103
1689843111557682597, 3, -98
1689843111677352080, 3, -98
