received_time, altitude, lat, lon, alt
1689842996615966721, , 460685082, 112272699, 468495
1689842997552529879, -8.296040534973145, , , 
1689842999367121756, , 460685083, 112272680, 468686
1689843000298808880, -8.35883903503418, , , 
1689843002120808588, , 460685087, 112272619, 469281
1689843003044785911, -8.426942825317383, , , 
1689843004878302224, , 460685087, 112272569, 469972
1689843005802448389, -8.521151542663574, , , 
1689843007614414855, , 460685093, 112272551, 470205
1689843008559234570, -8.599336624145508, , , 
1689843010362150642, , 460685100, 112272525, 470494
1689843011308362227, -8.581343650817871, , , 
1689843013114544647, , 460685114, 112272514, 470548
1689843014059744650, -8.62406063079834, , , 
1689843015867785649, , 460685124, 112272505, 470407
1689843016803635685, -8.656811714172363, , , 
1689843018613941828, , 460685133, 112272511, 470176
1689843019552427544, -8.705879211425781, , , 
1689843021458673100, , 460685144, 112272517, 470004
1689843022385976547, -8.745400428771973, , , 
1689843024298156330, , 460685162, 112272558, 470143
1689843025223809754, -8.7028169631958, , , 
1689843027123572560, , 460685171, 112272573, 470307
1689843028061466045, -8.118013381958008, , , 
1689843029957592448, , 460685113, 112272507, 472014
1689843030894062683, -4.989344596862793, , , 
1689843032780883378, , 460685142, 112272553, 475322
1689843033726009277, -1.1437337398529053, , , 
1689843035622148023, , 460685099, 112272520, 478513
1689843036559936052, 3.1156535148620605, , , 
1689843038457349416, , 460685156, 112272520, 481863
1689843039394973161, 5.474182605743408, , , 
1689843041298059398, , 460685250, 112272350, 482013
1689843042225048223, 5.9055585861206055, , , 
1689843044120120898, , 460686247, 112271629, 481519
1689843045062058863, 5.690932273864746, , , 
1689843046958526104, , 460686312, 112271768, 482079
1689843047887603459, 6.006875514984131, , , 
1689843049788498098, , 460685216, 112272130, 480967
1689843050723638862, 5.8866868019104, , , 
1689843052617986146, , 460684110, 112272789, 479371
1689843053558088594, 5.662867069244385, , , 
1689843055464587020, , 460683382, 112273187, 479183
1689843056397784155, 5.395443916320801, , , 
1689843058297397413, , 460683239, 112273370, 481326
1689843059223886268, 6.452108860015869, , , 
1689843061122343036, , 460683937, 112273025, 482811
1689843062058336676, 6.978477478027344, , , 
1689843063950642083, , 460685083, 112272474, 481949
1689843064890173023, 6.460811614990234, , , 
1689843066796197550, , 460686196, 112271875, 481275
1689843067721270737, 6.014863967895508, , , 
1689843069639335781, , 460686502, 112271808, 482239
1689843070561811026, 6.495469093322754, , , 
1689843072466595448, , 460686295, 112272091, 482933
1689843073390335637, 6.749020576477051, , , 
1689843075299620220, , 460685185, 112272729, 481416
1689843076226755991, 6.128532409667969, , , 
1689843078128505248, , 460684058, 112273377, 479716
1689843079061699585, 5.546182632446289, , , 
1689843080960845940, , 460683479, 112273683, 480079
1689843081892678592, 5.7260355949401855, , , 
1689843083786066558, , 460683516, 112273770, 482696
1689843084723947516, 6.587550163269043, , , 
1689843086629772252, , 460684259, 112273398, 483698
1689843087561954000, 6.92680549621582, , , 
1689843089473715729, , 460685415, 112272842, 482491
1689843090397283406, 6.37526273727417, , , 
1689843092296023216, , 460686414, 112272314, 481243
1689843093223948981, 5.753408908843994, , , 
1689843095130003239, , 460686686, 112272366, 482407
1689843096065145495, 6.372561454772949, , , 
1689843097962032909, , 460686031, 112272748, 483412
1689843098898416568, 6.6962385177612305, , , 
1689843100791897223, , 460684848, 112273497, 481545
1689843101726826436, 5.932462215423584, , , 
1689843103620557542, , 460683845, 112274050, 480575
1689843104560718078, 5.485060691833496, , , 
1689843106471673169, , 460683581, 112274192, 483893
1689843107394647191, 10.252522468566895, , , 
1689843109301035101, , 460683613, 112274168, 494178
1689843110233483177, 18.88749122619629, , , 
1689843112126856411, , 460683636, 112274182, 499116
1689843113062146526, 20.948150634765625, , , 
1689843114965576203, , 460684305, 112273476, 499868
1689843115900090939, 21.227313995361328, , , 
1689843117803688411, , 460684975, 112272689, 499252
1689843118731009764, 20.593219757080078, , , 
1689843120630830530, , 460685089, 112272566, 497580
1689843121563244923, 18.125547409057617, , , 
1689843123465494122, , 460685149, 112272504, 494622
1689843124393200094, 15.40317153930664, , , 
1689843126296844386, , 460685159, 112272526, 491862
1689843127234834471, 12.549912452697754, , , 
1689843129139031873, , 460685180, 112272508, 488790
1689843130063964375, 9.62656021118164, , , 
1689843131965649349, , 460685161, 112272544, 485431
1689843132903123059, 6.654316425323486, , , 
1689843134798269176, , 460685150, 112272538, 482376
1689843135731530249, 4.143836975097656, , , 
1689843137636455207, , 460685139, 112272516, 480013
1689843138562387689, 1.6584928035736084, , , 
1689843140462627550, , 460685149, 112272516, 477855
1689843141403783807, -0.760689377784729, , , 
1689843143290465034, , 460685139, 112272504, 475911
1689843144238222934, -2.8643953800201416, , , 
1689843146129210523, , 460685156, 112272522, 473927
1689843147071092288, -4.894150733947754, , , 
1689843148964681541, , 460685140, 112272523, 472066
1689843150015838489, -6.910715103149414, , , 
1689843151796318971, , 460685158, 112272523, 469740
1689843152736703523, -8.971002578735352, , , 
1689843154639212845, , 460685158, 112272530, 467947
1689843155564646474, -10.866327285766602, , , 
1689843157468467558, , 460685147, 112272511, 466540
1689843158404758322, -12.23708438873291, , , 
1689843160306376096, , 460685157, 112272558, 466579
1689843161235933013, -12.619210243225098, , , 
1689843163129228278, , 460685185, 112272622, 466706
1689843164070472492, -12.753520965576172, , , 
1689843165973146699, , 460685213, 112272670, 466564
1689843166900842757, -12.671577453613281, , , 
1689843168804460860, , 460685217, 112272693, 466656
1689843169733013999, -12.538330078125, , , 
1689843171643238633, , 460685232, 112272713, 466473
1689843172568638362, -12.627178192138672, , , 
1689843174472047996, , 460685249, 112272725, 466159
1689843175400927684, -12.633021354675293, , , 
1689843177304916629, , 460685261, 112272750, 465798
1689843178232200624, -12.744332313537598, , , 
1689843180139750252, , 460685271, 112272753, 465813
1689843181067224501, -12.76075553894043, , , 
1689843182975424482, , 460685282, 112272732, 466075
1689843183903889458, -12.796039581298828, , , 
1689843185798590236, , 460685301, 112272708, 466512
1689843186735073687, -12.739278793334961, , , 
1689843188637492253, , 460685312, 112272674, 467171
1689843189567706444, -12.73305892944336, , , 
1689843191469500149, , 460685341, 112272650, 467947
1689843192405066394, -12.670628547668457, , , 
1689843194309416297, , 460685354, 112272655, 468882
1689843195242062102, -12.717110633850098, , , 
1689843197135850319, , 460685338, 112272646, 469523
1689843198070489409, -12.676669120788574, , , 
1689843199973538184, , 460685317, 112272609, 470395
1689843200911177961, -12.661900520324707, , , 
1689843202799597007, , 460685300, 112272557, 471362
1689843203734392699, -12.665870666503906, , , 
1689843205653120959, , 460685298, 112272518, 471996
1689843206573259482, -12.749577522277832, , , 
1689843208463915337, , 460685296, 112272491, 471980
1689843209411829890, -12.874767303466797, , , 
1689843211307388622, , 460685314, 112272463, 471751
1689843212247904326, -12.929201126098633, , , 
1689843214130596571, , 460685332, 112272434, 471653
1689843215073631449, -12.954662322998047, , , 
1689843216979883547, , 460685326, 112272401, 471362
1689843217907093750, -12.981192588806152, , , 
1689843219805622981, , 460685322, 112272380, 471054
1689843220739298161, -13.036895751953125, , , 
1689843222644759761, , 460685293, 112272383, 471109
1689843223569903743, -12.941734313964844, , , 
1689843225472145000, , 460685294, 112272393, 470978
1689843226398317471, -12.94665241241455, , , 
1689843228316346718, , 460685294, 112272413, 470680
1689843229242368297, -12.839859962463379, , , 
1689843231137942047, , 460685287, 112272428, 470447
1689843232073480285, -12.752058029174805, , , 
1689843233975768226, , 460685282, 112272437, 469969
1689843234911864586, -12.753063201904297, , , 
1689843236808884674, , 460685256, 112272456, 469837
1689843237745006498, -12.741690635681152, , , 
1689843239644103668, , 460685244, 112272455, 469639
1689843240569826941, -12.705927848815918, , , 
1689843242485038249, , 460685200, 112272450, 469817
1689843243406008939, -12.632403373718262, , , 
1689843245310161165, , 460685188, 112272438, 469802
1689843246240907370, -12.630760192871094, , , 
1689843248144090674, , 460685193, 112272453, 469150
1689843249090676437, -12.627750396728516, , , 
1689843250973440715, , 460685130, 112272436, 469439
1689843251910897778, -12.553190231323242, , , 
1689843253812720636, , 460685096, 112272446, 468992
1689843254741469835, -12.637824058532715, , , 
1689843256645794362, , 460685079, 112272464, 468863
1689843257582785682, -12.632641792297363, , , 
1689843259476530871, , 460685060, 112272493, 468575
1689843260405214539, -12.59797191619873, , , 
1689843262305995848, , 460685053, 112272503, 468312
1689843263242844866, -12.572967529296875, , , 
1689843265140048437, , 460685060, 112272501, 468084
1689843266088701887, -12.550175666809082, , , 
1689843267978110043, , 460685067, 112272485, 467996
1689843268913425761, -12.456134796142578, , , 
1689843270814970636, , 460685072, 112272470, 468003
1689843271739732439, -12.428338050842285, , , 
1689843273642822886, , 460685066, 112272457, 468213
1689843274581990645, -12.422384262084961, , , 
1689843276471146112, , 460685046, 112272453, 467934
1689843277410047459, -12.456007957458496, , , 
1689843279312866895, , 460685032, 112272442, 467773
1689843280247957279, -12.509839057922363, , , 
1689843282143938335, , 460685002, 112272422, 467627
1689843283091269873, -12.489324569702148, , , 
1689843284977567535, , 460685007, 112272416, 467348
1689843285915929281, -12.488375663757324, , , 
1689843287808983427, , 460685020, 112272422, 467054
1689843288754351612, -12.503230094909668, , , 
1689843290655006882, , 460685037, 112272411, 466862
1689843291582053820, -12.48361873626709, , , 
1689843293477723482, , 460685061, 112272393, 466625
1689843294415309220, -12.46454906463623, , , 
1689843296320968821, , 460685083, 112272361, 466360
1689843297248676847, -12.49919605255127, , , 
1689843299151158661, , 460685102, 112272349, 466040
1689843300074732442, -12.563979148864746, , , 
1689843301973436467, , 460685146, 112272342, 465277
1689843302918189000, -12.628551483154297, , , 
1689843304806741244, , 460685190, 112272381, 464075
1689843305750344704, -12.632800102233887, , , 
1689843307640878252, , 460685236, 112272424, 463262
1689843308581343201, -12.655619621276855, , , 
1689843310486788589, , 460685279, 112272459, 462532
1689843311421068189, -12.677972793579102, , , 
1689843313313634803, , 460685301, 112272475, 462045
1689843314249485345, -12.698590278625488, , , 
1689843316161257675, , 460685319, 112272482, 462175
1689843317097012483, -12.657573699951172, , , 
1689843318980576428, , 460685329, 112272471, 462578
1689843319913337831, -12.575201988220215, , , 
1689843321813660709, , 460685320, 112272442, 462999
1689843322748591546, -12.61533260345459, , , 
1689843324653612461, , 460685370, 112272448, 462372
1689843325578268866, -12.679547309875488, , , 
1689843327478629592, , 460685377, 112272448, 462315
1689843328422467030, -12.729856491088867, , , 
1689843330323465876, , 460685379, 112272461, 462116
1689843331247585916, -12.804426193237305, , , 
1689843333158723505, , 460685367, 112272459, 462139
1689843334092462653, -12.794374465942383, , , 
1689843335984783574, , 460685374, 112272464, 461937
1689843336917479171, -12.785111427307129, , , 
1689843338817650125, , 460685369, 112272445, 462352
1689843339749571547, -12.786696434020996, , , 
1689843341654292204, , 460685352, 112272446, 462792
1689843342579349420, -12.826311111450195, , , 
1689843344491317242, , 460685326, 112272493, 462861
1689843345422350423, -12.826791763305664, , , 
1689843347325117148, , 460685352, 112272562, 462471
1689843348250318889, -12.94525146484375, , , 
1689843350157418285, , 460685348, 112272581, 462849
1689843351091070223, -12.957940101623535, , , 
1689843352992525884, , 460685341, 112272590, 463293
1689843353915708024, -13.035778045654297, , , 
1689843355827444564, , 460685333, 112272570, 463974
1689843356751247172, -13.057241439819336, , , 
1689843358661669011, , 460685330, 112272548, 464342
1689843359588986894, -13.095227241516113, , , 
1689843361485903708, , 460685336, 112272541, 464401
1689843362421975591, -13.150619506835938, , , 
1689843364325653058, , 460685334, 112272527, 464494
1689843365253835366, -13.216132164001465, , , 
1689843367154312236, , 460685334, 112272514, 464499
1689843368099329783, -13.258136749267578, , , 
1689843369984587141, , 460685369, 112272546, 463592
1689843370924494033, -13.330284118652344, , , 
1689843372830122165, , 460685375, 112272548, 463368
1689843373756448516, -13.3655424118042, , , 
1689843375655866089, , 460685373, 112272552, 463235
1689843376583073118, -13.362913131713867, , , 
1689843378496851695, , 460685356, 112272564, 463402
1689843379423473092, -13.403763771057129, , , 
1689843381325339987, , 460685339, 112272576, 463729
1689843382252055184, -13.405994415283203, , , 
1689843384164050301, , 460685330, 112272599, 464326
1689843385102413888, -13.41430377960205, , , 
1689843386990233302, , 460685327, 112272624, 465091
1689843387916191353, -13.499502182006836, , , 
1689843389821847101, , 460685317, 112272632, 466177
1689843390756787643, -13.435744285583496, , , 
1689843392658035759, , 460685310, 112272642, 466593
1689843393593761874, -13.446743965148926, , , 
1689843395488179428, , 460685298, 112272651, 466832
1689843396422748712, -13.482457160949707, , , 
1689843398321127685, , 460685292, 112272650, 466904
1689843399261555277, -13.534921646118164, , , 
1689843404050147513, nan, , , 
1689843405451065457, -0.08917053043842316, , , 
1689843406172436721, , 460685344, 112272410, 480498
1689843406912794071, -0.3060172498226166, , , 
1689843407644939972, , 460685285, 112272564, 477564
1689843408474246053, 0.014625019393861294, , , 
1689843409236009342, , 460685253, 112272581, 476989
1689843410057950332, -0.01951373927295208, , , 
1689843410836170631, , 460685206, 112272563, 477002
1689843411645057126, -0.033474236726760864, , , 
1689843412418481306, , 460685188, 112272563, 477030
1689843413240794795, -0.023484721779823303, , , 
1689843413997567899, , 460685184, 112272544, 477162
1689843414832293637, -0.014307389035820961, , , 
1689843415580237632, , 460685189, 112272533, 477365
1689843416409471570, -0.003056616522371769, , , 
1689843417178721818, , 460685183, 112272524, 477553
1689843418003138855, -0.014001832343637943, , , 
1689843418768855907, , 460685173, 112272528, 477458
1689843419581931322, -0.014988024719059467, , , 
1689843420355210547, , 460685163, 112272537, 477308
1689843421177397413, -0.05898529291152954, , , 
1689843421942100760, , 460685161, 112272548, 477197
1689843422767926914, -0.06772077828645706, , , 
1689843423527529087, , 460685171, 112272558, 476900
1689843424355509366, -0.10061182081699371, , , 
1689843425116225189, , 460685175, 112272561, 476653
1689843425947998923, -0.14131127297878265, , , 
1689843426697270052, , 460685178, 112272559, 476570
1689843427518333001, -0.16341105103492737, , , 
1689843428290157420, , 460685185, 112272554, 476526
1689843429111955163, -0.15917138755321503, , , 
1689843429876716837, , 460685191, 112272555, 476415
1689843430701144540, -0.1737637221813202, , , 
1689843431466225172, , 460685195, 112272554, 476255
1689843432288109476, -0.22618824243545532, , , 
1689843433060944521, , 460685198, 112272556, 476011
1689843433894363673, -0.28734686970710754, , , 
1689843434644205997, , 460685185, 112272555, 475825
1689843435464519769, -0.3259492516517639, , , 
1689843436235710793, , 460685175, 112272554, 475704
1689843437071453912, -0.3252656161785126, , , 
1689843437824871304, , 460685175, 112272556, 475551
1689843438648315454, -0.35690751671791077, , , 
1689843439412438575, , 460685169, 112272559, 475317
1689843440227400181, -0.41713422536849976, , , 
1689843440996850724, , 460685157, 112272552, 475087
1689843441822894207, -0.4645306468009949, , , 
1689843442593996944, , 460685158, 112272547, 474903
1689843443408440160, -0.49787142872810364, , , 
1689843444172829997, , 460685157, 112272538, 474838
1689843444989105304, -0.5507538318634033, , , 
1689843445751919820, , 460685152, 112272526, 474745
1689843446654881239, -0.6254768967628479, , , 
1689843447430211233, , 460685149, 112272514, 474726
1689843448339730548, -0.6726363897323608, , , 
1689843449102323446, , 460685136, 112272498, 474867
1689843450004685484, -0.7302929759025574, , , 
1689843450769321464, , 460685129, 112272485, 474978
1689843451670312556, -0.7860403656959534, , , 
1689843453611807522, , 460685122, 112272469, 475012
1689843454502425174, -0.8150063157081604, , , 
1689843456432678568, , 460685112, 112272455, 474980
1689843457348095405, -0.3885113000869751, , , 
1689843459293032670, , 460685140, 112272477, 477039
1689843460175658298, 2.408339500427246, , , 
1689843462110727957, , 460685135, 112272478, 480043
1689843463002988370, 5.760456085205078, , , 
1689843464953612164, , 460685154, 112272506, 483371
1689843465844329130, 9.674473762512207, , , 
1689843467768004711, , 460685153, 112272514, 487373
1689843468668970633, 13.248625755310059, , , 
1689843470634658138, , 460685215, 112272586, 488180
1689843471505706981, 13.771815299987793, , , 
1689843473434484922, , 460684992, 112272664, 487832
1689843474337526005, 13.67775821685791, , , 
1689843476280016250, , 460684820, 112272723, 487138
1689843477170066746, 13.479523658752441, , , 
1689843479107173781, , 460684554, 112272794, 487518
1689843480003600609, 13.875017166137695, , , 
1689843481953147546, , 460684309, 112272827, 487595
1689843482843563820, 14.003564834594727, , , 
1689843484774630348, , 460684056, 112272886, 487605
1689843485672969420, 14.177045822143555, , , 
1689843487624615473, , 460683818, 112272966, 487259
1689843488514225542, 14.021988868713379, , , 
1689843490440362817, , 460683714, 112273320, 487342
1689843491340646270, 14.260270118713379, , , 
1689843493282628776, , 460683641, 112273580, 487482
1689843494182402381, 14.092421531677246, , , 
1689843496111311171, , 460683823, 112273863, 488189
1689843497015771620, 14.330991744995117, , , 
1689843498954695977, , 460683969, 112274077, 488536
1689843499841302481, 14.31971263885498, , , 
1689843501783812998, , 460684193, 112273838, 488231
1689843502676279477, 14.190924644470215, , , 
1689843504620480258, , 460684403, 112273618, 487869
1689843505509840053, 14.156111717224121, , , 
1689843507448995127, , 460684598, 112273403, 487808
1689843508340217586, 14.139586448669434, , , 
1689843510290582921, , 460684804, 112273166, 487780
1689843511180481100, 14.222726821899414, , , 
1689843513116487244, , 460685009, 112272963, 488020
1689843514018451419, 14.268199920654297, , , 
1689843515960403475, , 460685204, 112272723, 488027
1689843516840869989, 14.246355056762695, , , 
1689843518780116246, , 460685420, 112272514, 488188
1689843519677633572, 14.31807804107666, , , 
1689843521627081125, , 460685625, 112272283, 487835
1689843522518179564, 14.043590545654297, , , 
1689843524449097750, , 460685813, 112272055, 488148
1689843525340829836, 14.124801635742188, , , 
1689843527293670159, , 460686005, 112271823, 488439
1689843528177664704, 14.20572566986084, , , 
1689843530116263077, , 460686226, 112271634, 488609
1689843531018026042, 14.218021392822266, , , 
1689843532954684090, , 460686445, 112271798, 488800
1689843533845276321, 14.168396949768066, , , 
1689843535778025335, , 460686699, 112271907, 488952
1689843536681597732, 14.2317476272583, , , 
1689843538620659742, , 460686656, 112272270, 488802
1689843539513395053, 13.992222785949707, , , 
1689843541449000585, , 460686642, 112272619, 488628
1689843542341744383, 14.057520866394043, , , 
1689843544292724154, , 460686387, 112272653, 488177
1689843545183595233, 14.006632804870605, , , 
1689843547120409097, , 460686145, 112272695, 488035
1689843548011775333, 14.0457181930542, , , 
1689843550346641164, , 460685901, 112272709, 488207
1689843550846450252, 14.162004470825195, , , 
1689843552783700881, , 460685628, 112272749, 488312
1689843553683728199, 14.260599136352539, , , 
1689843555624866553, , 460685363, 112272755, 488353
1689843556514481005, 14.240129470825195, , , 
1689843558462279961, , 460685106, 112272810, 488564
1689843559355945421, 14.341687202453613, , , 
1689843561288905811, , 460684862, 112272817, 488232
1689843562179664016, 14.273552894592285, , , 
1689843564116000668, , 460684606, 112272843, 487957
1689843565009458260, 14.101933479309082, , , 
1689843566957825698, , 460684362, 112272860, 488019
1689843567848259576, 14.050061225891113, , , 
1689843569776281441, , 460684082, 112272884, 488541
1689843570691509866, 14.321247100830078, , , 
1689843572636091446, , 460683844, 112272914, 488619
1689843573517806475, 14.376907348632812, , , 
1689843575457254224, , 460683751, 112273225, 488454
1689843576347813879, 14.267129898071289, , , 
1689843578295339373, , 460683641, 112273533, 488355
1689843579187356898, 14.254890441894531, , , 
1689843581117757825, , 460683810, 112273782, 488076
1689843582021265405, 14.20561408996582, , , 
1689843583960038714, , 460683942, 112274032, 488089
1689843584852570302, 14.286314010620117, , , 
1689843586779449799, , 460684147, 112273804, 487916
1689843587681877319, 14.257441520690918, , , 
1689843589630655046, , 460684360, 112273603, 487868
1689843590518998277, 14.287223815917969, , , 
1689843592449053461, , 460684554, 112273371, 487799
1689843593354749536, 14.268266677856445, , , 
1689843595302510273, , 460684768, 112273164, 487539
1689843596191431316, 14.248649597167969, , , 
1689843598120500916, , 460684969, 112272949, 487217
1689843599014184065, 14.228621482849121, , , 
1689843600961834431, , 460685190, 112272734, 486937
1689843601853704288, 14.14161491394043, , , 
1689843603794192168, , 460685400, 112272508, 486665
1689843604679950796, 14.08909797668457, , , 
1689843606635217912, , 460685602, 112272283, 486663
1689843607523507958, 14.125829696655273, , , 
1689843609444938655, , 460685791, 112272079, 486837
1689843610357521579, 14.173401832580566, , , 
1689843612296082670, , 460685979, 112271873, 487288
1689843613185800272, 14.171032905578613, , , 
1689843615489482061, , 460686175, 112271650, 487612
1689843616021084100, 14.251704216003418, , , 
1689843617966031519, , 460686418, 112271773, 487624
1689843618854167339, 14.074348449707031, , , 
1689843620785052343, , 460686653, 112271881, 487710
1689843621689704963, 14.080731391906738, , , 
1689843623638452395, , 460686649, 112272246, 487664
1689843624520174380, 14.018677711486816, , , 
1689843626456307946, , 460686631, 112272592, 487245
1689843627357743047, 13.951323509216309, , , 
1689843629306474016, , 460686376, 112272641, 487292
1689843630190230070, 14.028192520141602, , , 
1689843632133042622, , 460686156, 112272693, 487177
1689843633021959014, 14.10291576385498, , , 
1689843634970719978, , 460685883, 112272739, 487159
1689843635850145748, 14.072547912597656, , , 
1689843637788679160, , 460685625, 112272742, 487367
1689843638690630300, 14.167502403259277, , , 
1689843640632965863, , 460685363, 112272760, 487558
1689843641522089075, 14.22877025604248, , , 
1689843643450849569, , 460685123, 112272766, 487642
1689843644352976593, 14.185822486877441, , , 
1689843646310180297, , 460684873, 112272810, 487505
1689843647200217313, 14.203184127807617, , , 
1689843649126388935, , 460684604, 112272833, 488313
1689843650030628104, 13.911444664001465, , , 
1689843651976419663, , 460684366, 112272852, 488890
1689843652858097313, 14.225204467773438, , , 
1689843654796219510, , 460684110, 112272870, 489072
1689843655697311421, 14.332918167114258, , , 
1689843657646401065, , 460683836, 112272888, 489116
1689843658528838196, 13.972311019897461, , , 
1689843660470357228, , 460683723, 112273213, 489939
1689843661359590901, 14.305541038513184, , , 
1689843663310868520, , 460683625, 112273527, 490307
1689843664195340034, 14.273528099060059, , , 
1689843666125479266, , 460683789, 112273798, 490291
1689843667017422795, 14.286554336547852, , , 
1689843668969850050, , 460683945, 112274060, 490337
1689843669851475819, 14.279930114746094, , , 
1689843671790263839, , 460684166, 112273840, 489541
1689843672702770226, 14.120737075805664, , , 
1689843674632454189, , 460684386, 112273648, 488886
1689843675528019763, 14.048962593078613, , , 
1689843677456213456, , 460684602, 112273452, 488340
1689843678368673956, 14.198094367980957, , , 
1689843680307223687, , 460684760, 112273213, 487513
1689843681196745480, 14.101585388183594, , , 
1689843683125165420, , 460684969, 112272987, 486668
1689843684026418467, 13.905769348144531, , , 
1689843685970718430, , 460685148, 112272762, 486836
1689843686862068720, 14.139150619506836, , , 
1689843688786975670, , 460685361, 112272521, 487186
1689843689691764722, 14.298619270324707, , , 
1689843691651537413, , 460685568, 112272322, 487180
1689843692532865776, 14.235076904296875, , , 
1689843694465245154, , 460685763, 112272113, 487721
1689843695362468543, 14.18588638305664, , , 
1689843697296850377, , 460685954, 112271876, 487810
1689843698187222585, 14.32055377960205, , , 
1689843700148869237, , 460686141, 112271660, 488091
1689843701032475370, 14.42688274383545, , , 
1689843702969516483, , 460686388, 112271724, 488462
1689843703859958742, 14.352537155151367, , , 
1689843705789604037, , 460686609, 112271839, 488910
1689843706700894053, 14.324976921081543, , , 
1689843708652566015, , 460686687, 112272138, 488436
1689843709532125823, 14.151263236999512, , , 
1689843711479241980, , 460686635, 112272493, 486875
1689843712374688167, 14.032864570617676, , , 
1689843714321909167, , 460686610, 112272629, 491396
1689843715192568305, 20.293291091918945, , , 
1689843717132822862, , 460686625, 112272570, 499246
1689843718034370327, 26.662771224975586, , , 
1689843719976304682, , 460686632, 112272557, 502525
1689843720867641576, 28.659244537353516, , , 
1689843722805911901, , 460686444, 112272539, 502635
1689843723696443269, 28.742225646972656, , , 
1689843725662802844, , 460686193, 112272519, 503057
1689843726532161139, 28.607263565063477, , , 
1689843728470910734, , 460685940, 112272507, 503507
1689843729361635904, 28.720590591430664, , , 
1689843731317506622, , 460685682, 112272498, 504108
1689843732198045751, 28.836915969848633, , , 
1689843734136338205, , 460685446, 112272484, 504561
1689843735031816782, 29.04778289794922, , , 
1689843736970709289, , 460685218, 112272480, 503896
1689843737862010709, 28.408411026000977, , , 
1689843739801489102, , 460685100, 112272473, 502801
1689843740698551331, 26.168691635131836, , , 
1689843742655288140, , 460685142, 112272472, 500142
1689843743533337671, 23.47537612915039, , , 
1689843745469450472, , 460685122, 112272484, 497478
1689843746361741686, 20.76359748840332, , , 
1689843748307745158, , 460685129, 112272483, 494559
1689843749197023597, 17.94472312927246, , , 
1689843751140609243, , 460685133, 112272486, 491568
1689843752031440761, 15.088323593139648, , , 
1689843753976293965, , 460685130, 112272492, 488494
1689843754869181794, 12.362750053405762, , , 
1689843756800384148, , 460685132, 112272491, 485489
1689843757706727302, 9.583586692810059, , , 
1689843759654468538, , 460685131, 112272492, 482304
1689843760535725423, 6.951437950134277, , , 
1689843762461303164, , 460685133, 112272485, 479872
1689843763374828591, 4.750687599182129, , , 
1689843765312758109, , 460685137, 112272475, 477860
1689843766200629036, 2.9209060668945312, , , 
1689843768135271922, , 460685118, 112272480, 475645
1689843769041225540, 1.0212782621383667, , , 
1689843770987807492, , 460685105, 112272470, 473736
1689843771867423378, -0.8740417957305908, , , 
1689843773804341116, , 460685122, 112272465, 471526
1689843774706591590, -2.8606555461883545, , , 
1689843776668360019, , 460685135, 112272491, 469182
1689843777536450066, -4.876588821411133, , , 
1689843779476434586, , 460685163, 112272455, 467275
1689843780365440047, -6.081774711608887, , , 
1689843782311753815, , 460685169, 112272425, 467336
1689843783212925532, -6.279236316680908, , , 
1689843785133315006, , 460685182, 112272407, 467217
1689843786045595526, -6.438912868499756, , , 
1689843787982831748, , 460685171, 112272380, 467297
1689843788871713508, -6.413331031799316, , , 
1689843790799392598, , 460685170, 112272371, 467142
1689843791711081656, -6.3619585037231445, , , 
1689843793667732656, , 460685172, 112272371, 466874
1689843794536833069, -6.267086029052734, , , 
1689843796466653521, , 460685165, 112272358, 467031
1689843797369397221, -6.13503885269165, , , 
1689843799306678021, , 460685154, 112272366, 467059
1689843800464887386, -6.2150959968566895, , , 
1689843802136407625, , 460685153, 112272369, 467257
1689843803048830851, -6.2385759353637695, , , 
1689843804978569059, , 460685156, 112272380, 467379
1689843805873520792, -6.309103965759277, , , 
1689843807808010845, , 460685161, 112272406, 467205
1689843808697934690, -6.364470481872559, , , 
1689843813518583622, nan, , , 
1689843815015678115, -0.06690853834152222, , , 
1689843815592726640, , 460685197, 112272342, 470087
1689843816572469407, -0.09572348743677139, , , 
1689843817158563288, , 460685285, 112272250, 470579
1689843818132173317, -0.07477286458015442, , , 
1689843818739891417, , 460685317, 112272245, 470436
1689843819713479101, -0.07834652811288834, , , 
1689843820336370660, , 460685358, 112272252, 470450
1689843821307650417, -0.06879390776157379, , , 
1689843821915443985, , 460685376, 112272277, 470464
1689843822886587856, -0.07217875123023987, , , 
1689843823504975798, , 460685379, 112272283, 470526
1689843824475082944, -0.06570332497358322, , , 
1689843825087182054, , 460685380, 112272285, 470586
1689843826062427089, -0.07021216303110123, , , 
1689843826678380072, , 460685392, 112272278, 470548
1689843827646047622, -0.07221151888370514, , , 
1689843828265707185, , 460685406, 112272277, 470635
1689843829245438908, -0.06758533418178558, , , 
1689843829853784041, , 460685405, 112272280, 470430
1689843830827920580, -0.06775285303592682, , , 
1689843831438971767, , 460685408, 112272284, 470296
1689843832428621975, -0.06913962960243225, , , 
1689843833038404354, , 460685408, 112272280, 470290
1689843833998186031, -0.07005427777767181, , , 
1689843834619192579, , 460685403, 112272277, 470280
1689843835594692665, -0.051457807421684265, , , 
1689843836211404765, , 460685413, 112272285, 470174
1689843837175791985, -0.10417120903730392, , , 
1689843837786128689, , 460685413, 112272289, 470122
1689843838770638401, -0.15471526980400085, , , 
1689843839377612016, , 460685416, 112272295, 470047
1689843840348110098, -0.17272478342056274, , , 
1689843840970705246, , 460685409, 112272308, 470110
