"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230429-20:46:24-82182)",
27292.55012527931,-98.4458026863659934,18988.47829188874,-56.663043662139003,24303.39783613371,-55.4230692386989998,19257.8077495123,-49.4685111753279896,18765.2501013292,-91.8194808458679855,24891.71667512576,-63.6199322561840004,29281.73558493124,-124.3900642007699838,32113.224389145,-53.5876722267200021,23987.16476712353,-83.87052631615199485,25708.84013190249,-56.0449339708490013
27910.68300033452,-88.80633693452600105,19419.76162403795,-57.99725252284800075,24648.95957284745,-41.69349473239999767,19553.67495669885,-48.53422035847199805,19025.13205341012,-98.7089601934650029,25463.27202859401,-57.65781831189099175,29852.91647030672,-130.4958349467099761,32484.57144459452,-53.61547708331099195,25600.60367323842,-88.5901658216029941,26059.66362447451,-49.10853709184900125
28385.928850698,-95.4858013148750042,20730.86708519521,-62.77126523719699925,25729.34745092334,-50.0430318562460029,20665.7238430554,-48.35648447076499655,19365.23163655471,-92.8943671626309989,25640.54721365252,-65.38425665113999205,30606.47251032537,-123.402949692459998,33456.92985093279,-74.26911149903099825,26290.82224050749,-79.771307124228002,27306.68125567356,-57.2238206715969963
29867.09543568187,-99.988048356877982,21246.95181339139,-50.5321871196819925,27021.48222621843,-46.56606181063199285,20845.23253653992,-59.46688434524399705,19570.34861206669,-92.11851888699399605,26185.02898878051,-59.447909004225991,31340.41040901702,-135.5796329824499931,34066.83782643812,-55.4942032969819932,26853.19665996314,-87.16766867236199765,27812.54200557606,-53.68044223222099705
32382.51496151036,-98.62002234385298,25373.02401966967,-65.5271716318439983,27383.05667588756,-57.7948927036469936,21296.97474272124,-47.7208880405840004,21116.15482097969,-99.0748486799679992,28197.12281345911,-67.1966245319359811,31852.01919345224,-121.8324806543199935,34484.48477789952,-54.00927186651900035,27264.29921839618,-90.7703716790140045,28912.66190182629,-49.77179893357599365
33419.86849601896,-92.6139493140389898,26326.93844554756,-50.891349652424992,28338.28687492723,-53.30398995532499365,22570.89036283888,-61.42418453310899885,22719.06036094323,-94.5073381911559803,28447.92541492496,-57.03837444688500095,32397.14909311298,-127.8809623726299942,34880.40891603706,-68.7141831087159856,27769.49093599182,-90.58972855889399475,30055.58612454932,-52.98005240550799025
34933.19113315867,-98.845466875073981,27108.56817068411,-56.61606274762799255,29816.39336816662,-38.56637709969299967,22776.46016913792,-55.3087911353729991,23810.29127753224,-98.7937480025609882,29633.38363947951,-54.4567602876959993,33482.05796282917,-124.8589140038899922,36114.43862083782,-54.7184244840910024,28354.45304598004,-81.2377619095919951,30538.57993930619,-51.99457748348800105
36152.76399758212,-87.73753401730698405,27463.45943005688,-51.59660812663000205,30175.01387392549,-52.62764172845299965,26343.58496592684,-51.74377456664200265,25280.52447247882,-101.3781964406599907,30126.51190930814,-63.94005559885898985,34377.99256063055,-133.4907856155799657,37878.97778533333,-62.2457143934509956,29403.29421098778,-88.17821446872798635,31555.6939765673,-50.01565324969899945
36942.61895384351,-104.348759621169989,27780.29722758993,-48.8148735431209955,31492.31297964431,-44.44255353266999,28662.81212602403,-53.6086666222349917,27005.95649718696,-109.5310458738299812,30326.94333875348,-64.16044737530799555,35117.86304538002,-125.0630594906599806,39716.76176997789,-60.844054358158999,31328.38174907328,-86.2567441478190059,32120.02208229911,-76.7767783698899959
38219.87280464865,-118.550132497229981,29028.19511117771,-51.2883008252619985,31822.83815334233,-46.9469680462829897,29273.20949725431,-52.8782734912429928,27711.68289335598,-91.72429380313599235,30694.43664443865,-51.99266854157698935,36601.82340616745,-128.7376887247099826,42792.85916131345,-53.133844702169,32154.06906814803,-84.22773506148098455,32468.41836232538,-55.8307905542999945
39125.18656794476,-97.2430544057789912,32875.10884175275,-52.25585708163698915,34121.94635276004,-50.82338106315700065,29995.74499127991,-61.3476520680739978,28097.10111555472,-88.01700972817098965,32328.86200841619,-55.63341510101299975,37918.33155670387,-125.0765468770199785,44073.53580186483,-75.1330243477920019,32448.79524462728,-86.53266272513999935,33664.39124377237,-54.73355549561799175
41572.01862087356,-87.77775971740300015,33426.23799625972,-48.2244237072809907,34375.18547242396,-47.2365270385409984,31065.29864384694,-53.8321282840109914,28312.30538044406,-88.4899246170049875,32701.73428673365,-56.5192068986719958,38443.72510224108,-125.7229022577199937,44821.31713390932,-57.26874658888399925,33171.59641370189,-94.15078556041999,33974.03226286407,-48.43013250113999375
