"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #0 - General-0-20230421-13:30:56-93784)",
163046.64748003254,-126.5507485352499937,144030.31005721469,-126.2917370456999887,134692.02945265729,-121.5030361713899931,154775.27810544775,-122.2298333982799926,145485.91426279758,-124.971915891449981,130151.35945843146,-123.6989966516700003,154154.64204453727,-115.3797607570099895,142181.54999396815,-120.5363907966400058,141945.53752047313,-113.9340996774099888,136519.0626096303,-123.4597698578999991
163470.84246607158,-125.3235598738799862,145225.03848925875,-121.3008937453499806,134893.12824902182,-120.5874480763499996,155406.3904918141,-116.7385673505899882,147706.53701120877,-122.1285133756699957,133702.08452622332,-122.7650004364599845,154938.95303049414,-121.248767808769997,144553.58648954197,-124.6414163233299912,143003.31743762601,-116.7442064708099843,138138.74355278633,-123.1267522626399962
165800.87147194734,-122.4464506045199806,146291.97818581623,-125.861173127289987,135268.00940081184,-121.9637521159199872,158433.27860630685,-111.034435600709997,149692.5817491176,-119.2385741910200062,134144.84895599824,-124.5071509364800018,157329.80098381274,-114.7629597045199995,144725.30618486233,-116.3577121345799976,143674.11484429042,-112.5893672999699785,139984.155962615,-122.1400927386000031
168467.66624085338,-116.3554319313499828,146939.45252097848,-129.2009960117599683,135796.91102955735,-117.5775845635299953,158497.07276843986,-122.5345704409400008,151599.4932810506,-121.9649050861000031,134185.9229534057,-126.1673016981399935,161858.5833208243,-117.1945305184,145622.6726096545,-121.2938177187799902,143938.87563169612,-107.2411939920899892,140086.64945982428,-123.3730334699299926
169762.90532074177,-122.2237831832999853,147466.05923126904,-125.00314037887,136302.81045934543,-121.883392914839987,159310.54588961352,-117.1837570690800016,153482.97744249656,-120.6441524114299845,134394.47541479629,-122.3952023996999965,162088.39854698303,-117.3494033815699987,145927.90188304969,-120.0409821765699968,145415.48238412995,-115.0780406231099841,142754.94778143437,-115.3969073624499792
171673.79370617594,-121.7672256893699792,150204.80357847814,-120.4717755590199882,137222.30602158926,-114.6501521491399838,161980.36345317939,-122.3267634942199883,154548.94335832429,-117.0938398032599816,134722.2452847855,-128.0302619756199642,162196.98434810142,-116.9944403179999876,147198.34275680038,-120.5535936985799875,145478.51632829606,-112.221267518689984,143036.37789114423,-119.928889949759991
172800.35855984062,-120.6917200939099922,150700.41239320306,-129.0219507813899891,138390.0693096025,-116.1238092580099982,162044.01425450826,-116.7604613091399977,154603.4982783609,-126.5572189095999812,135865.15484672917,-123.8659783456799907,163086.34584397103,-113.9669222638199806,150581.15656687098,-121.2162268618899926,147858.14952829954,-112.8857851970300029,143253.06362895308,-117.7432161698999943
173546.31334345144,-125.9165511335299921,150928.25740576874,-123.3901406583199782,139787.73744851926,-116.3998956831199786,162317.82453518036,-118.928713631099981,155147.21456293203,-113.5505279640800036,137414.14161659181,-119.7913774351199828,169157.93654254802,-118.5973130628599956,153317.72058427032,-125.4157641494300032,149029.91610540576,-115.3499548802699902,144393.32108109982,-123.7306693575699792
176148.44700889858,-118.3742889929000053,151052.48418522141,-122.1078956617299976,140118.97245202963,-116.8561253840999821,162542.5175723343,-115.6029583853599828,155276.01275089934,-122.7802650770200041,137526.19657787431,-122.245514390549999,169795.36919701459,-120.1523155777399831,153361.54797069253,-125.8852001393399856,153606.03351856653,-113.127713787589982,144644.97437502345,-119.4081403105599856
178230.5392033729,-120.5281846736199892,151146.20255103417,-125.9608507565099836,141345.35302308405,-119.8704636700499858,162638.44710913856,-115.047128162019987,157956.58936019055,-116.494503464740006,137790.66692617157,-124.4512432880199805,172296.70619670429,-117.1802356778299833,153813.65048099821,-116.74823030169,153753.02495988987,-116.9562185942099856,145544.84465120326,-119.5534453342699801
179943.25821554985,-119.7983912608999896,151610.86481614074,-128.911232007480009,141373.11784789355,-107.2390547491199864,163996.46156086855,-122.5018496301999841,158642.15348947379,-121.968769860659989,138798.43995089399,-117.352733991849987,173435.99704196792,-117.153156232290001,153915.40175812523,-122.9026685139699845,155188.59940164573,-111.4691947772300008,145912.09959282627,-116.2683988881900058
180281.45585063688,-117.3519865085999921,152101.81152876312,-124.6616257555400007,142170.28866674661,-118.1499151395899782,167743.71956766856,-113.6744839809799994,158778.10999501392,-117.6654113094799918,140034.59331855611,-124.7765552528099982,173535.10134873892,-120.2317041000399903,155353.43807725625,-114.1877658299899845,155864.24422285972,-113.6365447589499804,147535.75167168723,-119.7616223833599913
180383.9555012448,-124.3473578629699996,152997.3053784683,-129.6456453440899847,142314.1358896112,-114.8888373905599845,170936.93837867945,-114.2143587026699829,160266.21764538122,-119.1156474273099941,140834.99803226888,-122.1731645482799986,175127.49656027821,-121.2531022088499806,155453.4104406055,-121.2666116325799801,156108.69974053446,-112.8078088220100025,148645.82593622722,-123.2860295991799826
180914.96985627084,-122.9229401268399892,153266.61750485735,-129.6746633740600028,143609.49958554613,-114.3828849705199951,171202.59873476477,-113.9406816549499975,161633.53718744322,-121.1518881624199931,140883.73010220033,-121.4824044273499903,175790.85333077514,-117.4541953853599803,155876.1629218357,-119.4962951222499891,156351.61432592723,-114.701718616389996,149724.68593889458,-118.3324809423799872
181576.63943743769,-123.8237569525399801,153682.02536118907,-125.3006982193300013,143986.46981559662,-115.3348883011200025,174077.59640193547,-115.6313767179200051,163699.8162966298,-124.9426420958899935,141429.6756052171,-128.5270186701399663,176345.29652249649,-115.8928634124299887,156250.44639481106,-119.3035139645299972,157740.05180254187,-114.3881106793599823,149926.39246286085,-116.858497086629995
183713.6750829833,-121.720590533009982,154054.61917964234,-123.3392955674700028,144886.42574409837,-118.8904062107899898,174224.08673835384,-120.2282347310499797,164061.44127514214,-121.2115737107199887,141882.89353173038,-125.3297106475299922,177261.07883808745,-121.7780292425599947,158787.07732759666,-114.8490194128000036,158128.35419569799,-113.3564203555000058,150446.87811387804,-116.1936669087099856
184482.64736312259,-122.9470552775299831,155034.2700268988,-125.1747489441999897,144982.12493764241,-121.2961531848000045,174919.43309460995,-114.4854728052000036,165331.54796729311,-121.1271758505199893,142567.99125487393,-126.0360582944499863,178290.29535390173,-116.2681801819099968,160414.3335594968,-121.447896355189982,161686.5836464013,-114.7828852285699947,152950.7912210866,-116.6206519300199882
185424.58652856935,-119.7710443990799828,157204.69503193523,-126.4725397818399977,145347.85417248894,-116.781033558909996,178377.14916895685,-117.5265021844699897,165977.4868304853,-122.6039829812399938,144355.26610855805,-123.6958092247799918,180323.46362657796,-113.8326347300200036,160925.22781363447,-120.5063852779499878,162433.44262257504,-113.5160895259400031,154358.67092803458,-122.6154798338699828
185477.1744500234,-126.974833290800006,160404.93447843128,-124.4548516434900016,146089.47534728873,-120.0581619662999907,178716.40204548787,-114.6322813178399823,166472.29901528936,-120.1066094646599816,145548.92860568962,-128.2881636755199675,180686.76451170788,-123.8050087836499808,161894.74867326423,-119.2308936897100008,162829.71802134626,-116.4586423734099863,154725.19312039345,-121.2183345685699858
186321.34581828448,-124.5619687697399906,160505.50540074096,-118.9668130936399845,146682.50177471059,-120.6569935661299833,179043.07565449927,-117.5763637178199867,167049.56004932032,-119.0100376891799948,145950.13974672271,-121.436797622509999,182158.18478058791,-121.1158454558299975,163124.43457327457,-123.0433224255500016,164239.67960021174,-120.8204474488699981,155539.02259895189,-114.698811762489981
186611.74230374514,-121.0567603032699816,163201.83275396955,-125.7264014735199845,152311.29575762804,-114.3689955437500026,179240.24326136636,-120.2481175158799825,168079.51640739669,-123.0038482738299872,148270.59069765594,-129.7634845906000005,182805.51463606529,-120.6144321166499931,163205.09682268986,-126.6518291761900053,164263.05516330528,-116.6610034635500025,155857.7175814367,-113.1190876985500035
186872.62613476459,-122.0196926547699825,167452.12383217278,-125.3530501512599921,155131.72250822179,-112.4248002553100032,180372.61763555808,-123.5939407399499992,168416.77522008965,-122.499926747699987,149794.10028859973,-128.9248967058599642,184319.65891475114,-118.244209542869981,165094.52744957232,-122.5526654376299968,164376.84896870271,-113.5315248676899951,155958.0161507499,-116.1202381312899941
187459.59270286737,-124.0178023414700016,168808.69045049542,-123.2421763473099923,156268.45616676622,-120.440561927779981,182810.08759222313,-116.9400953895499806,169515.16722121724,-120.5587602544800058,149840.28206909451,-127.5153813087199801,185054.36627573988,-118.6349151437800055,166175.31314445546,-123.42829545344,164472.39345849562,-113.4508858680799787,156304.67306123926,-116.6085633384499825
187482.76434891295,-123.7164795148100035,169736.88657453071,-125.078721549660002,157403.60610931695,-117.613070931129982,184443.1824607106,-113.8876740890599985,170499.18881092606,-118.0148370075299903,151103.355643424,-119.6922167914499931,186049.87880153133,-121.1482246808899955,167357.53250940058,-122.894220053789979,166754.12134742399,-109.0132693809399878,156894.10268806197,-120.4220490567699922
189270.34482026703,-125.4305780274199828,171148.35787146371,-124.1179388995900008,157544.34649295317,-107.7252576878200041,186995.42592518627,-118.242289304809986,171831.21124276913,-120.9296338489599798,153720.41485001016,-117.886703724789981,186767.18785634625,-120.0212137998800011,167533.04667351471,-119.6586967634100056,167406.67603472901,-102.6231159601599922,157093.52657468965,-118.2236460347699843
190081.89867896178,-126.510587378609983,171569.78311370825,-125.0242563912800047,158928.06036323848,-118.2750288061999977,187941.06908361403,-120.8863499100000063,172854.00144100989,-118.9051640803999981,154470.88366319054,-117.0432159017099986,189069.27709990725,-119.586851180349981,167846.11799426135,-120.8384313738199862,168102.17060309879,-112.3943590666799816,157112.0877220878,-115.037649924629988
190401.7841756715,-121.969798450300004,171766.64239358001,-124.2214784237999931,158957.41309251035,-118.009197525339999,189110.26010034555,-119.7115152027599828,173199.21824297984,-118.8559979693499992,155312.0475306705,-126.5282128600699986,192445.83769751587,-117.9926870487599896,170409.63311689512,-118.4643368403199868,170283.11636070588,-114.3285725202499914,159809.64165416318,-116.8485006534199892
190447.41769328033,-124.4396023907299875,172439.31709307579,-123.7377630604700012,160746.61186011523,-109.1086459160599982,190029.22423880294,-118.834626869589982,173242.55808637788,-121.745026376409981,155674.45742742357,-115.3610154547899918,193551.79318808416,-121.6596367560499907,170666.91311615753,-120.5880527141199816,171266.92248970591,-114.5671035526000021,160957.46094406997,-116.1530270137799898
191566.40832804047,-120.6253618147299841,173304.74494659446,-125.3824907860699791,162454.15005693836,-118.7820173665599833,190798.1332111384,-112.9697149405099873,173908.80364679953,-119.7663374781099883,158383.89495056956,-128.3052772174399928,194137.33120055813,-123.8240976177399938,172375.74030413154,-124.295411878999999,172237.11125007302,-107.320123273510006,162786.18783210349,-122.4136629356999883
192265.49189620085,-123.2736575581899951,173983.66878892806,-125.6063909779300043,163348.78806447571,-118.4999963616999987,191911.93220990596,-120.9355847479099845,174698.94899500876,-120.1095147715899992,158653.77730269486,-120.332081520309998,194305.97213041403,-123.5523914634499926,174140.65117204928,-122.3464463470199912,175734.1524986164,-114.8063156616299804,164461.91576493233,-120.5057552424100032
192855.4231940849,-122.1562365925900048,175655.54111076967,-128.6924677125599597,164468.56217800329,-113.407583168330006,193230.40781114802,-121.43937481172,175036.42755311022,-123.3043769068299862,158761.31133985902,-123.4051685123500016,196103.95483904182,-114.3763660853200005,174647.4159829203,-121.5492880114599922,176587.22319764433,-120.0599769872799806,165556.65880415594,-118.8611779462100056
193422.15991866911,-120.8656406474700016,175680.3654008082,-127.1669080862399988,164791.23309661555,-115.281847217749998,194560.74635656018,-118.8458360482199788,176342.99760048819,-120.7850919761000051,159340.16874013095,-126.1044252407599792,196167.20317110299,-118.2743101868200025,174988.00549140149,-120.8309880834100051,176894.78264984966,-116.6069857775100043,167305.95903869136,-118.9607533928599987
195555.92194712596,-123.1616513440000057,175937.80453534946,-123.223165532309991,164810.95032581937,-118.6387274200099848,194700.88100453667,-122.9876801906399916,177352.79790201127,-123.1314614422599898,160172.92325273701,-121.6712260408099832,197699.60777258704,-114.752253632559984,175644.08278314799,-119.5142511917499913,178156.64136172396,-109.1758755181699878,169414.60272874139,-108.3355644572999945
196353.42616790927,-118.5286674829199847,179304.07621445657,-119.7278902465799883,165732.74492254206,-113.8006789180899996,194974.01354363521,-116.3172278226199975,178986.69420166632,-121.5505342439699912,162189.23301943624,-119.4474649300999825,201087.83398469957,-115.5342908701800007,179734.7926846522,-120.1852091468699935,179423.87455504221,-110.9165197850499845,169476.62651485472,-123.3879545038799957
196411.80125510866,-125.1077724227299932,183394.2768871693,-125.3039981265099806,166803.56100219166,-116.8582906800299947,195198.66406810473,-117.9716534464699858,179389.08171613104,-124.231442654329981,162397.84126793868,-122.2965655557199791,202288.24418402309,-120.5698734379299987,180684.66313732261,-117.954328383670002,179958.06683015372,-118.9811995298999813,170080.75589627273,-117.9644074332999816
197625.54234063783,-122.48195412311,184943.52513392276,-125.0802416752100038,166937.24509372586,-112.4336810476600019,195937.9275662149,-113.1074209722700058,180803.93837527109,-117.3271504276000025,163407.54538726952,-121.4497028068399796,205199.30038401071,-119.8284583975899972,183630.09275261395,-123.8523322063499843,181856.99768283032,-115.7538805572600035,171087.36587952187,-117.0515031602499785
199051.71510166384,-117.1477307348699806,185145.23081731047,-125.2712067015899885,167772.14326810008,-113.5856442623099833,196166.46957368931,-113.8275939145499928,180913.86412856385,-123.4519430898399997,164484.16829615148,-119.140275250010006,206124.8363735203,-116.2981517091799896,183973.96300985097,-117.2418180447199912,183388.54830641825,-115.2612013936399928,171582.58555175446,-117.8584837128200031
199267.70350427915,-126.8532187442399955,185290.14824859168,-128.1096649738599918,167827.91337368462,-109.4188019904599966,197544.24845120929,-118.166968164799982,181508.08940470652,-122.0282289899299992,165253.00891024103,-124.2408773686100001,207289.64123980161,-123.5164592886199836,184194.87970527718,-126.6101728926300035,184241.94345470487,-116.1013953343099837,171837.14352519356,-117.5265826158399985
199309.04745960534,-121.4509578293099986,185348.111706693,-128.2659896161799787,169227.69919302458,-121.6228586942399938,198033.46292954392,-121.2211254529599951,185560.0067851042,-122.5777850163899806,165448.10442917361,-121.5578676540499992,207721.30431318645,-120.1010572341699852,187291.04308361957,-122.7146600973999847,185077.72449616012,-115.3639643666499803,173359.02137874556,-120.3267625319199961
199817.38032041046,-120.335920602659996,186333.48469074047,-128.4765949306499801,169357.04565450365,-115.2589784159799816,198686.52672905663,-117.5928066962,185626.54376037634,-125.2010753759399786,165637.18089346518,-127.2921906730499865,208214.30028691709,-121.289735083500005,188308.96484413047,-119.8518544342900038,185802.78241627938,-112.5448332343999876,174530.75733941806,-118.5644509500799865
203517.45817698745,-125.926972279589989,188085.61091164212,-119.1098947042599997,169447.32138136548,-110.10276675291999,199890.47065548382,-121.391422255869997,187179.13639669182,-119.6761791597199926,168971.79232090502,-124.3030971570800028,210134.73608846258,-113.754966048330004,190161.84577778779,-122.0380851944699993,186416.56981234742,-113.3592189701499816,177267.0823114089,-114.4764675927799823
203735.36801905511,-125.1278240334299875,188622.18025313192,-125.712451766810005,171642.64360492077,-119.9495010471199798,200694.3445224927,-114.5240484197699966,189864.36330413725,-118.3724073071699928,169993.90668044996,-125.8531222857199902,211359.25908090375,-123.7491976143400047,190700.39970634395,-114.5634657577400044,187141.69918458548,-106.5844481053200067,178621.79581975852,-115.8358136758199913
204914.22240221654,-123.7541308619800015,188744.22581894045,-125.4061203570399806,171693.63239251252,-115.2588703639199816,203137.104958438,-121.7138295642400006,189942.64912726111,-113.0741594859100016,170161.4854803733,-125.7641162804099786,211965.6468912132,-122.1383816897499907,191045.58011400513,-117.9821162173300018,188288.03643316437,-109.9522003905499896,180553.40762437746,-118.4774229102699787
205970.5560105709,-122.1479149612399902,189001.12762801923,-122.7741865751700057,172361.476789971,-118.635423004909995,203948.02261276331,-116.0777436964899887,190393.1038322622,-121.4386443733399966,172135.61381742008,-117.0512457346599997,213534.06175903029,-121.7773738327300062,192969.03796961518,-123.4205408967499972,190868.48573848535,-113.4903496260699848,181517.93340207834,-121.733626527889981
206627.03889557463,-122.7816128904800048,189292.39330529052,-124.9770543091800047,172475.42569949289,-116.034754358639986,204792.39803165772,-120.0494744154100028,193779.95714795817,-121.6369564648300066,174331.31821286165,-122.9518334727100063,214911.88194842755,-114.8668038917799942,194605.54693603977,-123.6714670333099941,190948.70742626494,-113.2186175444099941,184709.38024920404,-123.372896573489981
207288.39363588076,-124.046127235149981,190138.74520316344,-121.4015256001999883,172609.91224621163,-115.8684206899799843,205161.34833494299,-119.030725935079999,193855.34391126306,-117.4517657536999872,174823.19871502331,-122.9807633201999972,219384.31918883673,-112.5223542490300015,197738.76895128114,-121.1285118183299966,191079.37802161523,-111.643599674629996,185068.71188948093,-115.600231636659998
208148.17790721566,-121.5599255558099965,194996.54216888581,-123.0672614112099832,173365.32209096983,-112.0177060731400044,206048.85734650309,-116.1798871938800057,193871.47195944905,-120.2242365139200043,175620.07369603086,-128.0652848209099941,219677.23249396334,-122.9016012978999862,200483.57143121887,-121.6554773275800011,191235.19328371552,-117.7705629670199977,187004.90540101405,-116.2379447404899787
209571.50909752042,-122.2050098293999832,196106.99397194604,-125.5074839470699995,175462.17985809342,-115.9968427565399902,206264.80192590237,-117.5239595718900031,194937.24461111185,-122.1483387503599825,176622.44765291703,-121.575364515499984,220144.31967054779,-123.3156595598200052,202686.51563759538,-124.5544077626999801,191797.66569904988,-108.8445126653599853,187129.84153175482,-118.8490679497400031
211590.06500063832,-120.6505797324900011,196477.91674628403,-125.6144300611800016,176331.09996704871,-112.4377084485399788,206374.08505410547,-121.1792041299899828,196148.00205635174,-121.7089198523700016,176765.4594272721,-126.7553873926100032,224502.64832490903,-118.8694815185199896,203780.81897651799,-115.542713975229986,193861.98274549896,-109.9308018091699917,191416.06388072614,-122.338697079240006
211656.48088237296,-117.2452740047600055,199076.21896571899,-124.1402774994199941,177190.87261134309,-123.3506456454200016,206703.11162025854,-118.1793329709300048,197757.68742311229,-124.5469010135699926,180072.89329633515,-117.7434400792299976,225241.45833253361,-112.9869687662900043,206068.24806451204,-126.4374526485800056,194275.90342974146,-116.0423930614300043,192253.15134957238,-123.3244073892799972
211892.58926977433,-122.1543752081900035,199629.75097385512,-127.2882018510899795,177225.25108275217,-119.8427573174899972,207603.0698774998,-117.6197586939899788,198406.51852708654,-123.3144849891699828,180704.08023740661,-123.9609082648899796,228760.26849039827,-115.7451643910899857,207328.83710865757,-125.0300776631000016,194934.33822674147,-115.981757306879984,196762.68602423992,-120.3621142259499941
212374.44718421299,-117.5227795172899897,199921.71802307372,-122.447609264299984,177412.15535689263,-115.6151238497400011,209666.34553561425,-119.6544498575599956,200019.03304903165,-122.514879964759984,182185.3730524413,-122.0458713296299885,230166.23846411024,-120.4124909653299932,208146.90126824007,-125.7440655598599897,195097.59171069761,-116.639323033319982,197434.02480979368,-112.7834357034799945
215463.948691408,-120.6142885829399911,201182.53925048794,-122.8631636717699957,177421.64274562468,-118.3521205205399833,210444.18144959168,-116.8208562672599835,201455.96187736959,-123.2583113359199838,184270.27015318244,-124.0601378790800023,230719.00608249591,-117.2561266129799828,208601.17802858386,-124.3373366856600053,195638.77176565171,-112.5336229135799892,197909.75318914134,-122.2749665200699947
216822.50253359347,-122.5694479171699805,202048.37332903587,-123.694676975309988,177951.97212442277,-120.539270604809985,210794.03692505288,-118.7622373193299831,201486.66219951902,-123.228418444099986,184539.86545744255,-120.3838141446099991,230890.81185653132,-121.0489002913699887,209371.03267195306,-120.8880201519199882,195989.16218958127,-115.9382346247899985,198480.43931568758,-111.5505685494100017
217470.83999145081,-125.4263195427299986,202819.07076413133,-124.2627029415899921,180705.91094937982,-121.947985052339987,212291.40054624457,-119.7951894804099875,201831.37591882058,-121.3326086287999882,185652.31914404679,-124.7392241089899863,232863.50588417567,-114.4348019633299879,209418.49899960455,-123.2734260649299922,196742.83432081808,-118.9194710773400057,199782.50039602848,-121.2412644248599913
218158.83181230068,-120.9957784266399863,204156.85406718139,-123.8940804870699987,181919.85598138758,-119.1911766570899825,212449.77166607793,-119.7608037906099976,203196.63741717147,-113.9492898160099795,186753.67037884996,-121.299785971909983,234875.3376544545,-116.2037522553099785,209652.10959121977,-121.2120845327799821,198519.90084337201,-110.7167908209399906,199854.52657497937,-120.1475201069399926
218950.71184845616,-126.0477376982399843,205797.44865534766,-122.6835625701199882,182199.95745161815,-115.4010308506699966,214737.59695950915,-112.8237793883199908,204129.46839689336,-124.2564400358999985,187038.62403801112,-126.0397908523100052,235300.07875459076,-115.0238838500000038,209752.23273492163,-122.8455627114399813,199737.60260521923,-111.5412978308499985,201457.88769096341,-122.2155039961599806
219420.79377380694,-122.9046944714799843,206455.01258561358,-124.8651115522699792,184007.32536286097,-115.6053562537599926,218155.90669678183,-119.3568815621199798,204971.29426761955,-116.1573142265799841,188717.62799475165,-123.8190754599299902,237005.79822022621,-116.7275232437600035,211400.08368676804,-123.1987785295099792,202605.46751531215,-113.2096845800099911,201749.53400555169,-113.6994895953799865
219485.55780797043,-123.427653613149999,207112.8804987871,-116.0530872661699956,184198.18608616255,-122.0555813108599913,218284.00460536668,-118.3673843763399981,205754.68816202656,-121.923587736309997,189956.61826874461,-122.3345415463899992,239661.54839761161,-121.814186846889981,214443.57061561982,-121.7271278592999972,204952.22236396328,-113.8774085650399848,201835.15272843945,-120.5774515726199917
222350.13566502206,-123.8114294905300021,207374.23864318689,-122.9833722237499951,185018.6833468895,-119.231249614969982,218325.33612112253,-116.8304825270899977,206626.10425418427,-115.6779240263599882,190727.56325169528,-123.1069057942600006,241021.43955529515,-120.8301343852899943,216596.61100766943,-120.9767520045099896,205088.96171865973,-109.2715950419199937,202569.84894920822,-119.6607713040199878
223966.61538596881,-122.769888492849986,210139.53328894496,-128.8533511047700126,186179.94403855358,-117.1220214794099941,219378.47161983408,-115.4047532299099993,206863.62169131518,-118.7921468229199883,191677.35888723525,-129.0455534201699943,242637.26767638423,-119.9338968886700056,219020.1221837073,-120.379537314629999,205414.79917217633,-117.29259121826999,203661.99596051536,-119.0001591622300051
224980.6682846328,-118.6734205963599887,210568.951309177,-124.046869765389999,188470.05110102136,-113.467779032760006,219966.81036582443,-117.7124123805699862,207513.07847551355,-123.0052936249399803,191788.09642090816,-124.729822191829981,243903.25784064639,-120.8237997108599867,220516.57438480216,-115.8023378899799805,205745.56971895469,-107.7568526412999856,204571.26853179785,-121.1241772874400051
226082.21057347897,-123.953270537849988,210922.48934310123,-119.2448596887900005,188863.89428485104,-121.3277617838299985,220721.24685039956,-122.5653357252299993,207942.7883987676,-125.9843349527999972,193244.91470413906,-125.80649882614,245454.17774832894,-115.5094788295699852,220794.67105680066,-122.1712275838600018,206038.81375779819,-113.9175411836699818,205069.59660954614,-116.7721462477200016
226605.82525263948,-124.1654778518399945,212600.13084782308,-125.1523561345499895,189522.52280116313,-118.5366734669899806,223047.89944683018,-120.5278982540999942,210307.73836045108,-120.8671723125899855,196464.00694429225,-119.5913335518999926,247562.02545083057,-116.9393714351599835,221551.92417602014,-125.6564218738699875,206257.55277603447,-111.7552364253999992,205870.61476365386,-110.9943983433900026
229281.02958547179,-120.7785689993600043,213868.89717789117,-118.5505892538999996,189858.26293267187,-117.2479334486399972,223990.92591067159,-120.64956366186999,213821.42923922323,-120.4071048000299976,198054.3077020375,-127.4518087683999847,248896.96297246244,-118.2931145272499972,221680.99060422138,-121.4120031297499902,206711.33335546389,-113.0675883247999986,208391.70551988362,-121.2871453474199933
229647.82581315115,-118.6972041019199931,214552.86345696342,-121.9293916397499795,197301.42357133305,-119.6361099229799828,227075.62929529813,-118.5632941654899918,214136.65389292426,-116.8393829965799847,198291.36416505138,-120.1719184151299937,248940.69646638079,-120.8872151445000038,226319.02307521781,-114.3381224132799896,207494.28283011236,-108.5649773376899813,213881.50222868528,-122.4687142401799912
231096.46217398057,-118.5831511422599926,215393.83348092338,-129.9904629993100112,198050.80246742126,-114.1829253663200059,227564.62135615621,-119.238559493150006,218625.58703444297,-115.3378655091499918,200514.49881814302,-122.4073095391800048,251750.41321293092,-120.9163382911499976,227628.51623062041,-120.9249447365399985,207546.04345100823,-123.0262728459399847,215738.74930850789,-118.5551065394499797
231722.05414832893,-122.6643300733599911,215696.32487115068,-122.3684546045899987,198897.95585319247,-112.6208274258199816,228406.69376991068,-115.787422244169988,218655.2875234551,-116.8858195823100057,201379.27021653667,-120.0683387140900032,255326.01933533868,-123.182829541429981,227896.91745089108,-118.4930361686199941,207604.59676077186,-113.8043738625499935,216482.26813803051,-122.0223511186999867
231901.45184896033,-124.9434276791599808,215840.71442851118,-126.288413072829996,199151.62890091755,-117.0432615558599986,229063.12736386962,-118.1941657067000048,218697.30507464467,-126.49745091858,206077.75817856555,-126.046660830649983,257711.77975853172,-117.4956315010699935,227925.13314243047,-123.8489817804899922,207849.66639619917,-116.5956751771999786,217235.41863844321,-113.3874787341799785
232981.70472114032,-119.4051815534099882,217068.68983431821,-126.1482683534100028,201134.64128221121,-113.7689443350099903,229567.42887448391,-112.9581651412599963,221222.17360377123,-122.5477722117499862,206665.05556323009,-124.0474721666699901,258135.12568231149,-120.9588766808900001,229585.76405353217,-122.6107950779999948,208018.03908759325,-114.5602814551199908,219417.34081707328,-121.1279267011399833
233444.32754450087,-119.9633383582099948,218430.73172061544,-120.0390349612499957,203214.88239186771,-114.4303621786799845,230530.84748338537,-116.8612280864599876,222337.30730566435,-119.5687173474299806,211166.16672023784,-126.9155726704999831,261791.7429857693,-114.7232244441999848,231776.59567737003,-118.2189912680599941,208868.93336700944,-122.1546054187400041,220313.31938130562,-119.0792697212799845
236389.88865299282,-126.6259190707899898,220951.04848895452,-129.9233306655399922,204770.14199293767,-119.3701552776399803,231364.94927177778,-117.1776034230800003,223720.74465698239,-115.4472605723299803,211324.57020757847,-122.2387456258599906,262173.68582750539,-116.0134084880799883,232109.41199973948,-120.0006296574800041,209894.18106031259,-111.570956176639981,220604.60555446729,-118.2575790385899945
236646.29763057046,-118.1896093198899956,222236.44703667161,-125.9303545195099895,205538.78797602193,-113.7788823679699981,232908.32632945268,-119.5096583285800018,224977.60233682549,-117.8911086227400057,212648.62362859423,-126.9146500094399806,262813.23375445111,-119.4488694730000015,233278.51469356857,-119.2703867809599951,210757.84677446926,-111.2539102574299926,223505.93222619615,-119.3101857411599831
237985.78338055984,-121.9625721171299796,222587.68958223286,-128.575073550750005,205650.230904834,-118.2339466784000018,234135.05190789086,-114.3370215556799957,225363.35046096254,-124.4204340744300051,213675.58335573395,-123.5817554508699907,264079.96691100201,-114.7157420806900059,233940.34809358023,-119.0103031838199848,211037.40080674075,-120.2399593727799921,223638.65967477879,-122.626568701749988
