"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",,"received simTime LoRaNetwork_moving.networkServer.app[0] ($0=""avg"", #0 - General-0-20230512-16:17:19-19966)",
2888.63335604167,2888.63335604169969,3182.33398223274,3182.333982232699775,3103.42687536729,3103.426875367299532,2928.18166699058,2928.181666990600195,3109.06186993069,3109.061869930699675,3254.64950602713,3254.649506027099952,2830.5561070776,2830.556107077599327,2928.29151675869,2928.291516758699795,3120.31235551463,3120.312355514599392,3172.00752787573,3172.007527875699442
2892.652876029,2892.652876028999332,3189.38905079216,3189.389050792199657,3124.22990897187,3124.22990897189992,2932.20118698123,2932.20118698119949,3113.6512360298,3113.651236029800195,3261.77368906954,3261.773689069499582,2834.57562917477,2834.575629174799345,2935.38243266961,2935.38243266959943,3136.38603540475,3136.386035404700112,3177.98800296315,3177.988002963099452
2897.15641495476,2897.156414954799392,3193.40857077981,3193.408570779799437,3128.24943387324,3128.24943387319944,2936.68150697544,2936.681506975400207,3117.6707579955,3117.670757995500015,3265.79320906158,3265.79320906159955,2842.07865883637,2842.07865883639987,2943.39400263635,2943.394002636299765,3140.40555928383,3140.405559283799437,3182.00752295605,3182.007522955999765
2902.29720741215,2902.297207412099837,3197.55890199695,3197.558901996900195,3132.743088899,3132.743088899000205,2941.4555912132,2941.455591213200015,3122.51799395015,3122.517993950099467,3269.99351515204,3269.993515151999405,2847.51401294029,2847.514012940299822,2951.61248608859,2951.612486088599317,3148.38603983974,3148.38603983970005,3188.7828159703,3188.782815970299442
2911.97345368044,2911.973453680399855,3202.7129132374,3202.712913237399327,3138.49798614006,3138.497986140099775,2947.3940035632,2947.394003563199467,3127.80260749697,3127.802607496999357,3274.01303662948,3274.013036629499755,2852.45187901545,2852.451879015399745,2955.63200609204,2955.632006091999745,3152.42286718977,3152.422867189799937,3222.24180017007,3222.241800170099837
2928.66198570923,2928.66198570920004,3211.01266239274,3211.012662392699887,3158.96825587661,3158.968255876599857,2952.88907626447,2952.889076264499625,3131.82212749915,3131.82212749910012,3278.71855237251,3278.718552372500187,2856.47140218541,2856.4714021853997,2960.67662959337,2960.676629593399402,3157.50208801822,3157.50208801820007,3236.9978608117,3236.997860811699855
2932.68150569767,2932.681505697699315,3216.07495758406,3216.074957584100037,3176.09264652926,3176.09264652929959,2969.26229291514,2969.26229291509934,3136.2494374077,3136.24943740769958,3282.77107292768,3282.771072927699595,2880.75318038821,2880.753180388199315,2964.73781009128,2964.73781009130015,3161.80581438538,3161.805814385399562,3241.01738080256,3241.017380802600187
2939.38243412823,2939.382434128199737,3226.39854675462,3226.398546754599905,3180.84837811417,3180.848378114199467,2978.48023885871,2978.480238858699512,3140.38603820717,3140.386038207199807,3313.3766402064,3313.376640206400212,2894.55116015077,2894.55116015079965,2968.75733250832,2968.757332508299437,3166.06511766526,3166.065117665300012,3254.02412524654,3254.024125246499342
2944.86955499177,2944.8695549918002,3230.4180681731,3230.418068173099515,3184.86789811883,3184.86789811879952,2982.49975884826,2982.49975884830018,3167.5952019862,3167.595201986199745,3331.0277659094,3331.027765909399925,2901.49646816402,2901.496468163999442,2986.4941137912,2986.494113791200095,3171.59520295987,3171.595202959899317,3265.99351511847,3265.99351511849999
2948.88907498095,2948.88907498089974,3235.05683808682,3235.056838086799862,3192.22262709249,3192.22262709249934,2992.18324159807,2992.183241598099802,3174.131633379,3174.13163337900004,3337.19356382942,3337.193563829399852,2905.51598817325,2905.51598817319972,3001.21165262398,3001.211652623999717,3176.00752850482,3176.00752850479965,3270.01303659394,3270.013036593899405
2956.67662677956,2956.676626779600142,3239.94566249257,3239.945662492599687,3196.3969813008,3196.396981300799767,3003.34463709837,3003.344637098400187,3193.558901085,3193.558901084999877,3341.27858562301,3341.278585622999332,2910.69407751369,2910.694077513699982,3006.63629526374,3006.63629526370004,3180.09264761913,3180.092647619099795,3290.81134957129,3290.811349571299607
2960.69615097263,2960.696150972599742,3243.96518376055,3243.965183760499705,3201.31017626296,3201.310176262999437,3030.46564636358,3030.465646363600157,3206.89485995974,3206.894859959699705,3358.86923361775,3358.86923361770004,2915.66090047095,2915.66090047089982,3011.71946146957,3011.71946146959998,3184.19522254975,3184.19522254969978,3298.38271426672,3298.382714266699612
2966.82085781324,2966.820857813199827,3248.21832995439,3248.21832995439944,3206.72515792867,3206.725157928699437,3034.48516635227,3034.48516635229952,3231.70428399832,3231.704283998299607,3366.4946489687,3366.49464896869994,2922.64873931422,2922.64873931419969,3041.08810582623,3041.08810582619934,3210.69664254921,3210.69664254920007,3304.90919266264,3304.909192662599695
2970.8403825656,2970.840382565599602,3258.44310062685,3258.443100626799592,3223.3647738801,3223.364773880100062,3039.80367674804,3039.803676747999805,3235.72380399644,3235.723803996399502,3370.51416896016,3370.51416896019963,2926.66825932408,2926.668259324099367,3052.97380715352,3052.973807153499355,3228.00972167619,3228.009721676199645,3308.92871265154,3308.928712651500052
2976.40575860146,2976.405758601499642,3266.7780643995,3266.778064399500167,3248.97382478806,3248.97382478809958,3053.6213075433,3053.621307543299725,3248.64877749824,3248.648777498199695,3374.54610006721,3374.546100067199392,2931.61570743028,2931.615707430300052,3059.06028227597,3059.060282276000167,3234.66469449774,3234.664694497700102,3315.81940815596,3315.81940815599954
2981.54611541986,2981.54611541990015,3284.85174345595,3284.851743455899842,3280.02235254967,3280.022352549699452,3063.46152343702,3063.461523436999405,3265.02923702924,3265.029237029199965,3395.12831457239,3395.128314572400077,2937.45558940695,2937.45558940689988,3068.67051432689,3068.67051432690004,3238.90818545868,3238.908185458699327,3319.8389281446,3319.838928144599767
2986.51363509433,2986.513635094299377,3294.00118451974,3294.00118451969955,3288.36376827871,3288.363768278699345,3078.60785361752,3078.60785361750003,3269.04875702608,3269.048757026099327,3428.89392045595,3428.893920455900107,2951.44230382216,2951.442303822199382,3073.20169894694,3073.201698946899332,3244.21832899984,3244.218328999800167,3324.82227217353,3324.822272173500087
2993.21366739051,2993.213667390499712,3299.43516393374,3299.435163933700087,3307.68876342165,3307.688763421600002,3082.62737360576,3082.627373605800117,3277.48486890853,3277.484868908500165,3432.91344044834,3432.913440448300195,2955.46182383244,2955.461823832400102,3082.00730523301,3082.007305232999887,3248.23785031697,3248.237850316999345,3338.11304312076,3338.113043120799365
3009.93051870423,3009.930518704200027,3303.45468392183,3303.454683921800087,3311.70828342041,3311.708283420400207,3088.34053363448,3088.340533634499467,3281.50438890489,3281.504388904900212,3439.25707891521,3439.25707891519959,2959.6320063289,2959.632006328899465,3086.02682523173,3086.02682523170005,3252.64877830227,3252.648778302299425,3343.37827676761,3343.378276767599332
3013.95003869862,3013.9500386986001,3318.29787621467,3318.29787621469949,3339.37708131015,3339.37708131010003,3092.87075659062,3092.870756590599727,3286.77107475787,3286.771074757899427,3443.27660002724,3443.276600027199477,2964.67662983908,2964.676629839099392,3107.30952566189,3107.309525661899887,3258.02412586259,3258.024125862600145,3353.09769045828,3353.097690458299427
3025.52991404117,3025.529914041199832,3326.45967360995,3326.459673609900155,3364.25450650965,3364.254506509600095,3097.47092781462,3097.470927814600132,3291.43613792488,3291.436137924899402,3451.27660113249,3451.276601132500207,2968.7378103443,2968.737810344299752,3121.83118647727,3121.831186477299515,3262.44310100314,3262.443101003099392,3357.11721044614,3357.117210446100205
3062.37407062279,3062.374070622799977,3363.86992557952,3363.869925579499967,3369.70048469799,3369.700484697999845,3134.49798211103,3134.49798211100004,3296.03170852435,3296.031708524299562,3455.88064361857,3455.880643618599592,2972.75733276874,2972.757332768699587,3128.74308673723,3128.743086737199507,3287.65024809607,3287.650248096099852,3362.86923498487,3362.869234984899765
3066.39359062365,3066.393590623600167,3367.88944769689,3367.889447696899867,3384.49058467876,3384.490584678799667,3146.1258707504,3146.125870750399357,3300.3344612949,3300.33446129489947,3492.43939171254,3492.439391712499842,2978.56139792253,2978.561397922499952,3136.07770435344,3136.077704353399882,3296.33445822398,3296.334458223999705,3367.86992737477,3367.869927374799757
3072.67051554105,3072.67051554110002,3388.29363645754,3388.293636457499805,3388.51010467398,3388.51010467400009,3150.14539073911,3150.14539073909963,3313.14699325486,3313.146993254899815,3496.45891532186,3496.458915321899427,2982.58091793292,2982.580917932899852,3151.60583667338,3151.6058366733996,3301.78034787502,3301.78034787500018,3371.88944948778,3371.889449487799525
3077.20170016449,3077.201700164499915,3392.31315645241,3392.313156452400095,3402.49231611538,3402.492316115400157,3171.57212742841,3171.572127428399642,3317.1665132499,3317.16651324990015,3503.39446649234,3503.394466492300115,2989.21366608156,2989.213666081599502,3155.6253566696,3155.625356669599562,3309.95675229133,3309.956752291299367,3376.83722759882,3376.837227598799462
3081.24373846625,3081.243738466199815,3400.17471491313,3400.174714913099695,3406.51183974562,3406.51183974559989,3183.02198438851,3183.02198438849972,3325.95104026599,3325.951040265999827,3521.38043704977,3521.38043704980008,2999.68570386652,2999.685703866499342,3162.06511689422,3162.06511689419948,3316.07877119216,3316.078771192199367,3398.20396676777,3398.2039667678
3085.27077359916,3085.270773599199842,3405.01556546551,3405.015565465499992,3416.66359330647,3416.66359330649992,3205.41133226633,3205.411332266299712,3332.08891424336,3332.088914243399802,3525.39995704789,3525.399957047899975,3003.70522387685,3003.705223876800107,3180.19522181129,3180.195221811300137,3346.93221245619,3346.932212456199512,3402.22348675501,3402.223486754999602
3090.02682646334,3090.026826463299575,3419.06468449385,3419.064684493800077,3425.11622344082,3425.116223440799317,3209.43085225823,3209.430852258199582,3337.99289973685,3337.992899736799687,3530.76745035617,3530.76745035619932,3028.18543535168,3028.185435351700095,3188.22262479001,3188.222624789999815,3386.48677498542,3386.486774985400175,3406.49231679769,3406.492316797699445
3104.18222919064,3104.18222919060007,3428.86696685769,3428.86696685769947,3441.63354160747,3441.633541607499852,3214.1460382473,3214.14603824729965,3342.01241973098,3342.01241973099967,3538.76745231762,3538.76745231760013,3038.42377734811,3038.423777348099965,3192.78281614321,3192.782816143199842,3390.50629499613,3390.506294996100212,3411.65233544544,3411.652335445399317
3149.33432664976,3149.33432664979954,3432.88648685885,3432.88648685879979,3452.71000168686,3452.71000168689987,3219.34188360892,3219.341883608899467,3347.37827796181,3347.378277961799532,3544.35985266758,3544.359852667599612,3042.443299452,3042.443299451999327,3197.40857234125,3197.40857234119993,3418.29774409866,3418.297744098699687,3450.26460247321,3450.264602473199365
3158.86133692762,3158.86133692759994,3472.1654303596,3472.165430359599657,3465.89475767345,3465.8947576733999,3226.24180041503,3226.24180041499948,3354.6290345575,3354.629034557499827,3550.17907219612,3550.17907219609968,3050.44330156566,3050.443301565699575,3235.15351736718,3235.153517367200027,3422.31726411069,3422.317264110699387,3454.28412321901,3454.284123218999402
3169.663439979,3169.66343997900002,3476.18495249224,3476.184952492199942,3479.19814309979,3479.198143099799375,3230.39854689784,3230.398546897799852,3364.53964082396,3364.539640823999425,3555.18320055719,3555.18320055719959,3056.01933429133,3056.019334291299845,3252.29394607068,3252.29394607069934,3432.16388410479,3432.163884104799755,3459.86766144068,3459.867661440699512
3177.95972475696,3177.959724757,3482.94423083955,3482.94423083950004,3488.03283673927,3488.03283673929944,3234.418068324,3234.41806832400015,3368.55916081717,3368.559160817199875,3559.24927562209,3559.24927562209995,3060.03885791482,3060.038857914799327,3259.0539694765,3259.053969476499317,3439.97842238606,3439.978422386099727,3466.16399689344,3466.16399689339959
3192.39697749586,3192.39697749589958,3486.99507985923,3486.995079859199892,3492.05235673021,3492.052356730199777,3274.71854855767,3274.71854855770015,3372.83722696462,3372.837226964599712,3580.47943909287,3580.479439092900052,3070.52974776734,3070.52974776729933,3270.45282691535,3270.452826915299727,3451.84813968039,3451.84813968039997,3470.1835168808,3470.183516880800187
3199.04067288048,3199.040672880500087,3492.92474653017,3492.924746530199617,3496.43939521316,3496.43939521319952,3278.73807021071,3278.73807021069932,3378.54610196332,3378.546101963299392,3610.51957108853,3610.519571088500002,3074.54926777693,3074.549267776899782,3283.2802632549,3283.28026325490008,3459.88718300596,3459.887183005999745,3476.16543183356,3476.16543183359953
3204.33270661307,3204.332706613099607,3520.7712852777,3520.771285277699452,3500.4589188175,3500.45891881749957,3283.41661277265,3283.416612772599352,3382.55597210123,3382.555972101199575,3614.53909109439,3614.53909109439972,3081.20170155205,3081.201701551999565,3301.2873407078,3301.28734070779955,3465.18361861197,3465.183618611999912,3482.99507915783,3482.995079157799402
3213.3158018551,3213.315801855099367,3540.35985232291,3540.359852322900212,3522.74793020719,3522.747930207199705,3287.43613492507,3287.436134925099382,3393.10166185345,3393.10166185339948,3618.68392654494,3618.683926544899795,3085.24373986052,3085.243739860499757,3305.30686069922,3305.306860699200102,3481.31595185232,3481.315951852299792,3494.99396589523,3494.99396589519982
3225.62396136742,3225.623961367399705,3551.24927427436,3551.249274274399782,3526.76745019692,3526.767450196899502,3292.031705535,3292.031705534999662,3423.57316956833,3423.573169568299805,3625.11303744227,3625.113037442300065,3089.27077499954,3089.270774999499725,3351.3102119734,3351.310211973399412,3497.58510353338,3497.585103533399877,3510.52355890084,3510.523558900799782
3240.82287703145,3240.822877031399902,3557.91667357036,3557.916673570399315,3543.57384245089,3543.573842450899962,3297.61256797434,3297.612567974299952,3428.48250253364,3428.482502533599462,3634.15434127596,3634.154341276000187,3094.02682787022,3094.026827870199657,3364.77696122834,3364.776961228300015,3505.71844563898,3505.71844563899957,3519.25435477576,3519.25435477579957
3244.84239704435,3244.842397044300002,3561.93619358262,3561.936193582600017,3551.30206675367,3551.302066753699355,3320.06577186894,3320.06577186889989,3432.50202376395,3432.502023763900062,3638.17386128297,3638.173861282999482,3101.05723949214,3101.05723949210004,3371.61704260229,3371.617042602299977,3509.7379656517,3509.737965651699582,3543.85877156402,3543.85877156399964
3251.96518631397,3251.965186313999755,3568.63467709002,3568.634677089999955,3557.7903778004,3557.790377800400157,3336.74580028017,3336.745800280199532,3459.25949604509,3459.259496045099687,3645.30957701631,3645.309577016299942,3105.07675950121,3105.076759501199365,3378.97091976097,3378.970919761,3514.50898329285,3514.508983292799695,3571.0970632314,3571.097063231400157
3256.29394790121,3256.293947901200217,3573.06137397138,3573.061373971399902,3561.80989778906,3561.809897789099507,3346.60951175858,3346.609511758600077,3478.94423001798,3478.944230017999857,3650.5434073037,3650.54340730369949,3111.30952624919,3111.309526249199725,3406.19106792659,3406.191067926600217,3518.52850395818,3518.528503958199495,3576.11790765494,3576.11790765489967
3272.28067691634,3272.280676916299845,3577.5163999736,3577.516399973599607,3565.98534840148,3565.985348401499315,3350.62903176903,3350.629031768999987,3501.02442381911,3501.024423819099852,3654.85711366642,3654.857113666399515,3117.65123629705,3117.65123629699973,3418.34249963047,3418.34249963049932,3537.91691582406,3537.916915824100205,3581.2012362545,3581.201236254500137
3279.41661257864,3279.41661257859959,3581.859336696,3581.859336695999437,3579.72740811423,3579.72740811419952,3362.27934552534,3362.279345525299495,3505.1164510095,3505.116451009499532,3660.03578545608,3660.03578545609979,3121.67075839969,3121.670758399699475,3422.36201961927,3422.362019619299632,3547.16368032612,3547.163680326099882,3585.22075624828,3585.22075624829994
3283.43613473972,3283.436134739699795,3587.52304708409,3587.523047084099732,3596.89150140227,3596.891501402299565,3368.83722425578,3368.837224255799805,3509.13597099856,3509.135970998599975,3666.12318277196,3666.123182771999367,3125.83118710493,3125.831187104899967,3427.57316975075,3427.57316975069988,3551.18320033835,3551.18320033829967,3589.85933908509,3589.859339085100132
3288.85174574827,3288.851745748299427,3591.81840627578,3591.818406275800032,3617.98166075617,3617.981660756199727,3384.05742553871,3384.057425538700032,3514.76857315114,3514.768573151100087,3670.9554795682,3670.955479568199725,3131.15198758902,3131.151987588999862,3432.48250271289,3432.482502712899977,3555.24927541408,3555.249275414099415,3595.64909358141,3595.64909358139993
3294.81135174021,3294.811351740199815,3616.24601071223,3616.246010712199662,3622.00118074348,3622.001180743499375,3392.82247243116,3392.822472431199442,3523.74934739567,3523.749347395700155,3677.2199342015,3677.219934201500095,3135.84097305544,3135.840973055399437,3436.50202394067,3436.502023940699462,3561.19804262401,3561.198042623999742,3599.66861357689,3599.66861357689957
3304.38952839627,3304.389528396300182,3620.26553072489,3620.265530724899677,3637.55945005766,3637.559450057699892,3396.84199244281,3396.841992442799882,3527.76886738432,3527.768867384299467,3681.72328549634,3681.723285496299455,3140.0777050215,3140.077705021500142,3443.25707994881,3443.25707994879939,3602.5551878749,3602.555187874900175,3604.14058923266,3604.140589232700207
3330.52262681388,3330.522626813899467,3629.64296114166,3629.642961141699727,3641.57897004469,3641.578970044699405,3412.7947148238,3412.79471482379994,3534.76745212006,3534.76745212009972,3686.55449155993,3686.55449155989935,3144.38603851595,3144.386038515899587,3447.27660105657,3447.27660105660015,3617.08453214612,3617.084532146100157,3610.33743875309,3610.337438753099365
3370.54609930469,3370.546099304699952,3652.39621179322,3652.396211793199642,3646.54340667138,3646.543406671399662,3416.81423483558,3416.814234835599552,3542.15955197661,3542.159551976599675,3695.60540589636,3695.60540589640003,3148.42286588661,3148.42286588659953,3454.26460278367,3454.26460278369994,3621.54405573984,3621.544055739799645,3633.46829549415,3633.468295494099937
3388.4830244659,3388.48302446589968,3656.4157318056,3656.41573180559952,3650.85711301196,3650.85711301199989,3430.26450693578,3430.264506935799532,3546.17907196489,3546.179071964899765,3710.68514574258,3710.685145742600055,3154.84142278351,3154.841422783500087,3465.60525368712,3465.605253687099307,3637.30957500704,3637.30957500699968,3637.48781549473,3637.48781549470003
3394.52510808626,3394.52510808629994,3662.12318265496,3662.12318265500015,3658.9359569837,3658.935956983699717,3435.18797521795,3435.187975217900187,3567.48939909337,3567.489399093399687,3730.49648093502,3730.49648093499944,3162.58911997256,3162.589119972600187,3483.20411695141,3483.20411695139955,3642.54340375777,3642.54340375779974,3682.65919745363,3682.659197453599507
3398.54462809728,3398.544628097300107,3673.219934096,3673.219934095999617,3662.95547697054,3662.95547697050005,3439.61340001202,3439.613400012000045,3571.50891908123,3571.508919081199557,3742.71894337807,3742.71894337809952,3184.2226231832,3184.22262318320007,3487.22363693957,3487.22363693959959,3658.12318240799,3658.123182407999582,3727.77359012116,3727.773590121199952
3404.17471531547,3404.174715315500165,3682.55449146333,3682.554491463300095,3670.12318564639,3670.123185646400077,3460.13243611263,3460.132436112599852,3577.0613758437,3577.061375843699342,3747.88889145204,3747.888891451999362,3197.31017382318,3197.310173823199865,3491.38407896364,3491.384078963599667,3662.14270374109,3662.142703741099457,3748.93828170071,3748.938281700699905
3409.01556838884,3409.01556838879968,3690.86637055863,3690.866370558599545,3705.69368258654,3705.693682586499552,3484.98162302792,3484.98162302789932,3581.51640181846,3581.516401818499607,3756.19170657805,3756.191706577999852,3203.88297329877,3203.882973298799687,3507.38021806269,3507.380218062699887,3666.95547950726,3666.955479507299955,3752.95780171219,3752.957801712199382
3415.65233833205,3415.65233833199999,3703.60791285068,3703.607912850699892,3727.5053674432,3727.505367443200145,3502.56709303636,3502.567093036399445,3585.85933851398,3585.859338513999307,3767.44809600588,3767.448096005899957,3210.14603779991,3210.1460377999001,3521.53805030302,3521.538050303000077,3710.63810012796,3710.638100127999662,3759.53748316152,3759.53748316149994
3420.6635951318,3420.6635951317994,3712.81334683753,3712.813346837499912,3758.21108432336,3758.211084323399502,3514.52850350338,3514.528503503399392,3591.52304886686,3591.52304886689943,3787.20912642822,3787.209126428199842,3215.34188317928,3215.34188317929965,3537.63490389883,3537.634903898800062,3733.78492515627,3733.784925156299315,3763.84922217642,3763.849222176399945
3426.3172662863,3426.317266286299845,3720.56696976122,3720.566969761200187,3762.69203286505,3762.692032864999405,3518.76857457595,3518.768574575899937,3595.81840803176,3595.81840803179965,3803.68763600555,3803.687636005499357,3227.20052203266,3227.200522032700057,3541.65442388729,3541.65442388729933,3742.80139138756,3742.801391387599305,3768.42033084156,3768.42033084159992
3431.57317251495,3431.573172514899842,3724.59404653119,3724.594046531199627,3798.43248815597,3798.432488155999617,3523.10358171286,3523.103581712899525,3600.1405886337,3600.140588633699725,3807.70715601369,3807.7071560137001,3231.22004203887,3231.220042038899905,3549.05728664364,3549.05728664359957,3759.84922134666,3759.849221346699767,3816.98498942598,3816.984989425999617
3436.16388627503,3436.16388627499963,3728.63881900608,3728.638819006099752,3802.45201116088,3802.45201116089992,3537.52714464028,3537.527144640299405,3614.93632295069,3614.936322950699827,3813.90550729341,3813.905507293399737,3241.5020128786,3241.502012878599987,3554.16782270411,3554.167822704100205,3781.66605972653,3781.666059726499942,3821.00450943885,3821.00450943879967
3442.23511166535,3442.23511166529987,3734.41473633096,3734.414736330999392,3826.77546223136,3826.7754622313996,3541.54666465077,3541.546664650799345,3619.77217619809,3619.772176198100157,3820.93060649819,3820.930606498200162,3257.72216733936,3257.722167339399667,3560.58808947252,3560.58808947249962,3835.91723065133,3835.917230651300077,3840.75182256536,3840.751822565399365
3459.01315284939,3459.013152849399365,3738.49648319,3738.496483189999695,3835.63384033019,3835.633840330199737,3565.28476321191,3565.284763211900087,3630.27823107501,3630.27823107499988,3825.59786474565,3825.597864745599502,3261.74168734475,3261.741687344700032,3569.06137271225,3569.06137271219994,3845.19904712392,3845.1990471238996,3844.77134257824,3844.771342578199427
3463.03267285845,3463.032672858399552,3800.8350301831,3800.83503018309965,3840.34765613231,3840.34765613229955,3573.83981627577,3573.839816275799405,3644.46977247679,3644.469772476799317,3841.96317188273,3841.963171882699482,3267.82056182759,3267.82056182759969,3574.69274417311,3574.692744173099515,3861.86024490975,3861.86024490969975,3849.19904812324,3849.19904812319963
3469.18362075546,3469.183620755499745,3818.14220122982,3818.142201229799852,3852.57393412952,3852.573934129499315,3577.8593362855,3577.859336285499905,3652.01626476156,3652.016264761599802,3845.98269189037,3845.982691890400007,3275.4871387093,3275.487138709299857,3578.71226416263,3578.712264162600132,3865.87976491202,3865.879764911999687,3856.24945384404,3856.249453843999607
3474.18352009365,3474.183520093599315,3848.24945284613,3848.249452846100192,3872.87962908616,3872.8796290862001,3588.08959123877,3588.08959123879957,3656.03578474899,3656.035784748999487,3852.24945287138,3852.249452871399612,3279.50665871418,3279.506658714200045,3583.87387466432,3583.873874664299352,3870.47510327248,3870.47510327249982,3860.26897534233,3860.268975342300095
3483.84682466294,3483.846824662899952,3852.26897413433,3852.268974134300142,3876.89914908221,3876.89914908219997,3592.10911124816,3592.10911124819994,3681.17720131888,3681.177201318900177,3869.13857272662,3869.13857272659969,3332.62184839979,3332.62184839979999,3591.91261328951,3591.912613289499852,3894.1403555722,3894.14035557219994,3870.74326918956,3870.743269189600127
3494.64312498949,3494.64312498949947,3856.57393702798,3856.573937027999802,3882.86431434095,3882.8643143408999,3596.14058712667,3596.140587126699742,3685.85640029654,3685.856400296499475,3890.66897670993,3890.668976709899642,3341.84086364337,3341.840863643399632,3597.94622470087,3597.946224700899612,3906.42010963271,3906.420109632699665,3892.55231059279,3892.55231059279957
3518.29460504877,3518.294605048799882,3862.85515785202,3862.85515785200004,3888.12696459629,3888.126964596299317,3600.16011051508,3600.160110515099392,3700.6257442117,3700.625744211699375,3904.63476026695,3904.634760266899305,3381.07306273489,3381.073062734899382,3607.12278208077,3607.122782080799867,3910.43962963318,3910.439629633199717,3896.57183060515,3896.571830605099412
3525.25916242111,3525.259162421099962,3888.10553493394,3888.105534933899415,3902.64544900665,3902.645449006599837,3606.55518805164,3606.555188051599532,3720.29169944054,3720.29169944049953,3908.6542802735,3908.654280273499342,3385.09258273662,3385.092582736599967,3611.14230483374,3611.1423048337001,3917.06199447277,3917.06199447279958,3908.68449524446,3908.684495244499875
3541.14019265001,3541.140192649999317,3895.8966035004,3895.896603500399565,3906.66496900588,3906.664969005899352,3611.12278413799,3611.12278413799957,3739.50794034784,3739.507940347799362,3912.68449569926,3912.684495699299975,3391.60130791441,3391.601307914399502,3618.53909169938,3618.539091699400145,3926.69504615166,3926.695046151699882,3917.45578694999,3917.455786949999477
3547.0667698241,3547.066769824099525,3919.36507312334,3919.365073123300117,3911.57374081686,3911.573740816899755,3615.14230690831,3615.14230690829935,3750.15172474968,3750.151724749699482,3921.80872017913,3921.8087201790995,3420.02696046547,3420.026960465499532,3622.98223115433,3622.982231154299362,3933.17463377643,3933.174633776399775,3921.47530696191,3921.47530696190005
3557.19804204991,3557.198042049899402,3940.27721159649,3940.2772115964999,3916.68449753407,3916.684497534100032,3627.31493388807,3627.314933888099392,3773.11759696166,3773.117596961699732,3926.52981168175,3926.529811681699345,3424.04648046599,3424.04648046599958,3627.00175114724,3627.001751147199675,3963.01983944818,3963.019839448199477,3925.8087212464,3925.808721246399717
3578.09230013997,3578.092300139999662,3944.29673160074,3944.29673160069977,3921.06199638919,3921.061996389199507,3631.33445389646,3631.334453896499315,3780.97339984934,3780.973399849300205,3939.1880907373,3939.188090737299705,3487.38407828189,3487.384078281899732,3656.25583950182,3656.255839501799515,3968.8540336805,3968.854033680499912,3930.69225000559,3930.692250005599802
3583.52304643248,3583.52304643249953,3959.80149210432,3959.80149210429953,3946.33886933455,3946.338869334499567,3647.50490989773,3647.504909897699677,3784.99292108367,3784.992921083699905,3948.48595584671,3948.485955846699642,3495.80407138402,3495.804071384000045,3674.46874119432,3674.46874119429957,3973.40101030102,3973.40101030099957,3934.71177001723,3934.71177001719933
3587.54256999822,3587.542569998199707,3970.01010854891,3970.010108548899537,3961.95379254183,3961.953792541799867,3697.17854915733,3697.17854915730003,3789.66606101514,3789.666061015099317,3952.50547585234,3952.50547585230014,3508.90529594867,3508.905295948699842,3699.24632735796,3699.246327357999677,3984.42009044017,3984.420090440199587,3942.71177192865,3942.711771928599757
3604.42444338066,3604.424443380699802,4003.98582977772,4003.985829777700002,3965.97331618314,3965.973316183099977,3713.42406575219,3713.424065752199552,3800.56113212368,3800.561132123700177,3956.62448769839,3956.6244876984001,3512.92481594642,3512.924815946399565,3703.26584736159,3703.265847361600192,3988.43961043749,3988.43961043750004,3948.6049672947,3948.604967294700132
3609.03512231313,3609.035122313100132,4017.95685034891,4017.956850348899925,3988.84182040109,3988.84182040109953,3722.39521398889,3722.395213988899727,3816.93060511838,3816.93060511839939,3970.12544951332,3970.125449513299815,3519.10358084889,3519.10358084889957,3720.61929713156,3720.619297131599515,3992.84182371915,3992.841823719099912,3952.62448730592,3952.624487305899477
3614.68392642939,3614.683926429399425,4051.36325451496,4051.363254514999415,3992.86134574635,3992.861345746299765,3726.41473399448,3726.414733994499317,3820.95012708217,3820.950127082200187,3984.36014960661,3984.360149606599392,3536.12447473848,3536.124474738499875,3724.63881713792,3724.638817137899412,3997.23286272752,3997.232862727500095,3957.33254965898,3957.332549658999582
3618.7034497291,3618.703449729099687,4055.38277451491,4055.382774514900107,3999.904862522,3999.904862521999332,3731.50536980156,3731.505369801599942,3834.66695369133,3834.666953691299555,3997.31447821384,3997.314478213799692,3542.30660473231,3542.30660473229999,3730.41473445694,3730.414734456900067,4001.25238661597,4001.252386615999952,3961.90197268782,3961.901972687799562
