"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",,"Vector of RSSI per node LoRaNetwork_straight.networkServer.app[0] ($0=""avg"", #0 - General-0-20230518-18:36:21-53244)",
3742.6084621448,-76.43074389490698165,3598.21997869013,-61.97491584476298925,3074.83889769966,-78.67927193888698385,3109.06074004085,-67.9529786716919941,3567.5033036533,-71.9023192763039841,3546.77098475418,-58.50368294217199125,3103.50288681036,-82.39136245245799705,3153.5390255081,-62.64744050120799535,3040.12412206732,-72.28897374285500605,3331.21103130771,-67.02747805299497915
3749.01399521367,-69.1050653936659953,3606.03231803778,-69.798436329569,3084.14488672883,-58.95645264604799225,3113.08026002762,-68.47807142881399015,3571.52282366557,-82.9833919926239783,3562.30057783584,-60.07932780860599535,3108.79678923074,-61.1440347153009893,3174.10385406022,-61.87004461139899515,3045.18478349271,-72.9768548528159894,3335.23055130707,-66.01964180146899225
3753.03351522129,-79.05998450451298225,3610.05183803705,-62.9795980848889909,3095.48336566897,-58.92390883935600215,3128.45627952827,-74.884533143586992,3588.25570731788,-82.31423042421499725,3566.3200978441,-62.21822235950499165,3116.04973311362,-60.87385570174599515,3178.12337646872,-75.16093084560199575,3077.74760095199,-72.20077443538198705,3339.9833726986,-75.2314509771599941
3759.24371369357,-66.9217139486009953,3619.93907048459,-62.36112019906200005,3099.50288568104,-63.03313111077000005,3132.47579951505,-78.4030748397539978,3592.27522910959,-72.08256588977400235,3589.06698589136,-57.9458763821279914,3120.89940264456,-69.647637206452998,3185.07417927407,-65.8073153486849944,3084.31209784418,-73.17964178826898065,3357.94449527242,-64.69139770704398965
3793.80558860788,-76.4770544141869944,3625.52004346506,-73.0510575911399936,3116.37405810281,-64.64662832932299325,3137.53149686345,-70.1314632312529793,3603.49483640293,-69.7745853404790066,3598.61627790851,-58.4297139720350029,3136.79129080415,-66.36647194697499655,3189.7134303663,-69.93500607174999535,3088.33161783088,-70.28411169076397835,3369.68339577377,-78.2793647196429841
3801.63999452215,-72.30690891323300175,3629.53956346561,-60.8856226360369985,3121.25426466539,-68.1009637703689916,3143.68022661854,-75.5900040133199976,3607.51435979456,-69.4234176351239964,3606.33129480856,-68.43478970072999315,3147.6013154111,-64.00529436109198375,3197.67061659487,-66.45630857793599925,3093.48144317604,-71.97777961016299715,3373.70291577453,-69.983218680207983
3809.06273986382,-78.96615226946298065,3643.70430759165,-64.1615906530869891,3136.75385343537,-71.5297284244019803,3147.79346464448,-66.1099324932499994,3614.05184067863,-66.90110414095698825,3617.89372559979,-65.0153818989869873,3152.60055410729,-66.59471080827199765,3239.1145853912,-63.7965553014759903,3097.61876939171,-80.05012921387600465,3382.32980833494,-80.51139947315797915
3814.83206918246,-69.014327976695,3648.43036431063,-78.1500382223260029,3141.35402468711,-71.05257430825000125,3151.81298665218,-72.19876895690597935,3619.18635898326,-70.67956447371798825,3626.44877866395,-70.080540752106003,3164.77658769411,-57.67871228445000025,3243.13410538832,-68.007425787486994,3101.95769558717,-72.7305392945299898,3399.98093408167,-63.70352389019299705
3836.87185964986,-65.80893031674398205,3668.54730655099,-65.2477952862689958,3145.37354647895,-84.0534994292079883,3157.3790785093,-68.735473269552983,3625.32838275832,-70.4535909965200059,3630.4682986741,-64.7922051736939861,3168.79610768724,-57.4249973938219964,3251.21053660878,-80.24224593402999485,3107.50288972483,-75.46935624822700075,3404.00045408351,-75.5219804235009914
3856.34035191641,-68.6596091827219934,3683.85814214066,-64.4514549264440005,3149.44457170324,-67.3151368839969846,3167.91641276073,-75.50292263782998225,3630.86370283185,-74.9059345190700011,3671.9509659115,-65.6208640240689929,3173.07543120407,-56.59579256021198975,3270.5531830782,-77.2312627130729934,3112.79679214068,-66.4617880417650039,3409.42641838297,-69.7581872111949789
3861.43200915614,-70.0343842098199898,3695.74280725598,-72.3025878339659866,3157.0441008559,-70.40686738469500455,3171.93593417869,-79.98908260757099215,3639.72596886572,-67.0382938833730006,3684.37488460094,-65.94304648965399435,3178.10385471884,-57.0628654013829928,3275.08393662192,-66.6877779183569996,3117.08026064529,-72.09763298594498315,3418.78635951167,-69.88823022101499275
3885.84234350763,-73.33215358063699765,3709.12064032841,-62.52514524164399715,3172.05379942665,-69.71177841816398735,3185.71342940982,-79.7500133863809989,3643.74548887826,-75.66789530826000005,3688.39440461209,-67.54936021853200125,3184.66478500531,-61.4723983053959981,3285.12509559731,-65.9087559085189978,3121.73874879232,-73.31494515226299285,3422.80588027279,-70.88676135168600435
3892.83049153653,-75.8300386326120016,3715.08981681628,-64.71795779847698755,3194.43527375613,-70.7630526542839956,3213.57516215021,-70.08889770212698485,3648.95730268476,-68.28685034705199515,3692.90445181666,-70.8567601489239959,3195.44370367388,-64.13827933452600375,3289.14461559659,-68.5773329187809961,3125.86278542427,-77.25066822015997985,3427.19517804102,-75.6272392209060055
3905.28309109221,-73.187097100991991,3719.10933682209,-69.2165304226379871,3215.22021562086,-66.04953643603499785,3225.0869794428,-71.2352792715929863,3652.97682658897,-71.5661854820259859,3757.5496069117,-66.30397443883498435,3202.08204673074,-58.5418588774549986,3296.47879375188,-68.1436641842049934,3129.92493408798,-80.15779777013599955,3440.02939196991,-76.68210707838198885
3924.29052902052,-71.4083140245959951,3734.97541778106,-61.52373294937198955,3224.76036402075,-69.79140291933799735,3229.10649942969,-75.16190587603398375,3681.27618870385,-83.1100826363409906,3766.88416427874,-72.15024035126899065,3210.50401990656,-60.7027294174709906,3300.56074185774,-67.9077015392319934,3134.69876295047,-86.1183709257799985,3444.04891197313,-76.4324775726219909
3931.14649463153,-70.016817287066999,3738.99493778778,-69.52861574982100005,3228.77988403362,-66.92514116368297975,3235.10908177362,-70.3219341278650061,3685.29570871651,-73.4012529761159836,3779.30694380719,-68.3940109961459936,3214.52353990358,-66.6756000011500019,3305.78919573287,-73.8417207398989885,3139.68022660944,-76.58674748153998705,3480.23787634369,-66.3008597612909793
3935.1660146419,-69.7398462920299946,3743.19606564697,-67.14126532694200455,3232.96671416627,-72.56672423577199955,3248.40241538123,-81.9462095391309898,3690.65258596939,-69.53371338362498455,3798.97289915026,-69.0608527152510019,3233.08778259381,-60.0314727456629951,3310.04078768043,-70.42918510383600465,3143.79346463529,-68.7302190122699981,3488.43225517711,-67.8335102325259809
3940.13887398179,-72.87577068312498315,3747.21558881805,-63.4981903564799948,3237.08778461649,-71.0898654020219848,3252.7417976258,-69.2952812156729859,3725.39005818999,-70.08656611061499555,3802.99242125632,-70.7577174120259824,3238.86008110356,-56.52282384819299905,3314.79993913998,-65.9702524157870013,3147.81298664292,-73.32736885319698635,3492.45177518185,-86.10941903559699955
3944.15839728896,-73.15297016697300565,3760.07859149178,-65.6273143110119858,3260.75784679611,-73.12223439652998965,3262.95607408026,-68.5685875336720013,3729.40957820275,-72.967122712128997,3807.02438526536,-70.25462361568997925,3253.91700824146,-55.18545900739799475,3319.51310656653,-96.7745366062299861,3154.75850108193,-73.16500525091200265,3522.12707503657,-68.9117498317380066
3950.308145435,-79.3924949947779904,3769.96409619445,-69.46635609160398385,3264.77737044489,-67.91497949943499155,3278.75779299775,-71.3859641576949853,3738.82688472434,-70.2620345196139905,3812.29020725915,-74.61178718895399685,3257.93652824307,-60.4725520047129945,3323.57589592687,-78.59109991340898165,3158.77802106866,-69.013006721091983,3528.6150248097,-72.8669432199959883
3954.38720901536,-76.93264464397998355,3810.67088785753,-68.4387421447519838,3279.31151766158,-68.2764980357829925,3289.0590762518,-71.81370758244500485,3774.07195084928,-71.1415362764620053,3817.06274165844,-71.3410902559149915,3262.01781555957,-64.78794934019998635,3327.82855105331,-74.10945164933897875,3181.59944202824,-77.86684234851699635,3532.63454481556,-69.7863675309149866
3959.70299352746,-72.5539788756209983,3815.05227489288,-73.01222310769398375,3283.42945634124,-67.4124882941370058,3314.22588459947,-65.5927203679569854,3778.09147086213,-78.806206411334983,3822.83207098209,-67.7248482388249895,3295.00576348684,-63.217051048020991,3334.0025875073,-79.61661848767297975,3186.47066192303,-72.23130868372598415,3539.81378418084,-86.9455918391309976
3967.77449486489,-83.5859882805739855,3819.07179702762,-81.31969100987598125,3287.44897635425,-63.55337693778500315,3320.17062185904,-80.3437424714979895,3783.30694574076,-73.73257177049998715,3829.77701267762,-69.5045739914509963,3299.02528349236,-75.82342838142500315,3339.23055138069,-76.937940003651988,3200.10139585752,-71.4308186276749948,3543.833304187,-67.15106129222999665
3971.79401907881,-68.31281855073899555,3823.47227115925,-73.0845135967109909,3292.47879268282,-72.0743223911939876,3330.00258614991,-85.6309396822649939,3790.34951577909,-70.464789046987988,3850.00526795427,-76.8591445299669825,3304.56074261168,-55.19943052008399295,3343.98337277505,-65.93144095198798005,3204.12091584427,-65.36810503293798975,3557.87912770608,-70.59840529335298215
3984.90628350574,-78.36049769675599885,3863.18027014809,-61.2740256572639906,3296.56074080208,-66.44606364489698055,3355.30393832424,-74.09782021018898455,3797.79347440263,-66.7018753426060014,3854.02478945219,-69.5290397411820035,3316.92231240842,-57.29730055621699565,3383.8944395545,-65.9281426575069814,3219.03840028691,-76.7919423335749795,3573.21397462606,-71.2510176654839991
3988.92580827842,-68.7084398418709836,3867.19979015842,-68.8958350925749981,3301.78919469409,-63.25125691570499925,3362.9625772022,-76.8336530245869934,3817.00971542036,-79.38845697595399965,3859.96272846045,-82.73000029146800175,3320.94183241554,-54.9524991860599952,3387.91395955841,-67.1569062403119969,3223.05792027368,-78.00569709635399785,3589.31082829705,-78.1320902998469929
3993.52297219767,-66.48964228840000565,3871.52864455099,-68.1807568217909929,3306.04078665513,-68.9060059494079835,3369.08300939163,-58.13544083269400155,3821.02923543328,-73.72920758284899965,3875.80878622205,-66.66958024060599515,3335.66070504229,-55.5293790150479934,3393.24192372258,-68.2716001485689785,3236.30764466639,-85.64831661514000385,3600.20025023625,-68.16385073405200485
3997.90596109714,-75.84891385726800165,3893.27398882101,-67.73831960954097975,3385.51960781767,-66.72146349214898435,3373.10252937898,-77.31149319809998105,3825.52225922518,-75.0496707215889951,3879.82830623458,-71.9399346900079875,3354.83987198827,-70.91362517394898615,3397.26144648839,-72.01712907188499425,3266.49255544752,-63.2964189565170014,3618.18263553562,-69.59003241443298265
4002.5658123552,-71.25930941073897855,3897.2935088318,-61.69963786236199585,3389.53913211418,-75.530717602051993,3377.70291687377,-61.70169751970699655,3851.81299908087,-72.42993007912500015,3884.9272487601,-68.87664370347198405,3358.85939199741,-68.336279631661,3401.77761033104,-65.40899306679298755,3270.51207543433,-68.79588848771300005,3631.92469781963,-68.00152320552800215
4008.63133408512,-76.5374869206050048,3901.48950045261,-79.18280599639697905,3419.9021417046,-71.43558383505998655,3382.87959245383,-66.20899423177098675,3861.90252199092,-76.1462844326219963,3889.44066559081,-68.12567831288200155,3364.31737139252,-62.1067616119259893,3406.7929588573,-83.47142813377999415,3274.55318514271,-69.3780363046249986,3635.94421532379,-76.78011817483400105
4020.82483886134,-75.30564283668400065,3906.05455329062,-70.3800991918290035,3424.24652000089,-73.10742651143598855,3387.29951241298,-66.579407338052988,3869.27396304515,-71.78265929099799765,3893.60187010883,-82.48699375931798235,3378.87959106204,-61.2911411195799898,3418.80587963664,-71.4269936084660058,3281.06325773006,-69.5166114757989814,3642.94763251878,-68.4845410185099863
4031.58033512215,-75.8266624667389803,3911.71239233668,-67.472473537989998,3428.26604253264,-68.45862322139399205,3391.31903383159,-68.05018158285298535,3877.78633784252,-82.8023376321089866,3901.43099600226,-70.76338010048198125,3395.31562635558,-67.0496120385149934,3433.80151717664,-70.86600618982097875,3297.7891919888,-75.1322230917020019,3649.67266619685,-67.3234312725730033
4035.59985511146,-78.8106152845799951,3947.46961259809,-66.43607488124300155,3432.40171273308,-76.42299648629997905,3397.24192487152,-69.42419169042798875,3881.80585785551,-79.2051558159049873,3914.62544429746,-69.1293930750559863,3403.62572411919,-65.9852871563749941,3437.8210371825,-73.44286084097498675,3304.79889191146,-80.7463102068300029,3677.62293189564,-66.0959558709539861
4047.56466276813,-70.9703247985549976,3951.4891326095,-67.25412803609899,3447.79826018759,-73.7270565851309809,3429.03260504335,-70.49105677192298435,3886.52237703911,-76.0577030459919851,3918.64496431011,-73.4161761993759964,3419.17565593703,-62.92685845772899685,3442.93842998351,-78.44524762387598535,3315.55637473607,-73.7491928138399825,3681.64245190455,-70.43270126564999565
4051.58418275757,-72.49075917383498755,3956.74197238855,-67.82383542486499515,3472.5969076422,-101.1345917999999809,3433.50326743007,-60.5106019439959935,3900.77341025737,-78.9288098047749995,3923.43766922053,-72.31728617186800505,3423.19517594806,-63.37145212415700235,3446.95795216029,-65.71446228554199785,3319.57589472294,-66.4455568296010026,3698.84268902834,-80.5653078139969804
4055.83839900502,-91.39907368403700565,3961.03973051599,-65.2250989468739986,3483.04871792729,-71.1397131714190036,3437.52278741801,-83.34295742491400435,3904.79293221414,-90.69646506987498885,3932.36340796846,-71.6095654940330061,3428.24652022256,-63.8014986596730009,3460.39762122368,-75.2445667885450004,3323.82854983426,-74.0706941316269931,3702.86220903757,-73.7507465332190006
4062.12892952097,-69.90252567073500215,3966.39610615279,-80.83866004112999785,3487.06824281706,-67.7539676645010045,3445.77302934115,-64.341358573438981,3916.67933079821,-78.001344987790986,3936.38292798116,-72.28249226337899785,3432.26604275233,-69.7302028066399938,3464.41714123043,-71.60625464227800275,3333.33526480787,-67.86628748616300275,3707.56004664778,-78.90245480355198975
4068.85779419701,-72.32008502066699375,3982.4111546924,-66.9794430829379903,3498.59356836313,-71.38479581782499375,3449.79254932927,-69.79360782726098455,3920.69885081123,-82.71071143656300225,3944.13887560632,-71.57905150238798315,3436.4017129508,-76.06263598895000625,3469.27791617039,-64.2169382738319993,3342.03594449455,-68.6808474172009934,3713.12064237403,-70.16976407393400435
4074.64558360513,-73.95478423121500075,3986.43067470411,-72.57520906693898125,3507.21495605186,-72.3934549590850051,3454.43546435866,-62.58091518397799275,3941.85758934644,-86.5337325799959838,3948.15839891577,-75.5146218243469886,3441.5227888221,-65.04077933025098415,3477.43660888397,-73.26283348344600165,3367.55837905629,-69.2406394960640055,3719.92905298068,-76.1428832000679844
4081.77617568814,-70.07218102900998225,3995.32680743034,-72.988597627676995,3514.53656309652,-70.72030512163999535,3461.14383819318,-61.9639735500599895,3963.94351927853,-76.4524357431249936,3955.70299184068,-72.636743574728001,3457.96175720025,-76.80315179856199825,3485.01812822869,-71.8754833450389864,3372.73805747,-81.37136563450297855,3736.33499890145,-68.0978338704459813
4093.09351885737,-71.46258754893000255,4002.92497444156,-75.7624253539219975,3534.22129718319,-71.8017213650439883,3466.50104614891,-66.75955814504499115,3982.26222715403,-76.28840656669598235,3959.72251515016,-73.8815637518299863,3471.96429323306,-63.04978742503999435,3489.03764823617,-68.749557145370005,3388.16831239371,-69.7715646090769891,3743.0814285048,-94.3261749186590063
4097.11303884728,-72.1115101995139863,4033.29904294993,-74.56768513392398715,3538.27948411937,-75.98735339933998005,3470.52056756857,-58.59126737767799375,3991.3159175192,-76.90858389514499975,3965.03973170038,-75.2730656219169985,3475.98381324489,-66.20347393977399955,3496.45177536676,-74.74609182801498235,3425.57856433334,-76.3188300141709985,3752.33679095154,-71.5750953206639904
4101.77842016466,-70.32788034952199005,4048.27546278179,-65.73619685518698905,3542.29900413263,-66.88548980852800665,3475.68806851999,-75.78286467807399135,3995.34633054413,-76.92054371549198735,3969.14249139511,-79.6349766811050014,3488.478682486,-64.2658161620069844,3501.00513925896,-79.47010025286198205,3448.46851571614,-75.86479376395300255,3756.35630845743,-70.963639996167984
4105.7979437161,-73.0541486506459986,4071.13956820867,-71.767220374257988,3548.00249728761,-75.3588936445199804,3480.6403094941,-83.39990030906398005,4001.52297650267,-79.9509721603099873,3989.52297052796,-80.61712929376599825,3511.35392407342,-61.0622667106359953,3509.17920340097,-71.07548058456299565,3452.48803570335,-60.48753866023500315,3800.97799114461,-69.107440766726995
4109.8652695918,-72.1595920358089981,4078.27619187233,-81.14856295205998965,3552.02201730088,-71.76128697581600565,3500.91823788963,-67.0059162751819881,4005.90596537596,-72.54791202340999215,4000.4269357494,-77.7262371962849838,3516.92718663634,-69.30515352750799685,3523.38816923057,-76.1353807525659928,3457.14383815865,-71.4839110994389838,3804.997511155,-91.04488697106700075
4118.12720035299,-72.9580670597279944,4088.71307785679,-68.3853536921479869,3561.87913035236,-90.61898167312898485,3513.38181824816,-62.37979917045200275,4020.86824896373,-72.90081573436199825,4013.28842909529,-71.01466352629600435,3520.94670664858,-67.99222649115498,3538.30391253685,-66.6265203263159831,3461.96175874076,-69.44714841189099255,3810.74550255199,-71.4557198922819904
4130.04471809441,-71.5426142145639969,4093.75889783617,-71.559080697940004,3577.18509696912,-71.58030167793199875,3517.40133823834,-67.82924348278598325,4029.35276450927,-80.42618907879798915,4017.30794908247,-80.98651785376998165,3526.77729044326,-64.60212270686798755,3547.97776036562,-67.33053851722399925,3468.4171425254,-65.85804618908898055,3815.02438848301,-71.5912436008109974
4134.06423808476,-72.3338763695639953,4097.77841782523,-82.7194748058879836,3583.3854962894,-70.75658843486399955,3523.23988946266,-60.1177511951059953,4033.82290205619,-74.5480642030989881,4021.50300127838,-79.72241330894499325,3537.63929743492,-78.3990854676600006,3561.07898496626,-67.4315478030979986,3473.27791744169,-60.77082239109400035,3819.05227700206,-69.1171986038129941
4138.75464536351,-70.63937168251698005,4101.79794137578,-66.01546052052998425,3587.41998552187,-80.62391620207998205,3541.05166499218,-57.69868522249500115,4037.84242204312,-85.84074303417798975,4050.10107859183,-71.4219834204819788,3541.77850426505,-64.92235372773299655,3569.0945322357,-75.68516424365498065,3479.68806910846,-64.69055288269800005,3823.07180008506,-77.93533966368198635
4168.20364473176,-71.99015320887400525,4105.86526725059,-68.4489248126619995,3592.25570891474,-82.91994661072899905,3545.07118498425,-56.712303960082991,4048.64689195844,-72.93873577510998955,4054.1205985791,-75.74427393186098785,3546.38375276878,-74.94095534848599955,3573.11405224507,-79.9917149993249833,3484.2378774385,-68.8761132609149908,3832.14603157903,-77.6580595463569805
4172.22316472265,-67.31214907078100365,4111.29116855897,-70.62099877634099665,3626.17846487794,-75.046942037164001,3572.91749068427,-60.24637723460499185,4078.13682982873,-71.10962805849300105,4058.12892784889,-73.00565289108098415,3570.03523285775,-80.13406226614299005,3577.21397486652,-73.678730544993982,3492.75875879162,-72.0164916359630066,3839.23558265414,-79.27271283270698605
4176.26798745843,-73.825940400598,4117.81121662577,-70.21629598226598965,3660.96544850758,-84.3806679194239844,3578.65090105863,-56.2488642838079895,4082.15635177868,-76.06924604698897925,4066.12893112031,-70.3665463432049873,3578.62085093668,-80.67864886309197885,3582.6208522553,-89.58403146954898905,3497.00513727332,-65.74163752592298215,3843.25510266485,-74.43038146692799705
4190.37849702435,-67.85316754171699905,4122.12720155026,-70.71006229030098175,3686.65258578002,-77.87603580194999565,3598.06417472041,-55.2132506233290028,4087.41375708121,-73.08091089351398725,4072.85779579251,-69.708184275766001,3605.49218815395,-65.97694027170697915,3587.40046301277,-80.54150806149598875,3505.37601193583,-70.95887297122300175,3848.46659864041,-67.7704162095599825
4198.96144897453,-75.8065059960889866,4127.51390570262,-68.3346273682819853,3690.67210757269,-74.75025636011199,3602.08369472,-52.51551040479499455,4091.55082366548,-76.0610560828459936,4077.00231728456,-67.53643049323599685,3611.98049923924,-74.2389433160890061,3591.41998603743,-75.27665828037700605,3509.39553192343,-62.6074664950689905,3854.00526926838,-75.401702403788988
4215.09037958123,-71.57053857087200265,4147.07852224253,-76.08408076912900215,3697.86662458978,-74.23158187658498225,3607.49483668269,-64.34622967617099205,4095.57034754411,-79.9659250834379801,4082.13682983859,-75.17830659812398125,3620.45378252882,-67.31986375218500005,3596.25570942605,-73.145126639197002,3515.35392278473,-59.7475197347229991,3858.02479076471,-77.45078792705800165
4219.10989957292,-68.31754995084799,4195.70665033826,-68.30500298948697915,3714.38047066122,-85.6137211253659981,3611.51436006305,-61.1479145307159936,4119.51390457212,-87.7268692134659885,4086.15635178891,-82.52260607979098915,3633.62091200996,-71.9944847436420044,3600.77121499938,-74.36381382627598635,3538.01423321253,-70.1404734648909878,3866.06969852167,-82.0300721403500003
4224.95367514057,-72.2374452841930005,4199.72617032923,-76.17429651824699,3734.82688454197,-90.3832167561299964,3616.20883226976,-55.15488967150899645,4123.53342845077,-70.1816244886729803,4090.48353906418,-68.55125412820899535,3639.1813540847,-68.2908388018649928,3607.30073922862,-75.51649798158499005,3550.01311995076,-57.01525709524199195,3874.33124464974,-76.0832632072350063
4228.97319513245,-71.44549965190199685,4215.96162363537,-70.28730410656498835,3738.84640633465,-77.5106874265379983,3621.07103512895,-56.18848475444299575,4128.73445053781,-70.85694545826800075,4101.99742612034,-70.0810615614539924,3646.52614303026,-69.13709332400100015,3611.3202592386,-76.493429200967,3557.08242976106,-64.1508431155010041,3878.3507646607,-74.67555123545500325
4233.76215117979,-72.83698470206599005,4245.88642664769,-66.916003643918003,3742.99494228644,-70.07574820402399475,3654.36802142989,-64.6040756800850031,4132.75397052483,-74.19704636627298535,4133.21497602746,-63.7093189770579895,3652.04603625046,-69.7559722103609941,3615.51436256417,-71.93649145144698285,3561.10194974939,-60.3591065081780014,3882.52237567488,-74.8213229968519895
4237.91463116376,-74.82480999118098415,4249.90594980429,-68.50888217610199125,3759.4224849834,-74.7530820600090064,3703.56004383078,-55.11318162172099705,4152.84076564515,-84.91292155453498905,4137.23449601497,-72.5732459360519895,3657.99839458678,-71.8555396950249869,3643.07850161439,-72.5035694283979804,3573.58020502391,-74.7951140466350066,3893.48949721578,-71.05125220205900385
4242.65190176298,-72.67244968225398315,4269.95187459041,-62.35192314517999515,3770.50498361856,-82.43619037872298315,3711.42595002098,-58.19284879446399805,4178.23300751828,-73.61506214881998715,4142.30400370361,-90.41501079239998235,3671.18697356938,-74.1531159755609789,3670.08337422284,-80.17890372914399655,3589.47239501709,-62.66037994661100155,3902.46241664312,-77.7506236664050048
4246.67142416498,-75.41135081107699955,4274.99713659544,-71.4436229032999958,3774.52450363189,-78.4458203824439975,3736.23437923858,-69.07856202248598235,4213.07481582134,-78.1334380947070028,4146.32352517666,-68.305467331375979,3676.65364157327,-71.6062676475359863,3674.96040655093,-68.52807323378300425,3598.03466119128,-73.60295507637798065,3906.83430878965,-67.62618489503699925
4251.53246122178,-76.6373556711610033,4294.17309896663,-62.0289187843710008,3782.09147249061,-78.727511501793003,3759.0993892358,-62.5610569051819991,4219.58245495642,-77.90077072356899605,4151.74564293488,-70.0678464295579883,3684.88493126347,-69.42582086763599115,3678.97992968584,-76.2708453218669998,3625.27295285088,-63.4831685997729946,3919.43766899948,-70.79797902044100485
4256.26698097011,-78.6838103060040051,4315.8438095084,-65.48993467932800155,3788.32114654579,-76.23575945580299135,3765.67502853298,-63.17275699030299985,4223.60197494356,-70.8901788545509814,4163.70502476257,-75.8128875952309894,3688.90445127639,-74.31362082256899235,3687.85814409482,-81.1165330050990004,3634.92810962518,-55.04263905663700005,3940.96807300558,-77.12010682554100035
4260.46141242083,-68.9335830871019934,4319.8633295043,-62.11005113023399785,3811.46797160698,-82.9300323897339805,3773.64504313948,-59.9165463016889956,4233.91463233391,-83.45040459670298065,4172.26798570788,-82.71086851924400175,3694.65258655767,-73.8067317938219955,3692.39440573424,-69.46981949635599535,3638.94762961709,-56.6688022325259905,3950.38720711695,-93.9618020851659988
4264.48093482322,-67.9894417345319934,4324.94446561367,-58.0141013905199966,3819.47227084318,-79.55406370320298465,3786.34951248964,-67.64487252053999065,4239.27262403506,-70.0406833346829953,4215.19262660082,-72.7254419093089834,3713.89019623134,-75.8137607861060016,3712.50033571701,-84.26990579082999455,3644.95729922461,-59.8506278049130029,3974.62231894653,-75.8807104726099905
4268.54697133794,-81.60825564719098655,4339.87610413264,-61.95755484312499535,3824.49298646213,-76.7247913403849961,3799.00486377024,-71.331577572648001,4252.26697961293,-73.78038930381998705,4219.21214658874,-72.064421113858003,3722.35682956197,-74.1742646673619956,3716.51985572816,-79.4790238635669934,3648.97682310913,-54.0561951672889902,3979.67011338063,-78.4582666566559791
4272.59065729188,-70.587669816230999,4348.750615808,-62.3735942607169986,3828.51250647546,-75.1128361469519913,3803.02438378265,-62.67178199732200005,4256.51590124801,-77.9731583632629959,4229.76214937701,-69.2396699718439945,3726.37634957495,-68.1149554004140041,3761.69123777129,-86.38365195018698705,3653.67266655501,-57.5932729781589925,3983.68963339221,-73.5329473982980059
4290.27463488421,-65.72219402452699885,4355.79254597263,-68.05086683355699485,3870.76233514332,-80.77113731692799065,3808.99751147842,-63.2649531101629916,4264.42253751523,-86.8487394337130066,4266.49595953187,-70.55390497484498235,3739.1960649825,-81.265310596749998,3790.12853647457,-86.4706500547729885,3661.85952276985,-56.81621008708199815,3988.90628639824,-78.8295605158329803
4294.29415487756,-67.53874199374399705,4365.43766140946,-63.74778791703799615,3879.21853611084,-71.4166962677869886,3813.06274017632,-63.65334162981199,4303.13616861859,-72.9701953123829978,4277.6434329588,-65.63503419856098705,3743.21558815953,-68.7788080681799838,3794.14805648626,-95.5684101374249903,3665.87904276478,-54.79353986983500115,3992.92581367569,-78.40320946028199925
4306.80973912665,-62.1624653323739975,4377.24095793336,-58.7833082566949939,3883.23805612418,-73.4623025210519811,3818.83206950034,-70.95320110046600335,4317.96939885675,-76.03855290702699655,4281.66295406653,-77.26759171719598355,3758.37419614737,-78.4829349209300059,3806.74550212357,-75.0852448746979914,3672.5473067822,-55.70880719659000105,3997.52297509181,-72.99202098342098535
4310.87282906288,-72.598684709243997,4389.61862043758,-63.17274111271399285,3888.9272522718,-86.6722524744010055,3823.05227733272,-68.2353959523200044,4327.62652598703,-82.3312292139929976,4304.18902110538,-60.1101503589409985,3783.15178238232,-67.24115670862400375,3821.52225818468,-85.03094725740700685,3678.96040682935,-57.4258086201799925,4001.90596398816,-75.02962097309000435
4329.92388627471,-67.2191953752750064,4393.63814043813,-65.33063985504898565,3893.4406691034,-82.76824615325898515,3837.91656919418,-66.18749079608798505,4331.6460459744,-70.97187309725998685,4315.05946766786,-72.90890340116499125,3787.17130239539,-83.9254904528519885,3825.54177943572,-87.5783926969489809,3682.97992995099,-59.3066043930039936,4006.56581522731,-82.6745818553209798
4343.85635902916,-72.21488374351298465,4402.12965489525,-66.99421199923600035,3897.48950019653,-83.04106745113600125,3841.93608920687,-66.02763701100298005,4336.39350361562,-66.92915817332999475,4320.94446527911,-76.2675783824080039,3792.32114670043,-75.34115261383197975,3835.83822598576,-78.21195565269098875,3692.81271384636,-63.22361300125899655,4011.57065922357,-77.458662123875001
