"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",,"Vector of RSSI per node LoRaNetworkTest.networkServer.app[0] ($0=""avg"", #1 - General-1-20230421-12:38:45-71481)",
184437.46515192216,-117.118672264460002,174450.50850118738,-118.23681090366,188351.79374832922,-113.7335567324900007,165356.90635738487,-112.5063586718499942,162511.272248422,-116.9540801738099841,182675.40152312947,-113.2243440075500015,154562.87229085291,-114.919988278510004,144743.54351934149,-114.9336781043400033,245838.8548733492,-114.3457941768400015,173261.60702292946,-123.9557220634499965
185095.54279133946,-118.9784768107599856,175680.69568739076,-120.8285329126599941,189453.70398062478,-114.587569707569997,165459.53722622315,-115.7514898018899878,162738.32448687849,-116.7882799720200063,183697.06557169999,-118.5663357119599932,155897.4796314085,-113.7508964477799789,146853.79943169378,-123.8163600452299985,248403.27142477494,-107.404839356579998,173637.44403137185,-120.9365067381399962
185386.7537332605,-120.7171646767299928,176080.93686580541,-122.0692819276000018,191933.69518153897,-112.4999504911600066,166563.73579863254,-112.5367396449800021,165164.74865466235,-120.1932894457399921,183877.10286239507,-114.6315690134100005,156274.68431026227,-117.7199815320300041,147051.81392692697,-121.6938243065600028,248653.85059577629,-116.9734869698500001,174123.71136230606,-122.2050586089199835
185822.39657199351,-116.5668162030499952,178020.10184956753,-112.993685595800002,192337.07775446589,-115.691493167770005,167544.16201176198,-112.7663051464199947,165361.46870071315,-119.6010160542099921,186930.69900052445,-112.0075700626800021,157393.34844969558,-117.1389672414599937,148580.9489369634,-117.3028002844799853,249497.68523943202,-116.7572804529600028,174391.45737288676,-121.116782906660006
186408.8348155984,-120.5255096987499991,178935.81065176584,-117.8581988650300043,195283.34333821608,-116.0538296916299993,168773.13447764618,-115.1172065678899794,167476.56869841152,-120.7133644885699932,187684.78343222939,-110.8955405577799804,159859.336236188,-123.028764458820006,151244.0523630743,-120.0469629189499865,250265.31682118464,-111.747346203000006,178387.2166036681,-115.2223221602799864
186448.54641506765,-116.6079663819599823,179596.9854881976,-116.2156815992299806,195956.90835844646,-118.2710927185599981,169628.9414121517,-112.5661952869299961,170527.77828094692,-121.2718665877000031,187881.41232672901,-113.5086540033099989,160957.41562178166,-119.8886849841800023,151908.7086497706,-120.3093741563999962,251823.49136051301,-113.2681620423699935,178409.16292860788,-117.6558283016599941
186574.3766079567,-115.889622429029998,180919.62128094433,-118.3313159450599977,197693.60574858179,-119.7722691211500031,169676.11671582852,-111.0250339501699837,171732.17255219879,-124.3296695966199927,189162.85533066019,-116.566156959940002,161499.47043149732,-115.3509628974599928,153045.36396216521,-120.2014936724799833,253166.99720921989,-111.2494903317799805,180713.50199524711,-122.8605106041299843
188344.75799165576,-112.1808230941999791,181334.05385915319,-118.2456440440899992,199888.78506203226,-119.2007465343699828,171110.24568931274,-108.594980240949979,172647.1683165972,-121.6609257915699797,189415.38590756476,-117.0053859932899903,161677.85514411472,-113.4484487813099913,154105.13590592174,-124.9728689745300012,254034.19945662807,-123.2368975595599913,181320.16539740266,-124.6099496333899875
188587.35400859496,-114.5448167175599957,182068.51082476681,-115.0847011528699962,200357.54069631473,-110.0521822303900019,174011.19821824697,-116.9916000378299823,172681.16185258745,-118.5243343742199892,189951.8624195936,-114.3639308236199946,163628.92322216572,-117.3884986853499863,155079.47660158537,-121.0846063208799986,254524.25833000917,-123.7032631953699985,182934.85014155592,-118.5354259623200047
192720.84141319367,-117.0489443122399957,184259.60651203803,-112.9735690806799933,200654.40859309684,-113.9060804652499991,177503.20688808245,-116.962804907920002,173472.25971231138,-116.9485346556699875,191738.31175623452,-123.4696245629299933,164936.94545291715,-114.3373991197999821,156653.35824208421,-125.7637525243899855,256534.64796868676,-115.931619265410006,184764.15926579829,-126.6447824828399855
193005.67447506373,-122.6925928416299878,185323.50511980302,-112.9491040074800021,201558.62002261741,-117.1066610896899926,177967.65376625768,-112.9025368240500025,174258.5693142845,-123.271804485759986,191871.26351615569,-121.5934210339399891,167862.32740734406,-117.1799881641800023,157963.5369969858,-121.0921092019700035,256675.86608647243,-120.0143066262999976,186562.92627326584,-125.4178217544099988
195805.45471201734,-122.7254682939399966,186347.31830617664,-116.6553247769699903,203361.79396255657,-115.506225920529999,178775.32508182522,-115.351582124739991,176786.64673117506,-120.6260849365199868,192278.78578748363,-118.7207843413000031,168110.66291773943,-119.7456343961199816,159893.59911335233,-116.9729601456599818,257423.9674585894,-123.585497296789981,189041.70652803316,-125.560520505400006
197428.04706124399,-121.625084965519988,188324.54495864046,-119.9119243305199797,203577.20696283086,-111.5498285906699887,179079.76766107957,-108.001692750639989,177961.75728401776,-116.9421891554700035,192749.26379519188,-119.1109127216400048,168802.73903162743,-115.5664521768399875,163570.79099446585,-123.5272725411099937,258407.39682926572,-121.0775477805700001,190129.78512342034,-120.7408900032799858
200075.43958346336,-111.6351944253199801,189238.66451660402,-110.0946749598300013,203841.7848950055,-110.1558982993799982,180723.92730649388,-111.7033480258099867,178409.07927907422,-117.6223083570799868,193632.56117790647,-118.2855477373300056,169047.49380728546,-119.90976534664,165076.82311674192,-121.4478040407399813,258560.73267325519,-122.7796190860599945,193133.42572959726,-121.2385932823499952
200136.74575993237,-113.2568685422199903,190060.67354850081,-116.0847787439599865,205991.47804183727,-111.8855401236899917,181766.7473472929,-116.376204199359989,180988.53914807263,-116.3483543519799918,195490.68731136908,-115.8574971091299796,169455.67515486696,-115.8009409482999952,166531.56156636904,-121.049867429619979,259656.23426567117,-122.5903584445399867,193684.06721467475,-119.8479720365199903
200182.94254372753,-114.8798568010199966,191161.86975937969,-116.9014345093899858,206018.60517971688,-114.040585471810004,182315.37361506583,-114.061873401740001,181579.89834350356,-121.0882357027300028,195846.54629228658,-122.2490833101699928,170784.0133399134,-118.8570876399199956,167077.5116870728,-124.5703138002299962,261961.0964941109,-121.5642285881099833,195522.75246250266,-117.0145243801299835
202824.74083228225,-117.5863070652999903,192427.60593546076,-111.5275064878800033,206229.62116859168,-108.9412643013599787,182348.34923027863,-116.8164982348899907,184061.30994922205,-123.4449235037199907,196382.9579252446,-113.591804110590004,171348.27650763125,-117.1916671301299853,167481.49706056346,-120.0015305327199821,263474.72525081266,-117.6577152256799928,195713.74576119842,-117.8777671176299857
203300.3715617448,-117.5230087594299841,192490.86795062217,-114.693290205339991,210831.27075605982,-115.4943367359999792,182872.15484728089,-121.4435181179199785,184599.14819499934,-123.2356688020799987,196914.95205743807,-117.798019975719995,171465.16012991527,-114.6001877756199855,167853.63383083006,-118.9962203769599961,268448.78846326588,-121.6979794631099872,196307.74351693773,-125.3470143194699911
203454.57006158943,-123.6299835186100035,194016.6790831452,-123.1606569217499891,211661.79893605382,-113.0990792691899853,183265.6704088581,-114.6722926949999812,186112.40697042856,-110.3485149931200051,199799.39919795245,-117.6515601259600028,174149.36290282553,-116.661943418369986,168861.74081207934,-110.7086735283599804,274689.80307467179,-121.7430746386299911,196387.85378485835,-119.3949170401099872
203707.95551720606,-118.2342184027399976,194732.13118277739,-118.9658825432200043,214127.64288083011,-119.5069239679899902,184055.70057129383,-109.2847127091299904,186688.07450251525,-123.4888053734299825,200170.54364845762,-114.4051060981900031,174299.45712317667,-112.667491083290002,170208.6022350122,-121.8101072039499962,275318.42191391022,-117.5427068275099878,196639.35303306373,-125.7581305536599808
203790.33300175541,-120.1911351086799863,195062.24451539594,-115.6697892865399805,215236.70785712007,-117.4535705114400053,184257.04610533287,-110.6090690795099926,186877.91371271715,-122.3465884848999957,201037.14898450492,-119.617307811030002,174911.3873221406,-111.4153962426999835,171114.3892124492,-124.12373684309,275568.70154860872,-120.4000870582,197857.42731689338,-123.3219207335399966
204003.7056677115,-115.5190086768799911,195691.14350083391,-108.8705148629599929,216265.27628573793,-113.5167361666599955,184280.59964953546,-121.8228029485999851,187231.64342104967,-123.8919752281800011,201482.00060976534,-121.1912571656999938,174980.32157663878,-110.6780681163899938,171515.67858627603,-119.9193387412999806,276634.1928179642,-122.4255934683299922,199207.16901239812,-119.6078649304999995
206404.51275362805,-112.6682618398099857,199033.41704789909,-118.7915443572499891,216957.57578086558,-114.1507086777099853,186895.9161404676,-109.4639425371999831,187442.20424266205,-119.577646457119982,203741.33658041639,-117.2785451403399857,175537.69653778599,-116.5782794453899948,173544.70095104477,-115.5669417758799962,284212.46289353849,-123.4370567635399988,203099.93207446213,-116.838293813659987
207483.89145379135,-114.4025853821899825,201601.40214035635,-114.3141095618999823,218479.88229227329,-116.5983656771499847,190277.36483376419,-110.5772438689400015,190011.65306911045,-116.923398147270006,204202.73356106738,-121.1042424942799863,176475.98490270356,-118.9575427123099867,173600.28757320734,-114.657164569879995,285366.16408522281,-116.0643177667400035,203522.23579134821,-122.0388172396799855
208221.05510587802,-110.4265035727100036,202114.34779466407,-111.6787984778899836,218672.91515076954,-114.173114139489996,190949.5705301697,-115.2793790281599792,191634.18818275453,-119.9310192929099796,204856.20923426646,-118.9010170282099913,176578.29942465441,-111.6387883845000029,173660.12166976525,-122.0592975305999907,294329.11394025709,-118.0360286729499816,203635.6880389804,-119.6757626995299968
212368.85456139094,-120.0556196935299903,202507.06430593394,-116.252768234140006,218857.44542878501,-120.9945259997599857,192192.59073354134,-117.0573464874800032,191826.45798376288,-121.2961787206699847,205195.14953292831,-121.8334789329900043,177181.5986353052,-113.5111144372099826,175521.21802627413,-118.2266169074999875,294998.4458941355,-118.8059895229299907,205051.58668766071,-123.1628041975999957
212418.50140847476,-122.6073316215799872,203482.36686536445,-121.1210068379899946,218930.67212635434,-104.8149722644799904,193658.42928639699,-112.8258630657799978,194886.18173514099,-123.1475872487999931,209866.81397911916,-120.4788178084299938,179977.99472385939,-119.1943393957400015,177436.88925539461,-120.3843907772599943,296228.36693993311,-121.7963402028800028,205577.62847756081,-120.2355042386299995
216365.22038676103,-120.6338415324800048,204685.79371527388,-113.7021807144099903,219438.08159683844,-122.2252816794599818,194569.63359599327,-123.3979553894699843,195234.32094489585,-119.5975437135499812,211331.47803953551,-110.1704581770100045,180473.98627278696,-118.6053136864699975,179298.53060948383,-118.5008552591199868,297521.90231759564,-112.8068173054499816,207429.85262255274,-118.4662402722299813
217064.36799813152,-117.7717333749899917,206783.0010958157,-116.9368797498999862,220357.02265088484,-117.7912642394599907,195521.21467687307,-104.6761072498800042,196039.53041019206,-117.5921345019699795,214523.65780280578,-122.326743491309997,181862.87416993383,-113.5397170635699805,180147.31863938908,-119.816551073080006,297996.75836862301,-115.740742426359986,208706.22415492481,-125.8449290534200026
217400.51588404202,-115.6942200695999926,207252.87962460009,-122.7715420755099837,220956.19507994715,-121.672418209419987,195877.5962111688,-117.913923244360006,196423.87713563719,-123.387014282319995,217570.68921883709,-118.7918808247399903,181963.4919901224,-112.6313183019499884,181398.84437630567,-118.348085426539995,298456.81537851812,-117.4325060134100051,208924.77803868074,-120.8864609032000026
218708.9430162025,-112.6611200673999914,208261.01110279569,-123.6605607222799956,227464.37130321924,-121.8654458485899847,196296.57415304141,-109.6943625397499882,196514.84886099975,-118.2004200355199823,217890.61858560331,-113.0513873784699963,182518.93990131405,-116.345036658650002,181828.91838131256,-116.8344910781499943,301420.68194466579,-112.2142565785399876,213436.80949628876,-119.5929822108799948
221835.47621115332,-118.1896324004000003,209044.89499472465,-123.9928552087600047,230493.06990844548,-123.787356940359984,196933.01352427185,-116.2927480963699901,197981.51356585347,-118.2741285044699845,218748.63252386317,-116.9510722717299981,184900.33725262117,-116.013651797749986,181987.27780748424,-122.337346812790002,302079.1628675446,-120.9849676057699805,214216.97673414107,-112.108226320650004
222281.61295084808,-114.5011438852500015,209321.61700580991,-120.4471213814800018,230979.03218402298,-120.0162892514100001,196997.61651587139,-112.4207104015299872,198297.11019626059,-114.3927849501399973,219033.024613167,-112.9350393895599888,185189.72126137952,-113.5877160308299945,184833.77170601082,-121.8031737396399872,302426.35407678564,-116.1780506609800051,214243.22395337491,-121.3137018670999788
222623.26258136435,-119.4513251986300016,210944.57623263968,-114.067049602169987,231479.68525665596,-116.1648086676700015,197047.93928235608,-119.1109053101199887,198393.47082671868,-118.9186476776799845,219116.39930159993,-114.7082252052099985,185480.5545182697,-116.8539642340199972,185537.00497762836,-120.868894291399982,302438.10838530904,-117.613153765049986,215701.35037818587,-122.3839436896899992
223431.87642095841,-123.6688472391900001,213145.43105245924,-118.615233540909997,232437.48902765738,-122.6623064549099803,200699.67385937086,-109.9331102684299988,200546.77394840069,-114.561703727259981,219698.30361398489,-116.4338598408500043,186031.53263408649,-111.2634526250199935,189316.13766233721,-119.1266271325799831,302855.94349909502,-119.7117990788899813,216386.38080530176,-120.6155839824799892
223847.97637411376,-116.0018844527899938,213385.84553790106,-115.7427979655599865,234811.68587566899,-119.8075796855000016,201117.90229715317,-116.0735297047600052,202997.88280801868,-114.5206035414300055,221424.27240311129,-118.0823684790899785,191844.4032635313,-102.5925220284100016,189650.26415986887,-122.0500221159900031,303605.0076598781,-115.0771450213999853,217892.48884698505,-119.7978540685799937
224376.30251887914,-118.500684166439981,213874.30451306541,-117.1252516315300052,235790.44424972147,-120.4657990384999943,202198.22163266095,-115.554978396799981,205089.70880809318,-112.3083597019000019,222484.66374544846,-111.3585628757300011,192410.09799943339,-117.6842895120999793,190377.40729101757,-113.4443840863899875,309387.61678161016,-113.7655723531299823,218478.7387687892,-122.4730471951399975
224728.85082429705,-118.7214902083299813,216724.07516927483,-122.6188388867599878,240142.12783865845,-122.2923451601500057,202466.05803388633,-119.7640417569199935,206916.2769685606,-117.7577703715499805,223614.13233415325,-118.5033284556299968,193684.52780016923,-113.8504885653399863,190961.18626879176,-121.3365518180899863,309675.76138502293,-112.7609601416500023,218895.78723519382,-118.142606994079983
226356.98216370264,-118.1142353930799795,216733.3445033114,-120.392481660800001,241953.94747163342,-123.0050518480599913,203796.72402272607,-112.5228191163499782,207063.22912590687,-120.5157375930599806,223648.37294674575,-116.4752606704900012,193836.92939192188,-111.4875575914599887,191774.60358189854,-120.8556091290199955,312450.05818575158,-117.7116683604400006,219484.95101608206,-118.8930785435800028
227874.57263566955,-112.4560556674699963,216782.87520037585,-115.8995477972299847,242202.67399634814,-119.3164313964900026,204012.09006290302,-111.5152176295599981,207218.24360728013,-117.9762104782400053,224405.75030652051,-114.947432133500001,194098.75522456561,-114.1162295680800009,193311.75139503364,-117.7975640815299976,312749.91308523944,-116.8438397161099825,222048.9749391393,-126.9846220599699786
227966.40834778506,-122.3323946530699966,218043.23025203274,-122.1974014055699906,245185.32871976871,-123.832503927580006,204368.46378523653,-111.0546469371599865,207790.03055785558,-116.621626918529983,224726.59450646556,-109.5663982221799981,194284.25195108176,-116.4054965538200005,194326.52072561701,-121.7789871055800001,312836.09209245398,-113.8541688643300058,223977.70640359647,-119.9052693354099968
229991.50915165503,-119.9697755830999876,218371.22580718026,-115.925926440129984,248273.60042304764,-122.7515158531300013,206664.25173159755,-113.7201771737699966,207867.26722651044,-123.1550591419400005,225431.80572168515,-116.7369610611199841,196544.60221445495,-116.5073724576899957,194641.79073518615,-115.9458828841799793,313997.79559571576,-108.6833497831499923,224579.23400647024,-118.6292735668699828
231084.7030655899,-120.3740692488299825,218647.70024149379,-122.6974873454900031,248384.99428499944,-120.9504863518199892,207868.03716018059,-111.7367967919300037,209079.26459745752,-116.7866001701899843,229356.01409816599,-120.9123210639299938,197346.4378972915,-118.7981055818199816,196768.44909036166,-116.6999801196699872,316755.55017634163,-115.1951378682099966,224897.04351247131,-125.3528593703200041
231501.57617950552,-115.7665954318800056,218659.96058499917,-119.4305917522100055,249892.18252172952,-120.4533591386999938,208131.9854829372,-110.7870671460499916,209475.74396887858,-121.5150491696099943,229371.01386084751,-112.6323835593599933,197609.84942120998,-112.7488332716099814,198914.76287475665,-119.501128874209996,317667.73160561516,-123.4378759234299986,225036.02149555567,-118.302961345699998
232941.28513319789,-112.2523595651999809,219113.32403719015,-117.0294600621499791,252953.16681440365,-121.1532389785799916,208501.47354933554,-115.7711983502999825,209887.48865084361,-121.2634615378499912,231158.58972191445,-115.5517968151600025,198107.52145526264,-113.0761404911299901,198986.59440107895,-120.8083181369100028,319070.18916534739,-114.2664575116799876,227243.39796696066,-126.0231600150399907
232958.1256979351,-120.7088308774899868,220066.66897515477,-120.9505682150399931,254396.12804719585,-122.464586712599981,210435.89812716411,-111.292789495199997,209945.7392005423,-115.7154725733199992,232358.77181903973,-111.5532168009299875,198291.1020884937,-116.3125864947899966,200177.1578909236,-118.9181438974199803,320285.06441291495,-116.4708643119699896,227277.47068280158,-119.9396156173799847
233923.180918327,-115.528267951399982,221787.46902847893,-121.6575103042399912,254873.61353756753,-119.4930612534299991,211094.5725913357,-111.4742672734699904,211366.7358428372,-116.8705178896499882,233877.8577622465,-114.3398787417600029,199235.17124645817,-119.0503524750500045,200608.96656053626,-119.9382929680799913,322252.54687500533,-119.8168205490100031,230470.3532351457,-124.293494443779991
234273.79629537803,-122.0108481138200031,221969.47769010058,-112.8444065044400015,255330.31003792781,-117.3760358063399843,211552.7298828877,-118.7937852307800025,213575.91107332352,-113.9989827107600031,234356.07938450926,-119.4119474696299785,200498.96900322259,-122.661252847110006,202250.96860280257,-116.1818434603899841,322370.31548839053,-115.0140988626500013,231240.12688488197,-118.8108872572699962
235309.01219063461,-112.8163378708299825,223211.69473232161,-116.6849590598199878,256127.21550558178,-123.1090105024699988,211672.83311202204,-115.4113081138700063,214113.09444756707,-115.9554540597499961,235737.43644603731,-120.6201887902300025,202714.07360074126,-119.9689778858499945,204538.65038306672,-117.3688639241100016,322775.52384840417,-114.9503385980199818,231597.63506003474,-120.978918384769997
235569.40111710777,-116.7557758296200058,224243.12437350041,-113.327604852539991,256590.85744827836,-120.5423949831599937,214952.15871433775,-109.4472350250999848,216484.55190772145,-120.241217414580006,235867.58871686387,-120.1501426148499828,203085.38838432652,-119.7329039220199997,205702.35281908456,-112.8172611966799929,323871.94442223335,-118.5870300248599841,233450.09299327927,-122.2721715123099951
237055.58394983359,-118.5376365096599893,224703.98743456814,-114.5513244447199947,256885.90257399656,-119.4772275316599913,217020.62450635914,-110.2045243077400012,219755.68412429516,-120.2979449445099926,236405.14615569904,-118.4867381131099927,203173.74972304022,-120.3399798410100055,207353.76207546729,-118.7092745562599981,324150.46958139342,-120.8001867243499982,236992.75012639712,-117.5295459600899898
240207.66759628424,-119.3288884079499888,225133.69229615855,-113.1002758895899938,257772.35687383919,-117.5750764552799975,218743.40648157551,-107.6952821555299804,220439.96450984176,-115.667541214969986,237044.48124550994,-111.1902641651699919,205709.36428667821,-119.2530213847699935,209271.0302115729,-110.2649534020000029,324794.80817229256,-115.847026708480001,237126.84864158118,-122.0129951115299883
240734.06026980025,-121.6981960317600051,226328.94685353415,-112.4166348107299876,258958.47330360351,-119.473437079919989,218751.77284517089,-116.0718138990199856,220495.16644166798,-120.8796878179799985,238293.19913685944,-112.4652889865799917,206757.03869220594,-123.3784922386699913,209471.58750952277,-116.9420140195699951,324980.42428984008,-113.5428363575800001,237674.67385548395,-123.6173591861499968
240904.76588781977,-113.6539352172700031,227153.25507344117,-110.5392583524100016,259368.05255640577,-116.3532733277899918,219708.6905874322,-116.6246081314299938,220524.08554790468,-118.0020225643999928,239429.37665473495,-113.932790303249987,207077.594077205,-120.801417092969984,210239.64816300142,-117.2143790853399986,325317.77966683173,-112.3991735680799873,238203.34366544859,-123.2890141773099795
241430.58261625872,-118.3542606058599911,227469.78136385051,-108.5735071151700023,260042.29451325253,-120.824213452009985,219821.84341978894,-111.8897379923500063,221892.06620960102,-116.4616259150799913,239819.13538203192,-113.4592682597499898,212305.1996847812,-118.7108174531599896,214634.57931874427,-114.2055906586300006,327260.38521865098,-116.730068386409982,238993.13269784122,-119.4321329387499867
242052.4026552537,-116.0669124650799797,228800.15855781395,-116.4642802625099872,260160.21177631459,-122.0848364386799853,220404.98887329785,-113.1861603927700056,222364.52451330591,-117.8931617994799975,239864.77247541493,-118.5581986091199832,214474.85249534224,-122.5263219252200026,215276.42095266217,-117.3010987121699878,327698.52038129082,-115.6690680311799888,243770.0421581199,-121.0518211584099785
242416.24571622435,-121.0408603486699798,229859.61618527431,-118.6289068493200028,263146.42110583445,-123.0456359762299878,220415.26555697952,-113.9835089101999865,224749.82588830465,-119.4242418461099926,240184.13460257293,-117.4796238499500016,216836.20048190169,-122.1310362641899867,215896.83784525749,-120.1586929948699942,331279.53291414719,-121.1710982680999956,243907.47442995811,-126.603667156469981
242425.00917202804,-120.5956418083700038,231548.23205892607,-120.4954053505900043,263709.02380155314,-116.1718473578999916,221741.54089789709,-112.599398638470006,225043.54670920907,-111.9278571263699856,244621.63768483493,-111.9282204194300046,217763.57786080797,-118.8064570046799981,216862.47668006705,-113.0747178147200026,331631.57947845584,-114.0705595699799911,244771.33575560565,-118.901193647379983
242496.37185908918,-119.7262078693100018,231826.16932233969,-117.2149285043399796,264757.7686327753,-121.5810716178000057,221786.27337215084,-111.3419572874599903,227479.12691919789,-123.0220812152399782,245591.27443653471,-119.1141247720899795,218372.11400638282,-120.9289582127800026,217222.4012433805,-117.7616463951100053,333997.90887069974,-117.9325332117399791,245231.36939196585,-124.950379841059998
242694.97157821205,-119.5056130451699797,232226.13664675491,-112.6248479046899996,265205.35716238655,-117.019127792809996,222222.67010578625,-107.6557715638199961,228249.97026027114,-120.4418266528099931,246483.47304750567,-121.9044656391799887,223352.60508624279,-123.3899520962399943,220099.20223141566,-109.0814275660999892,334171.87571911692,-120.1081175016399806,245624.00425181569,-120.5973752922199931
243882.43822422051,-118.2767984885599897,232295.74843236875,-113.8361534000399895,265483.76315331937,-116.5692525689499912,222865.91042538416,-113.6968674133399868,228698.2198787149,-111.6703837771999867,246548.01226527277,-122.1652037463900053,224962.13441689067,-120.1786133777099786,222199.42986796808,-111.6292464157899923,334918.74923120118,-118.2860466324299858,245723.17999232489,-123.9116218961999887
244287.48585739826,-115.4371124590900018,234587.33884217339,-117.554706666940006,268372.88885305029,-111.0236414440900031,225093.36750246861,-117.6841116167200023,229221.1552069365,-113.9859451664599985,246643.35120901596,-116.1695639933199965,226736.38888317071,-123.4339548340300036,223475.42696542944,-120.1451968164699901,335182.34825488942,-122.4803784947600031,247157.79490585908,-122.0755464855199927
245516.25069425574,-115.8528313272900046,234939.54176413512,-110.230031083249997,268911.40760258593,-108.1654280927299961,225743.77400832415,-107.5450896044899875,231999.28592329391,-113.8700034423299878,247824.38841870527,-120.4778592160699868,227000.43261838919,-121.955466495489986,224220.46085693361,-120.1383606298399792,337364.92455216552,-113.330974003080001,247756.60356754707,-125.6320083818699795
245552.67949371046,-117.4189783431899906,238320.86884033567,-116.7505333247799792,269042.92171146103,-115.902146145119985,225997.01016457552,-117.0817654196199835,232213.73802183312,-110.3609114960700021,248142.8923207901,-119.6290397698199962,227175.14665998357,-119.7624472060699926,224731.04641849415,-122.703142658719997,338517.35455099497,-116.2274978559699997,248049.72270560595,-123.3326884103200025
248913.24464007968,-118.2434222761899883,239191.44496814431,-116.058997389539996,270304.77330009987,-114.6456773710499982,226539.48377952615,-114.5035604355999789,234752.04010323112,-114.2403647094299965,248379.83162114793,-113.1733170766499934,229955.6753603013,-121.3912781470500016,224868.64974124978,-119.5407098059600053,339629.44490229347,-119.7632775381800055,248735.10975043869,-124.5853733008999876
249505.80954891295,-120.4740207923899785,240243.90120377708,-114.3288564774699973,271546.39387071193,-117.3478871383200038,228024.82118372845,-116.2874222258199945,235863.71884904462,-114.7763092007199926,248600.73584105794,-113.3731025275899921,230509.094036441,-123.3838029364000018,225122.24333038899,-116.3730422028099833,339941.44420088607,-122.8603499848499888,250326.29207231279,-124.602991332519991
253883.83089364421,-115.0332371389899887,241466.37321810267,-117.111086070099986,272527.18461922299,-119.132201164779985,228386.05531283448,-120.3155112627199793,236302.64155041253,-117.4414900719600036,249626.4301492585,-119.1977642279299793,232259.93774438667,-123.8813136904300047,226442.38056234498,-118.1912986721099795,341499.54761807069,-119.3434670687399825,250600.03038702788,-124.7630072233399966
255157.12955182176,-111.6483542426900039,241649.57090270223,-118.922743393420006,273082.09901954552,-114.605805061089995,228451.61021883291,-111.958883000629981,239887.62302492126,-115.3066326759199847,251702.52574802972,-115.3699436202499835,232963.40416579042,-117.8836876105899872,228434.84615594962,-120.9740217073099865,341512.84276421609,-118.8684999987799806,250789.5989508022,-115.1453391812299853
256729.05850030351,-117.5929948331399823,241745.55591126987,-122.6329769625899923,274659.54850273934,-118.1887705388199942,228915.3944910188,-115.8717714675100008,240368.69631681801,-116.3099385091599907,251717.39231543915,-117.3295687016899927,236189.17102997016,-113.0988709787499995,232864.84538641895,-118.2420634003899801,341836.4540279808,-111.7637300411699923,251891.40326629114,-119.2843823790699953
259303.92891606734,-116.4711240375600023,242343.55764214555,-122.561277524339999,277855.29238404221,-115.464341000749982,229410.15001676928,-117.3611067022799825,241040.31604794377,-117.0001921955600035,253163.56976784812,-118.2402286882099812,237204.66868725075,-116.291090019759991,233117.58447767547,-116.6337948464199878,342743.80986579431,-115.389346755059989,253357.94470174063,-115.4105128148599982
259881.51857152494,-114.1274713540099978,242701.62430495579,-121.3236490647300052,279391.70199173112,-123.9159298067699803,230486.93881257528,-120.2765632955899941,241258.16787660249,-118.7879071924799911,254482.46681398914,-118.3202260382300036,238318.51181751121,-117.057123934409986,233448.33018402645,-120.1717136889799913,343778.56165330108,-118.63987371508,254331.27609890811,-116.3715031680299882
260311.62264293979,-119.0960316940799823,242793.90514171648,-118.6270939871599803,279520.08223759197,-114.5598315854699931,233298.15616661996,-112.0257371303299857,241852.43893241357,-113.7441195667900043,255829.41178989262,-120.4273534196999828,239243.8498814128,-122.9407925144099917,235016.04001877179,-118.5869454155899797,343809.39181768173,-113.7958940559599904,254778.86608993236,-113.5541468548900066
263618.14109453921,-116.4156268250199838,244414.04300294082,-115.5596439011999901,280374.43044551051,-122.3073364606299828,234118.1325494113,-118.5606888226699875,242612.08616712621,-114.624776381159989,256546.48138829625,-112.0180921484100051,241107.50248636197,-123.2102682594500035,235796.05395695536,-119.4147473965900016,344269.85890747592,-112.2551703983599789,255084.62023965324,-118.2463192299699977
264192.0639963825,-118.6198284406499961,246615.56105650535,-119.9180433872699888,280396.6095605434,-114.4141387411899865,236180.51777234522,-117.6496694898399932,243963.96577462745,-111.8821444554899921,256951.74343945692,-116.6565995729699803,241331.51007336097,-116.455401530629984,235995.19396775626,-116.0338911648599941,345724.69245298599,-116.8590980798200001,255595.54208067507,-121.0837306232400005
