,node_num,rssi_value,simtime,time_step,kalman
211,node1,-101.30467169218,21.675575438482,1.9092504884990014,-80.72429586693119
212,node8,-72.31147223109097,21.829049341825,0.4349328020800023,-71.55063361058424
213,node0,-65.584020248039,21.864410914943,0.4423616416000016,-69.77554539457172
214,node2,-57.358008884882,22.241071103834,1.7533387002630008,-63.81913430245568
215,node4,-72.755498683571,22.639995599836002,3.412913273369,-68.09653907205079
216,node0,-61.87425636804299,22.641947715684,0.7775368007410002,-68.58608450069944
217,node2,-52.602675076385,22.643899768515002,0.4028286646810031,-62.02278278826135
218,node3,-61.57334042476499,22.710122288774,1.621286606776998,-70.65341231331877
219,node7,-71.31972902720898,22.93317649379,2.232193441078998,-73.36754919387191
220,node0,-67.397583052588,23.043899968382,0.40195225269799906,-68.42560021967577
221,node9,-64.70749874162999,23.275317663692,2.569883559040001,-68.22551569300714
222,node2,-56.45135021017298,23.316690053611,0.6727902850959993,-61.064472716918374
223,node6,-66.689475474761,23.561473083662,2.097062355297002,-67.95735866648047
224,node1,-83.20662669403897,23.563425128485,1.8878496900030015,-82.11880005646087
225,node9,-65.907174885449,23.677269664129,0.4019520004369994,-67.83153989842631
226,node2,-49.873070430166,23.718642052859998,0.4019519992489968,-59.32437471276014
227,node0,-70.193366949432,23.936110797965,0.892210829583,-68.72539977995706
228,node1,-70.99120895086199,24.077269776485,0.5138446479999992,-80.06065773547316
229,node2,-57.969626670287994,24.336110844818002,0.6174687919580037,-58.95576573104534
230,node0,-78.25316421359199,24.338063050755,0.40195225279000013,-70.10470189522646
231,node9,-66.02797571176498,24.493957012147998,0.8166873480189984,-67.50623292266411
232,node5,-80.35796829681098,24.602797043249,3.7150643775350005,-76.14515478434026
233,node8,-70.69675665594798,24.613809952528,2.7847606107029996,-71.66990477574156
234,node1,-70.13393973487598,24.736111073896,0.6588412974110014,-78.42580660696217
235,node2,-54.416168981868,24.738063096007,0.40195225118899813,-58.19862494668877
236,node9,-64.39951236419,24.895909262955,0.40195225080700325,-67.01183334352807
237,node5,-71.605230508842,25.004749044181,0.401952000931999,-75.4460652562363
238,node1,-64.47833219789399,25.138063325306,0.40195225140999824,-76.14266220259125
239,node3,-68.94579835521199,25.19112057074,2.480998281966002,-70.90530127846726
240,node6,-79.239150222409,25.345485334647,1.7840122509850005,-69.9177608740476
241,node9,-76.44430386996798,25.404749074135,0.5088398111799997,-68.34845330708856
242,node5,-69.96505582171,25.538063497536,0.5333144533550005,-74.70418310395982
243,node2,-53.21139526420299,25.563073906469,0.8250108104620004,-57.21855519978377
244,node1,-77.30586622890398,25.59112072589,0.4530574005840009,-76.40827574982232
245,node0,-70.06929118023999,25.628009309992002,1.2899462592370021,-70.2410673323902
246,node6,-75.91286303122497,25.747437334752,0.4019520001049983,-71.0125615809965
247,node9,-65.06406196986299,25.938063526780002,0.5333144526450013,-67.87599321492965
248,node5,-82.457827967398,25.963074190652996,0.42501069311699524,-76.19723887291404
249,node2,-57.11520896778299,25.965026220116,0.4019523136469978,-57.06007477394999
250,node4,-70.39253663791399,25.995120073275,3.3551244734389982,-69.57803054343199
251,node1,-69.987426236332,26.028009568351003,0.436888842461002,-75.52065075818462
252,node8,-77.22729574309099,26.071428746387,1.4576187938589982,-72.79767538839856
253,node3,-69.006025924098,26.152140052900002,0.9610194821600011,-70.73216625876104
254,node6,-64.767408191854,26.338063646530998,0.5906263117789976,-69.79074737038425
255,node9,-74.33281760601798,26.363074219336,0.4250106925559969,-68.74290177015034
256,node5,-77.547185411937,26.418462565457002,0.45538837480400574,-76.64257952239282
257,node1,-70.35604379293699,26.471428853306996,0.4434192849559935,-74.84150355896737
258,node3,-99.73624036710999,26.554092053805,0.4019520009049984,-76.3493610615181
259,node8,-66.39190858439,26.570247633881003,0.4988188874940036,-71.79388239780923
